tag	map	seed	seat	rounds	won	spawn_n	spawn1_rnd	spawn4_rnd	spawn_fwd4	spawn_fwd_pos4	spawn_n30	harv1_rnd	harv1_dour	harv1_dtheir	harv_n30	harv_n60	harv_n	opp_harv1_rnd	opp_harv_n30	opp_harv_n60	conv1_rnd	conv_n30	conv_n60	opp_conv_n30	turret_n	opp_turret_n	ti_bank30	ti_coll30	opp_coll30	ti_bank60	ti_coll60	opp_coll60	ti_bank100	ti_coll100	opp_coll100	ti_bank200	ti_coll200	opp_coll200	ti_coll_end	opp_coll_end	harv_live30	harv_wired30	conv_good30	enemy_ourring30	conv_dmin30	harv_dmin30	conv_home30	harv_live60	harv_wired60	conv_good60	enemy_ourring60	conv_dmin60	harv_dmin60	conv_home60	harv_live100	harv_wired100	conv_good100	enemy_ourring100	conv_dmin100	harv_dmin100	conv_home100	harv_live150	harv_wired150	conv_good150	enemy_ourring150	conv_dmin150	harv_dmin150	conv_home150	head2_rnd	head1_rnd	head_dmin_ever	headadj_free_rnds	headadj_enemy_rnds	headadj_own_rnds	headadj_free_share	replan_rnds	replan_share	replan_dist	ringfree_rounds_after_head2	rounds_after_head2	ringfree_share_after_head2	homering_n	eseal30	ebar30	oseal30	free30	eseal60	ebar60	oseal60	free60	eseal100	ebar100	oseal100	free100	eseal150	ebar150	oseal150	free150	eseal_first	ebar_first	eseal_max	oseal_max	eseal_mean	bots_ours	bots_theirs	moves	rev_rate	choke_step_rate	dep_rnd	arr36_rnd	arr16_rnd	n_reach36	n_reach16	reach36_share	stall_bots	bfs_cc	route_steps	route_detour	arr16_hops	arr16_walks	throws_ours	throws_opp	throw1_rnd	throws_ours30	throw_fwd	throw_back	throw_gain	turret_dmin	turret1_rnd	turret_n30	turret_n_theirhalf	fwdbuild_n	fwdbuild1_rnd	fwdbuild_n100	fc_rnd	fc_victim_ours	fc_weapon	fc_basin	fc_dour	fc_dtheir	fc_pres0	fc_pres20	atring_first8	atring_first16	atring_rnds8	atring_share8	atring_share16	atring_bodyrnds	atring_peak	establish_first	establish_rnds	establish_share	establish_peak	raider_n	raider_life_med	kill_sentinel	kill_gunner	kill_builder_attack	kill_none	apron_death_med	apron_death_first	ourbot_deaths	oppbot_deaths	death_home	death_mid	death_apron	death_tiles	death_top1	death_conc	death_med_rnd	death_choke	our_recv_sent	our_recv_gun	our_recv_peck	opp_recv_sent	opp_recv_gun	opp_recv_peck	ourcore_firsthit	ourcore_min	ourcore_r150	oppcore_firsthit	oppcore_min	oppcore_r150	tape_ours_won	tape_turn	cond
auroraveil_s302_B	auroraveil	302	B	264	0	11	0	3	1.25	4	5	11	10	17	1	1	6	13	2	4	15	8	9	12	11	8	4	0	0	74	100	180	87	200	580	113	1060	1580	1680	2210	1	0	0	2	2	10	0	1	1	9	1	1	10	1	2	2	13	1	1	8	1	5	4	19	1	1	8	1	29	32	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	2	2	0	5	1	1	0	6	1	1	0	6	1	1	0	6	12	12	3	0	1.17	11	13	686	0.5117	0.0073	6	8	8	4	4	0.364	0	19	5	0.263	2	2	8	27	6	4	7	1	49	2	5	4	3	12	7	6	10	0	builder_attack	theirs	18	1	2	2	8	8	144	0.545	0.561	226	2	9	255	0.966	5	4	83	3	0	0	0	111	92	3	4	0	0	3	3	1	0.333	111	1	56	0	61	28	6	43	173	0	500	-1	500	500	0	264	Core destroyed
auroraveil_s303_A	auroraveil	303	A	314	0	5	0	3	1.25	4	5	11	10	17	1	1	2	10	1	2	15	8	8	9	7	4	1	0	10	42	0	10	42	0	10	71	0	50	0	660	1	0	0	5	2	10	0	1	0	0	5	2	10	0	1	0	0	7	2	10	0	1	0	0	8	2	10	0	30	-1	2	0	284	0	0.0	74	0.261	4.12	74	284	0.261	8	5	4	0	3	5	4	0	3	7	6	0	1	8	7	0	0	5	7	8	0	6.92	5	7	1387	0.5761	0.0115	7	10	12	2	2	0.4	0	19	5	0.263	3	2	56	20	6	7	56	0	233	2	9	4	4	19	11	7	13	1	builder_attack	theirs	14	5	2	2	12	12	175	0.557	0.841	204	2	13	301	0.959	9	2	-1	0	0	0	0	-1	-1	0	2	0	0	0	0	0	-1	-1	0	28	0	159	6	15	106	259	0	500	-1	500	500	0	314	Core destroyed
auroraveil_s303_B	auroraveil	303	B	196	0	6	0	3	1.25	4	6	11	10	17	1	1	1	15	1	2	15	6	8	8	6	12	3	0	0	52	0	130	49	0	390	12	0	1310	0	1310	1	0	0	2	4	10	0	1	0	0	2	2	10	0	1	0	0	2	2	10	0	1	0	0	7	2	10	0	36	-1	2	0	160	0	0.0	160	1.0	3.59	160	160	1.0	8	2	2	0	6	2	2	0	6	2	2	0	6	7	7	0	1	12	12	7	0	3.969	6	6	645	0.5411	0.0078	6	8	8	3	3	0.5	0	19	5	0.263	2	2	5	28	6	4	5	0	33	2	5	4	3	9	7	8	9	0	builder_attack	theirs	18	1	2	2	8	8	188	0.959	0.959	308	3	12	184	0.939	6	3	89	2	0	0	0	144	98	2	1	0	0	2	2	1	0.5	144	1	37	0	60	4	8	31	156	0	500	-1	500	500	0	196	Core destroyed
auroraveil_s304_A	auroraveil	304	A	1000	0	7	0	3	1.25	4	5	11	10	17	1	1	8	10	1	2	15	5	8	8	14	15	6	0	10	43	0	30	12	0	120	56	230	190	1880	10220	1	0	0	5	5	10	0	1	0	0	5	2	10	0	1	0	0	3	2	10	0	1	1	9	7	1	10	1	38	106	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	5	4	0	3	5	4	0	3	3	2	0	5	7	7	0	0	5	7	7	0	5.094	7	17	3570	0.7457	0.0022	7	10	12	5	4	0.714	0	19	5	0.263	3	2	26	150	6	7	19	7	50	2	9	5	3	15	11	8	13	1	builder_attack	theirs	14	5	2	2	12	12	267	0.267	0.388	276	2	13	987	0.987	7	5	307	2	1	0	0	539	319	3	4	0	0	3	3	1	0.333	539	0	10	6	171	6	106	70	-1	500	500	-1	500	500	0	1000	Titanium collected (tiebreak)
auroraveil_s304_B	auroraveil	304	B	292	0	5	0	3	1.25	4	5	11	10	17	1	2	4	76	0	0	15	7	8	2	7	10	6	0	0	38	0	0	42	0	0	12	0	760	0	2120	1	0	0	4	3	10	0	2	0	0	7	3	10	0	2	0	0	7	3	10	0	4	0	0	7	3	8	0	162	-1	2	0	130	0	0.0	130	1.0	2.78	130	130	1.0	8	4	4	0	4	6	6	0	1	6	6	0	1	6	6	0	1	6	6	6	0	5.154	5	10	835	0.4479	0.0096	6	10	10	2	2	0.4	0	19	4	0.211	2	1	60	5	6	5	9	51	-51	2	9	5	3	3	9	3	12	1	gunner	theirs	18	3	1	2	10	10	96	0.329	0.329	96	1	11	22	0.075	1	2	7	0	2	0	0	108	17	2	1	0	0	2	1	2	1.0	108	2	38	17	0	8	0	0	207	0	500	-1	500	500	0	292	Core destroyed
auroraveil_s305_A	auroraveil	305	A	506	1	9	0	3	1.25	4	5	11	10	17	1	1	10	10	1	2	15	4	8	8	22	5	5	0	10	26	0	10	22	0	10	63	0	10	2510	10	1	0	0	5	6	10	0	1	0	0	5	2	10	0	1	0	0	6	2	10	0	1	0	0	8	2	10	0	42	259	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	5	4	0	3	5	4	0	3	6	5	0	2	8	7	0	0	5	7	8	0	6.336	9	6	1984	0.5625	0.0071	7	10	12	8	3	0.889	0	19	5	0.263	3	2	37	41	6	7	35	2	106	2	9	5	14	35	11	11	13	1	builder_attack	theirs	14	5	2	2	12	12	335	0.662	0.842	379	2	13	493	0.974	11	8	37	4	0	0	0	476	276	4	3	0	0	4	2	2	0.5	476	0	25	1	201	59	16	32	-1	500	500	274	0	500	1	506	Core destroyed
auroraveil_s305_B	auroraveil	305	B	373	1	10	0	3	1.25	4	5	11	10	17	1	1	6	13	1	2	15	7	9	9	17	9	4	0	0	64	100	90	77	200	300	66	900	1300	2400	2030	1	0	0	2	3	10	0	1	1	9	2	1	10	1	2	2	13	2	1	8	1	6	4	16	2	1	8	1	32	37	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	2	2	0	6	2	2	0	5	2	2	0	5	2	2	0	5	12	12	2	0	1.914	10	10	847	0.4451	0.0083	6	8	8	7	7	0.7	0	19	5	0.263	2	2	11	23	6	4	11	0	77	2	5	4	6	13	7	5	10	0	builder_attack	theirs	18	1	2	2	8	8	141	0.378	0.429	166	2	9	263	0.705	4	7	22	5	1	0	0	223	31	6	6	0	0	6	6	1	0.167	223	1	86	16	18	73	0	29	178	380	500	280	0	500	1	373	Core destroyed
auroraveil_s306_A	auroraveil	306	A	302	0	5	0	3	1.25	4	5	11	10	17	1	1	3	10	1	2	15	8	8	9	5	6	1	0	10	36	0	20	47	0	180	18	0	760	0	1510	1	0	0	5	2	10	0	1	0	0	5	2	10	0	1	0	0	6	2	10	0	2	0	0	8	2	8	0	30	-1	2	0	272	0	0.0	73	0.268	4.11	73	272	0.268	8	5	4	0	3	5	4	0	3	6	5	0	2	8	7	0	0	5	7	8	0	6.874	5	6	1152	0.447	0.0061	7	10	12	2	2	0.4	0	19	5	0.263	3	2	54	3	6	7	54	0	158	5	9	4	2	49	11	7	13	1	builder_attack	theirs	14	5	2	2	12	12	203	0.672	0.877	208	2	13	289	0.957	5	2	105	0	1	0	0	115	115	1	1	0	0	1	1	1	1.0	115	0	78	82	90	3	18	35	228	0	500	-1	500	500	0	302	Core destroyed
auroraveil_s306_B	auroraveil	306	B	301	0	7	0	3	1.25	4	5	11	10	17	1	2	5	49	0	1	15	7	10	2	7	13	12	0	0	8	0	0	12	0	150	9	0	1080	280	2180	1	0	0	2	3	10	0	2	0	0	2	3	10	0	2	0	0	4	3	10	0	3	0	0	5	3	8	0	229	251	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	2	2	0	6	2	2	0	6	4	4	0	4	5	5	0	3	6	6	5	0	3.548	7	10	959	0.39	0.0042	6	10	10	4	3	0.571	0	19	4	0.211	2	1	42	9	6	5	42	0	230	2	9	4	3	14	9	5	14	0	sentinel	ours	2	19	1	2	10	10	144	0.478	0.485	144	1	11	44	0.146	3	4	10	1	2	0	0	161	20	3	4	0	0	3	3	1	0.333	161	1	40	27	20	22	0	0	274	0	500	-1	500	500	0	301	Core destroyed
auroraveil_s307_A	auroraveil	307	A	314	0	5	0	3	1.25	4	5	11	10	17	1	1	1	10	1	2	15	8	8	9	8	4	1	0	10	42	0	10	42	0	10	71	0	50	0	660	1	0	0	5	2	10	0	1	0	0	5	2	10	0	1	0	0	7	2	10	0	1	0	0	8	2	10	0	30	-1	2	0	284	0	0.0	118	0.415	3.33	118	284	0.415	8	5	4	0	3	5	4	0	3	7	6	0	1	8	7	0	0	5	7	8	0	6.78	5	7	1384	0.5795	0.0036	7	10	12	2	2	0.4	0	19	5	0.263	3	2	55	15	6	7	55	0	228	2	9	4	4	19	11	7	13	1	builder_attack	theirs	14	5	2	2	12	12	192	0.611	0.869	221	2	13	301	0.959	9	2	-1	0	0	0	0	-1	-1	0	2	0	0	0	0	0	-1	-1	0	28	0	156	8	15	112	259	0	500	-1	500	500	0	314	Core destroyed
auroraveil_s307_B	auroraveil	307	B	654	1	10	0	3	1.25	4	6	11	10	17	1	1	4	22	1	3	15	7	8	7	17	4	8	0	0	12	0	80	12	0	180	15	0	430	2070	1100	1	0	0	2	3	10	0	1	0	1	2	1	10	1	1	0	1	2	1	10	1	1	0	1	2	1	10	1	45	45	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	2	2	0	6	2	2	0	5	2	2	0	5	2	2	0	5	12	12	4	0	1.376	10	7	1199	0.6222	0.0108	6	8	8	8	8	0.8	0	19	5	0.263	2	2	7	28	6	4	7	0	47	2	5	3	9	56	7	7	9	0	builder_attack	theirs	18	1	2	2	8	8	498	0.761	0.771	938	3	14	507	0.775	7	8	9	1	2	0	0	107	17	3	4	0	0	3	3	1	0.333	107	1	79	91	109	59	124	81	-1	500	500	532	0	500	1	654	Core destroyed
auroraveil_s308_A	auroraveil	308	A	314	0	5	0	3	1.25	4	5	11	10	17	1	1	2	10	1	2	15	8	8	9	7	4	1	0	10	42	0	10	42	0	10	71	0	50	0	660	1	0	0	5	2	10	0	1	0	0	5	2	10	0	1	0	0	7	2	10	0	1	0	0	8	2	10	0	30	-1	2	0	284	0	0.0	74	0.261	4.12	74	284	0.261	8	5	4	0	3	5	4	0	3	7	6	0	1	8	7	0	0	5	7	8	0	6.92	5	7	1387	0.5761	0.0115	7	10	12	2	2	0.4	0	19	5	0.263	3	2	56	20	6	7	56	0	233	2	9	4	4	19	11	7	13	1	builder_attack	theirs	14	5	2	2	12	12	175	0.557	0.841	204	2	13	301	0.959	9	2	-1	0	0	0	0	-1	-1	0	2	0	0	0	0	0	-1	-1	0	28	0	159	6	15	106	259	0	500	-1	500	500	0	314	Core destroyed
auroraveil_s308_B	auroraveil	308	B	181	0	6	0	3	1.25	4	6	11	10	17	1	1	1	16	1	2	15	6	8	7	4	7	0	0	0	12	0	90	12	0	290	40	90	870	90	870	1	0	0	2	4	10	0	1	0	0	5	2	10	0	1	0	0	7	2	10	0	1	0	0	6	2	10	0	40	170	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	2	2	0	5	5	5	0	3	6	6	0	1	6	6	0	2	12	12	8	0	4.796	6	6	605	0.3636	0.0182	6	8	8	3	3	0.5	0	19	5	0.263	2	2	12	6	6	4	12	0	38	11	5	3	1	7	7	6	9	0	builder_attack	theirs	18	1	2	3	8	8	170	0.939	0.956	242	2	20	161	0.89	5	3	7	1	1	0	0	123	15	2	1	0	0	2	2	1	0.5	123	1	29	13	110	28	12	4	144	0	356	-1	500	500	0	181	Core destroyed
auroraveil_s309_A	auroraveil	309	A	337	0	6	0	3	1.25	4	5	11	10	17	1	1	2	10	1	2	15	8	8	8	8	6	4	0	10	56	0	10	2	0	10	74	0	10	130	630	1	0	0	5	2	10	0	1	0	0	5	2	10	0	2	0	0	5	2	8	0	2	0	0	8	2	8	0	29	326	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	5	4	0	3	5	4	0	3	5	4	0	3	8	7	0	0	5	7	8	0	6.772	6	6	1623	0.5422	0.0025	7	10	12	3	3	0.5	0	19	5	0.263	3	2	73	6	6	8	73	0	176	2	9	4	3	17	11	8	13	1	builder_attack	theirs	14	5	2	2	12	12	103	0.306	0.682	141	2	13	324	0.961	7	3	-1	0	0	0	0	-1	-1	0	2	0	0	0	0	0	-1	-1	0	31	0	176	10	11	84	305	0	500	-1	500	500	0	337	Core destroyed
auroraveil_s309_B	auroraveil	309	B	1000	0	6	0	3	1.25	4	5	11	10	17	1	1	7	13	1	1	15	7	9	8	20	14	4	0	0	82	100	90	72	200	220	17	890	1110	8880	10900	1	0	0	2	3	10	0	1	1	9	4	1	10	1	2	1	9	6	1	8	1	4	4	19	6	1	8	1	32	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	2	2	0	5	4	4	0	3	6	6	0	1	6	6	0	1	12	12	6	0	4.834	6	17	2244	0.303	0.0036	6	8	8	6	5	1.0	0	19	5	0.263	2	2	7	533	6	4	7	0	41	2	5	4	4	12	7	5	10	0	builder_attack	theirs	18	1	2	2	8	8	122	0.122	0.127	144	2	9	139	0.139	4	6	28	4	1	0	0	180	31	5	3	0	0	5	4	2	0.4	180	1	15	16	18	35	0	1	-1	500	500	-1	500	500	0	1000	Titanium collected (tiebreak)
auroraveil_s310_A	auroraveil	310	A	335	0	5	0	3	1.25	4	4	11	10	17	1	1	2	10	1	2	15	6	8	7	9	4	6	0	0	12	0	0	32	0	0	86	0	50	0	320	1	0	0	5	4	10	0	1	0	0	7	2	10	0	1	0	0	7	2	10	0	1	0	0	7	2	10	0	36	-1	2	0	299	0	0.0	208	0.696	4.0	208	299	0.696	8	5	4	0	3	6	5	0	1	6	5	0	1	6	5	0	1	5	17	6	0	5.615	5	6	1227	0.599	0.0024	7	10	12	2	2	0.4	0	19	5	0.263	3	2	51	14	6	5	50	1	144	2	6	6	6	22	11	12	11	1	builder_attack	theirs	14	5	2	2	12	12	127	0.379	0.734	167	2	13	322	0.961	10	2	-1	0	0	0	0	-1	-1	0	1	0	0	0	0	0	-1	-1	0	48	0	172	0	33	30	239	0	500	-1	500	500	0	335	Core destroyed
auroraveil_s310_B	auroraveil	310	B	299	0	6	0	3	1.25	4	5	11	10	17	1	2	5	49	0	1	15	7	11	2	6	12	12	0	0	6	0	0	12	0	110	71	0	1230	0	2700	1	0	0	2	3	10	0	2	0	0	2	3	10	0	2	0	0	4	3	10	0	3	0	0	4	3	10	0	167	-1	2	108	24	0	0.818	24	0.182	2.0	132	132	1.0	8	2	2	0	6	2	2	0	6	4	4	0	4	4	4	0	4	6	6	6	0	3.729	6	12	953	0.2235	0.0031	6	10	10	3	3	0.5	0	19	4	0.211	2	1	63	5	6	5	63	0	323	2	9	4	2	8	9	5	12	1	gunner	theirs	18	3	1	2	10	10	146	0.488	0.528	146	1	11	22	0.074	1	3	96	0	2	0	0	118	17	2	4	0	0	2	2	1	0.5	118	1	28	17	0	26	0	2	280	0	500	-1	500	500	0	299	Core destroyed
auroraveil_s311_A	auroraveil	311	A	1000	0	9	0	3	1.25	4	5	11	10	17	1	1	3	10	1	2	15	8	8	9	10	24	1	0	10	42	0	10	22	0	10	138	0	10	0	680	1	0	0	5	2	10	0	1	0	0	5	2	10	0	1	0	0	6	2	10	0	1	0	0	8	2	10	0	30	-1	2	0	970	0	0.0	78	0.08	4.0	78	970	0.08	8	5	4	0	3	5	4	0	3	6	5	0	2	8	7	0	0	5	7	8	0	7.647	9	6	3678	0.8649	0.0016	7	10	12	4	4	0.444	0	19	5	0.263	3	2	41	17	6	7	41	0	137	3	9	4	5	28	11	8	12	1	builder_attack	theirs	14	5	2	2	12	12	411	0.411	0.579	624	2	13	987	0.987	10	4	484	4	0	0	0	687	496	4	4	0	0	4	4	1	0.25	687	0	49	0	178	103	43	65	245	14	500	-1	500	500	0	1000	Titanium collected (tiebreak)
auroraveil_s311_B	auroraveil	311	B	201	0	5	0	3	1.25	4	5	11	10	17	1	1	3	11	2	3	15	7	7	9	5	6	0	0	20	28	0	80	70	0	190	150	0	230	0	230	1	0	0	3	3	10	0	1	0	0	4	3	10	0	1	0	0	7	3	10	0	1	0	0	7	3	10	0	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	3	3	0	5	4	4	0	4	7	7	0	1	7	7	0	1	6	6	7	0	5.731	5	6	682	0.6598	0.0044	6	10	10	2	2	0.4	0	19	4	0.211	2	1	14	8	6	3	14	0	80	2	9	5	2	8	9	2	12	1	builder_attack	theirs	19	2	1	2	10	10	191	0.95	0.95	294	2	11	190	0.945	6	2	-1	0	0	0	0	-1	-1	0	2	0	0	0	0	0	-1	-1	0	28	0	23	0	26	10	97	0	194	-1	500	500	0	201	Core destroyed
auroraveil_s312_A	auroraveil	312	A	1000	1	12	0	3	1.25	4	4	11	10	17	1	1	5	10	1	1	15	6	8	7	14	5	1	0	0	12	0	0	77	0	0	169	0	0	0	0	1	0	0	5	4	10	0	1	0	0	7	2	10	0	1	0	0	7	2	10	0	3	0	0	7	2	8	0	36	-1	2	0	964	0	0.0	416	0.432	4.0	416	964	0.432	8	5	4	0	3	6	5	0	1	6	5	0	1	6	5	0	1	5	17	6	0	5.871	12	8	3500	0.2686	0.0054	7	10	12	6	6	0.5	0	19	5	0.263	3	2	343	22	6	5	337	6	1486	2	6	6	12	56	11	11	13	1	builder_attack	theirs	14	5	2	2	12	12	614	0.614	0.824	683	2	13	986	0.986	8	6	80	0	4	0	0	560	92	4	2	0	0	4	4	1	0.25	560	0	1	181	376	15	60	20	-1	500	500	861	388	500	1	1000	Harvesters (tiebreak)
auroraveil_s312_B	auroraveil	312	B	197	0	5	0	3	1.25	4	5	11	10	17	1	1	3	11	1	2	15	7	7	8	6	8	0	0	10	32	0	10	70	0	80	105	0	560	0	560	1	0	0	3	3	10	0	1	0	0	7	3	10	0	1	0	0	7	3	10	0	2	0	0	7	3	8	0	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	3	3	0	5	6	6	0	1	6	6	0	1	6	6	0	1	6	6	6	0	5.305	5	6	620	0.4968	0.0081	6	10	10	2	2	0.4	0	19	4	0.211	2	1	18	17	6	3	18	0	100	2	9	5	2	2	9	2	11	1	builder_attack	theirs	19	2	1	1	10	10	150	0.761	0.761	227	2	11	143	0.726	1	2	109	2	0	0	0	160	119	2	2	0	0	2	2	1	0.5	160	1	32	8	5	0	19	20	139	0	392	-1	500	500	0	197	Core destroyed
auroraveil_s313_A	auroraveil	313	A	259	0	6	0	3	1.25	4	4	11	10	17	1	1	2	10	1	1	15	6	8	6	9	5	5	0	0	27	0	0	55	0	80	68	0	360	0	760	1	0	0	5	4	10	0	1	0	0	7	2	10	0	1	0	0	7	2	10	0	1	0	0	7	2	10	0	34	-1	2	0	225	0	0.0	225	1.0	3.99	225	225	1.0	8	5	4	0	3	6	5	0	1	6	5	0	1	6	5	0	1	5	17	6	0	5.502	6	6	794	0.6259	0.039	7	10	12	2	2	0.333	0	19	5	0.263	3	2	36	18	6	5	34	2	126	2	6	6	7	18	11	13	13	1	builder_attack	theirs	14	5	2	2	12	12	111	0.429	0.714	119	2	13	246	0.95	9	2	99	0	1	0	0	109	109	1	1	0	0	1	1	1	1.0	109	0	28	21	141	0	18	18	204	0	500	-1	500	500	0	259	Core destroyed
auroraveil_s313_B	auroraveil	313	B	150	0	5	0	3	1.25	4	5	11	10	17	1	1	1	12	1	2	15	7	7	9	7	6	10	0	20	73	0	100	72	0	180	33	0	670	0	670	1	0	0	3	3	10	0	1	0	0	7	3	10	0	1	0	0	7	3	10	0	0	0	0	0	-1	-1	0	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	3	3	0	5	7	7	0	1	7	7	0	1	-1	-1	-1	-1	6	6	7	0	5.747	5	6	508	0.4941	0.0059	6	10	10	2	2	0.4	1	19	4	0.211	2	1	20	10	6	5	19	1	103	2	9	5	3	8	9	8	11	1	builder_attack	theirs	19	2	1	2	10	10	140	0.933	0.933	229	2	11	139	0.927	6	2	-1	0	0	0	0	-1	-1	0	1	0	0	0	0	0	-1	-1	0	29	0	46	3	5	12	123	0	0	-1	500	500	0	150	Core destroyed
auroraveil_s314_A	auroraveil	314	A	190	0	5	0	3	1.25	4	5	11	10	17	1	1	1	10	1	2	15	5	8	8	5	5	5	0	10	18	0	50	12	0	140	47	0	540	0	540	1	0	0	5	5	10	0	1	0	0	5	2	10	0	1	0	0	7	2	10	0	1	0	0	8	2	10	0	36	-1	2	0	154	0	0.0	64	0.416	4.0	64	154	0.416	8	5	4	0	3	5	4	0	3	7	6	0	1	8	7	0	0	5	7	8	0	6.279	5	6	631	0.5309	0.0365	7	10	12	2	2	0.4	0	19	5	0.263	3	2	26	7	6	7	26	0	100	2	9	5	3	7	11	6	12	1	builder_attack	theirs	14	5	2	2	12	12	178	0.937	0.937	291	2	13	177	0.932	4	2	-1	0	0	0	0	-1	-1	0	1	0	0	0	0	0	-1	-1	0	28	0	49	0	86	0	153	0	500	-1	500	500	0	190	Core destroyed
auroraveil_s314_B	auroraveil	314	B	253	0	6	0	3	1.25	4	6	11	10	17	1	1	4	32	0	1	15	7	7	2	5	6	6	0	0	29	0	0	64	0	0	52	0	30	0	320	1	0	0	4	3	10	0	1	0	0	4	3	10	0	2	0	0	4	3	10	0	2	0	0	4	3	10	0	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	4	4	0	4	4	4	0	4	4	4	0	4	4	4	0	4	6	6	4	0	3.826	6	6	740	0.5122	0.0068	6	10	10	3	3	0.5	0	19	4	0.211	2	1	19	27	6	7	19	0	99	2	9	4	4	8	9	7	12	1	gunner	theirs	18	3	1	3	10	10	18	0.071	0.336	18	1	19	234	0.925	4	3	91	0	2	0	0	114	17	2	0	0	0	2	2	1	0.5	114	1	28	12	16	0	55	0	217	0	500	-1	500	500	0	253	Core destroyed
auroraveil_s315_A	auroraveil	315	A	399	0	8	0	3	1.25	4	4	11	10	17	1	1	2	10	1	2	15	6	8	6	8	8	6	0	0	12	0	0	12	0	70	58	0	200	0	1030	1	0	0	5	4	10	0	1	0	0	7	2	10	0	1	0	0	7	2	10	0	1	0	0	7	2	10	0	36	-1	2	0	363	0	0.0	363	1.0	4.0	363	363	1.0	8	5	4	0	3	6	5	0	1	6	5	0	1	6	5	0	1	5	17	6	0	5.677	8	6	1157	0.5627	0.0043	7	10	12	3	2	0.375	0	19	5	0.263	3	2	61	8	6	5	58	3	191	2	6	6	5	44	11	9	13	1	builder_attack	theirs	14	5	2	2	12	12	304	0.762	0.789	379	2	13	386	0.967	7	3	283	1	1	0	0	330	293	2	2	0	0	2	2	1	0.5	330	0	41	143	133	0	52	28	361	0	500	-1	500	500	0	399	Core destroyed
auroraveil_s315_B	auroraveil	315	B	197	0	5	0	3	1.25	4	5	11	10	17	3	4	7	48	0	1	15	7	14	2	4	8	8	0	0	6	0	0	39	0	110	97	0	910	0	910	3	0	0	4	3	8	0	4	0	0	4	3	8	0	5	0	0	4	2	8	0	6	0	0	4	2	8	0	95	-1	2	20	82	0	0.196	82	0.804	2.07	102	102	1.0	8	4	4	0	4	4	4	0	4	4	4	0	4	4	4	0	4	6	6	7	0	3.868	5	6	344	0.2645	0.0116	6	10	10	3	2	0.6	0	19	4	0.211	2	1	19	6	6	6	19	0	98	2	9	4	3	12	9	9	12	1	gunner	theirs	18	3	1	2	10	10	161	0.817	0.904	161	1	11	74	0.376	1	3	7	0	1	0	0	17	17	1	0	0	0	1	1	1	1.0	17	1	28	14	55	0	0	2	170	0	500	-1	500	500	0	197	Core destroyed
auroraveil_s316_A	auroraveil	316	A	1000	1	13	0	3	1.25	4	4	11	10	17	1	1	3	10	1	1	15	6	8	7	14	8	1	0	0	12	0	0	77	0	0	169	0	0	0	0	1	0	0	5	4	10	0	1	0	0	7	2	10	0	1	0	0	7	2	10	0	3	0	0	7	2	8	0	36	-1	2	0	964	0	0.0	116	0.12	4.0	116	964	0.12	8	5	4	0	3	6	5	0	1	6	5	0	1	6	5	0	1	5	17	6	0	5.871	13	6	2501	0.6629	0.0076	7	10	12	5	5	0.385	0	19	5	0.263	3	2	101	10	6	5	68	33	109	2	6	6	9	83	11	11	13	1	builder_attack	theirs	14	5	2	2	12	12	687	0.687	0.804	1082	2	13	986	0.986	9	5	82	0	3	0	0	296	92	3	2	0	0	3	3	1	0.333	296	0	16	322	138	0	29	30	365	212	500	-1	500	500	1	1000	Harvesters (tiebreak)
auroraveil_s316_B	auroraveil	316	B	148	0	5	0	3	1.25	4	5	11	10	17	1	2	4	12	1	2	15	7	7	9	4	6	57	0	20	70	0	30	47	0	300	34	0	770	0	770	1	0	0	4	3	10	0	2	0	0	4	3	10	0	3	0	0	4	3	10	0	0	0	0	0	-1	-1	0	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	4	4	0	4	4	4	0	4	4	4	0	4	-1	-1	-1	-1	6	6	4	0	3.703	5	6	349	0.4011	0.0115	6	10	10	2	2	0.4	0	19	4	0.211	2	1	11	8	6	6	11	0	66	2	9	4	3	14	9	14	11	1	builder_attack	theirs	19	2	1	2	10	10	116	0.784	0.804	150	2	11	137	0.926	6	2	90	1	0	0	0	100	100	1	0	0	0	1	1	1	1.0	100	1	33	0	68	0	0	12	121	0	0	-1	500	500	0	148	Core destroyed
