tag	map	seed	seat	ours	cond	turn	arm	ourcore_dmg	ourcore_heal	ourcore_hp_calc	oppcore_dmg	oppcore_heal	oppcore_hp_calc	heal_back	heal_back_ours	opp_harv_built	opp_belt_built	opp_harv_killed	opp_belt_killed	opp_eco_killed	fwd_gun_n	fwd_gun_first	gun_n	fwd_sent_n	fwd_sent_first	fwd_laun_n	fwd_laun_first	collar_bar_n	unknown_deltas
nordkap_s13_A	nordkap	13	A	US	Titanium collected (tiebreak)	1000	flagoff	0	0	500	1386	1386	500	1.0		3	12	0	1	1	1	164	4	1	49	3	5	89	
nordkap_s13_B	nordkap	13	B	OPP	Core destroyed	184	flagoff	1440	940	0	108	0	392	0.0	0.6528	9	31	2	1	3	1	9	2	1	172	5	5	2	
nordkap_s14_A	nordkap	14	A	US	Core destroyed	173	flagoff	0	0	500	504	0	-4	0.0		2	8	1	2	3	1	23	1	1	48	2	5	18	
nordkap_s14_B	nordkap	14	B	OPP	Core destroyed	210	flagoff	2196	1690	-6	0	0	500		0.7696	6	17	0	0	0	1	9	1	0		2	5	6	
nordkap_s15_A	nordkap	15	A	US	Core destroyed	464	flagoff	36	36	500	558	54	-4	0.0968	1.0	7	32	2	4	6	1	17	1	3	84	3	5	14	
nordkap_s15_B	nordkap	15	B	OPP	Titanium collected (tiebreak)	1000	flagoff	0	0	500	18	18	500	1.0		7	15	2	4	6	2	7	2	1	81	3	5	71	
yulerune_s13_A	yulerune	13	A	US	Core destroyed	565	flagoff	0	0	500	504	0	-4	0.0		5	22	3	8	11	2	19	2	2	528	2	436	25	
yulerune_s13_B	yulerune	13	B	US	Core destroyed	315	flagoff	0	0	500	648	144	-4	0.2222		4	27	2	15	17	4	21	6	1	243	0		12	
yulerune_s14_A	yulerune	14	A	OPP	Core destroyed	185	flagoff	504	0	-4	0	0	500		0.0	8	26	5	11	16	2	19	2	0		0		8	
yulerune_s14_B	yulerune	14	B	OPP	Core destroyed	519	flagoff	504	0	-4	0	0	500		0.0	8	56	0	14	14	1	19	3	0		0		11	
yulerune_s15_A	yulerune	15	A	OPP	Core destroyed	193	flagoff	504	0	-4	0	0	500		0.0	7	32	2	3	5	1	19	1	0		0		9	
yulerune_s15_B	yulerune	15	B	OPP	Core destroyed	277	flagoff	504	0	-4	0	0	500		0.0	5	30	2	11	13	1	19	1	0		0		11	
atoll_s16_A	atoll	16	A	US	Core destroyed	124	flagoff	90	90	500	504	0	-4	0.0	1.0	4	16	0	2	2	0		0	1	68	3	7	4	
atoll_s16_B	atoll	16	B	US	Core destroyed	606	flagoff	180	180	500	504	0	-4	0.0	1.0	4	24	0	14	14	3	429	6	2	467	6	7	8	
atoll_s17_A	atoll	17	A	US	Core destroyed	403	flagoff	1152	1152	500	774	270	-4	0.3488	1.0	3	13	0	3	3	0		1	1	200	2	7	54	
atoll_s17_B	atoll	17	B	US	Core destroyed	127	flagoff	594	500	406	504	0	-4	0.0	0.8418	3	12	0	1	1	0		0	1	66	4	7	14	
atoll_s18_A	atoll	18	A	US	Core destroyed	801	flagoff	90	90	500	3492	2992	0	0.8568	1.0	5	17	0	6	6	1	371	6	2	413	8	7	14	
atoll_s18_B	atoll	18	B	OPP	Core destroyed	760	flagoff	720	216	-4	0	0	500		0.3	5	43	0	28	28	1	287	4	0		2	7	9	
drakkarfjord_s16_A	drakkarfjord	16	A	US	Core destroyed	92	flagoff	0	0	500	504	0	-4	0.0		3	13	0	0	0	0		0	1	36	1	13	12	
drakkarfjord_s16_B	drakkarfjord	16	B	US	Titanium collected (tiebreak)	1000	flagoff	0	0	500	1926	1926	500	1.0		4	13	0	0	0	0		0	1	40	23	13	74	
drakkarfjord_s17_A	drakkarfjord	17	A	US	Core destroyed	92	flagoff	0	0	500	504	0	-4	0.0		3	15	0	0	0	0		0	1	36	1	13	12	
drakkarfjord_s17_B	drakkarfjord	17	B	US	Titanium collected (tiebreak)	1000	flagoff	0	0	500	1890	1890	500	1.0		4	13	0	0	0	0		0	1	41	23	13	74	
drakkarfjord_s18_A	drakkarfjord	18	A	US	Core destroyed	93	flagoff	0	0	500	504	0	-4	0.0		3	13	0	0	0	0		0	1	37	1	13	13	
drakkarfjord_s18_B	drakkarfjord	18	B	US	Core destroyed	98	flagoff	0	0	500	504	0	-4	0.0		2	16	0	0	0	0		0	1	42	1	13	15	
glacierkeep_s16_A	glacierkeep	16	A	US	Core destroyed	143	flagoff	0	0	500	504	0	-4	0.0		4	19	0	0	0	0		0	1	77	2	9	8	
glacierkeep_s16_B	glacierkeep	16	B	US	Core destroyed	389	flagoff	0	0	500	810	306	-4	0.3778		3	21	0	0	0	0		0	1	100	3	9	41	
glacierkeep_s17_A	glacierkeep	17	A	US	Core destroyed	173	flagoff	0	0	500	504	0	-4	0.0		2	13	0	0	0	0		0	2	65	2	9	18	
glacierkeep_s17_B	glacierkeep	17	B	US	Core destroyed	185	flagoff	0	0	500	504	0	-4	0.0		3	19	0	0	0	0		0	1	88	3	9	12	
glacierkeep_s18_A	glacierkeep	18	A	US	Core destroyed	124	flagoff	0	0	500	504	0	-4	0.0		3	18	0	0	0	0		1	1	68	2	9	11	
glacierkeep_s18_B	glacierkeep	18	B	OPP	Core destroyed	913	flagoff	504	0	-4	0	0	500		0.0	11	110	0	1	1	0		0	0		3	9	18	
midgard_s16_A	midgard	16	A	US	Core destroyed	265	flagoff	144	144	500	504	0	-4	0.0	1.0	8	22	3	7	10	2	45	4	2	221	0		9	
midgard_s16_B	midgard	16	B	OPP	Core destroyed	169	flagoff	504	0	-4	0	0	500		0.0	7	41	2	13	15	2	39	3	0		0		8	
midgard_s17_A	midgard	17	A	OPP	Core destroyed	267	flagoff	540	36	-4	1422	1412	490	0.993	0.0667	6	26	1	3	4	1	34	3	1	47	0		5	
midgard_s17_B	midgard	17	B	OPP	Core destroyed	215	flagoff	864	360	-4	0	0	500		0.4167	9	69	1	13	14	1	35	3	0		0		7	
midgard_s18_A	midgard	18	A	US	Core destroyed	273	flagoff	0	0	500	864	364	0	0.4213		9	57	4	22	26	2	34	5	1	177	0		7	
midgard_s18_B	midgard	18	B	OPP	Titanium collected (tiebreak)	1000	flagoff	0	0	500	72	72	500	1.0		12	90	5	41	46	3	41	5	1	709	0		12	
nordkap_s16_A	nordkap	16	A	US	Core destroyed	861	flagoff	0	0	500	630	126	-4	0.2		2	8	0	1	1	2	31	3	1	53	4	5	103	
nordkap_s16_B	nordkap	16	B	OPP	Core destroyed	206	flagoff	504	0	-4	0	0	500		0.0	10	31	2	1	3	1	9	1	0		3	5	7	
nordkap_s17_A	nordkap	17	A	US	Core destroyed	679	flagoff	180	180	500	4158	3652	-6	0.8783	1.0	2	6	0	2	2	1	31	2	4	67	4	5	34	
nordkap_s17_B	nordkap	17	B	OPP	Titanium collected (tiebreak)	1000	flagoff	8136	8136	500	0	0	500		1.0	5	6	1	3	4	1	9	1	0		2	5	17	
nordkap_s18_A	nordkap	18	A	OPP	Core destroyed	852	flagoff	504	0	-4	342	342	500	1.0	0.0	13	66	0	0	0	0		3	1	47	8	5	11	
nordkap_s18_B	nordkap	18	B	US	Core destroyed	117	flagoff	0	0	500	504	0	-4	0.0		3	8	1	1	2	2	7	2	1	41	3	5	11	
yulerune_s16_A	yulerune	16	A	US	Core destroyed	230	flagoff	414	414	500	504	0	-4	0.0	1.0	3	17	1	8	9	1	19	1	1	174	0		9	
yulerune_s16_B	yulerune	16	B	OPP	Core destroyed	186	flagoff	504	0	-4	0	0	500		0.0	5	21	1	5	6	1	19	1	0		0		10	
yulerune_s17_A	yulerune	17	A	OPP	Core destroyed	205	flagoff	504	0	-4	0	0	500		0.0	9	32	4	10	14	2	19	3	0		0		9	
yulerune_s17_B	yulerune	17	B	US	Core destroyed	198	flagoff	0	0	500	504	0	-4	0.0		4	23	1	11	12	3	19	3	1	133	0		9	
yulerune_s18_A	yulerune	18	A	OPP	Core destroyed	205	flagoff	504	0	-4	0	0	500		0.0	9	32	4	10	14	2	19	3	0		0		9	
yulerune_s18_B	yulerune	18	B	OPP	Core destroyed	239	flagoff	504	0	-4	0	0	500		0.0	14	67	5	10	15	1	19	2	0		0		17	
atoll_s19_A	atoll	19	A	OPP	Core destroyed	266	flagoff	864	358	-6	0	0	500		0.4144	4	15	0	2	2	0		1	0		3	7	3	
atoll_s19_B	atoll	19	B	US	Core destroyed	525	flagoff	2988	2970	482	1044	540	-4	0.5172	0.994	3	15	0	2	2	0		0	1	64	2	7	10	
atoll_s20_A	atoll	20	A	OPP	Core destroyed	199	flagoff	900	392	-8	0	0	500		0.4356	4	14	0	0	0	0		3	0		2	7	3	
atoll_s20_B	atoll	20	B	US	Core destroyed	346	flagoff	2610	2600	490	2448	1948	0	0.7958	0.9962	5	17	0	1	1	0		1	1	74	4	7	14	
atoll_s21_A	atoll	21	A	OPP	Core destroyed	179	flagoff	720	220	0	0	0	500		0.3056	3	12	0	0	0	0		1	0		4	7	6	
atoll_s21_B	atoll	21	B	OPP	Core destroyed	243	flagoff	864	364	0	0	0	500		0.4213	5	18	0	1	1	0		1	0		4	7	11	
drakkarfjord_s19_A	drakkarfjord	19	A	US	Core destroyed	397	flagoff	0	0	500	1512	1008	-4	0.6667		4	20	0	0	0	0		0	2	33	3	13	22	
drakkarfjord_s19_B	drakkarfjord	19	B	US	Core destroyed	268	flagoff	0	0	500	738	232	-6	0.3144		5	31	0	0	0	0		1	2	205	2	13	8	
drakkarfjord_s20_A	drakkarfjord	20	A	US	Core destroyed	92	flagoff	0	0	500	504	0	-4	0.0		3	15	0	0	0	0		0	1	36	1	13	12	
drakkarfjord_s20_B	drakkarfjord	20	B	US	Core destroyed	100	flagoff	0	0	500	504	0	-4	0.0		2	9	0	0	0	0		0	1	44	1	13	18	
drakkarfjord_s21_A	drakkarfjord	21	A	US	Core destroyed	106	flagoff	0	0	500	630	128	-2	0.2032		3	17	0	0	0	0		0	1	36	1	13	11	
drakkarfjord_s21_B	drakkarfjord	21	B	US	Core destroyed	124	flagoff	0	0	500	756	256	0	0.3386		3	14	0	0	0	0		0	1	40	1	13	14	
glacierkeep_s19_A	glacierkeep	19	A	US	Core destroyed	145	flagoff	0	0	500	504	0	-4	0.0		4	17	0	0	0	0		0	1	52	2	9	11	
glacierkeep_s19_B	glacierkeep	19	B	OPP	Titanium collected (tiebreak)	1000	flagoff	36	0	464	2700	2700	500	1.0	0.0	12	99	0	0	0	0		0	3	56	3	9	23	
glacierkeep_s20_A	glacierkeep	20	A	US	Core destroyed	159	flagoff	0	0	500	504	0	-4	0.0		3	19	0	0	0	0		1	1	103	2	9	10	
glacierkeep_s20_B	glacierkeep	20	B	OPP	Titanium collected (tiebreak)	1000	flagoff	126	0	374	2700	2700	500	1.0	0.0	11	99	0	0	0	0		1	3	56	3	9	23	
glacierkeep_s21_A	glacierkeep	21	A	US	Core destroyed	126	flagoff	0	0	500	504	0	-4	0.0		3	19	0	0	0	0		0	1	68	2	9	11	
glacierkeep_s21_B	glacierkeep	21	B	OPP	Titanium collected (tiebreak)	1000	flagoff	36	0	464	1386	1386	500	1.0	0.0	15	141	0	0	0	0		1	1	96	3	9	15	
midgard_s19_A	midgard	19	A	US	Core destroyed	259	flagoff	0	0	500	504	0	-4	0.0		7	38	2	9	11	2	34	2	1	196	0		8	
midgard_s19_B	midgard	19	B	OPP	Core destroyed	369	flagoff	504	0	-4	0	0	500		0.0	10	23	6	6	12	2	41	4	0		0		8	
midgard_s20_A	midgard	20	A	US	Core destroyed	220	flagoff	0	0	500	504	0	-4	0.0		7	23	2	6	8	2	43	4	1	164	0		9	
midgard_s20_B	midgard	20	B	US	Titanium collected (tiebreak)	1000	flagoff	1854	1854	500	0	0	500		1.0	9	36	5	12	17	3	42	5	0		0		10	
midgard_s21_A	midgard	21	A	OPP	Core destroyed	583	flagoff	504	0	-4	648	388	240	0.5988	0.0	7	18	4	5	9	2	42	3	2	396	0		10	
midgard_s21_B	midgard	21	B	US	Core destroyed	425	flagoff	0	0	500	504	0	-4	0.0		7	28	1	5	6	3	34	3	1	256	0		22	
nordkap_s19_A	nordkap	19	A	US	Core destroyed	515	flagoff	378	378	500	2430	1924	-6	0.7918	1.0	2	6	0	1	1	0		2	2	76	4	5	35	
nordkap_s19_B	nordkap	19	B	OPP	Core destroyed	273	flagoff	504	0	-4	234	0	266	0.0	0.0	5	18	0	4	4	2	9	2	2	73	5	5	11	
nordkap_s20_A	nordkap	20	A	US	Core destroyed	102	flagoff	0	0	500	504	0	-4	0.0		3	8	0	1	1	0		1	1	45	2	5	14	
nordkap_s20_B	nordkap	20	B	OPP	Core destroyed	333	flagoff	792	280	-12	0	0	500		0.3535	11	42	3	3	6	1	7	2	0		3	5	8	
nordkap_s21_A	nordkap	21	A	US	Core destroyed	99	flagoff	378	324	446	504	0	-4	0.0	0.8571	2	5	0	1	1	0		0	2	60	4	5	8	
nordkap_s21_B	nordkap	21	B	US	Core destroyed	290	flagoff	0	0	500	504	0	-4	0.0		4	12	2	3	5	2	7	2	2	56	2	5	34	
yulerune_s19_A	yulerune	19	A	OPP	Core destroyed	277	flagoff	504	0	-4	0	0	500		0.0	15	51	8	16	24	2	19	3	0		0		9	
yulerune_s19_B	yulerune	19	B	OPP	Core destroyed	561	flagoff	504	0	-4	0	0	500		0.0	8	41	3	10	13	2	19	2	0		0		13	
yulerune_s20_A	yulerune	20	A	US	Core destroyed	185	flagoff	774	756	482	504	0	-4	0.0	0.9767	3	14	0	6	6	2	20	3	1	129	0		9	
yulerune_s20_B	yulerune	20	B	US	Core destroyed	421	flagoff	342	0	158	504	0	-4	0.0	0.0	5	26	2	8	10	1	19	2	2	252	0		9	
yulerune_s21_A	yulerune	21	A	OPP	Core destroyed	680	flagoff	504	0	-4	0	0	500		0.0	9	61	1	9	10	1	19	2	0		0		11	
yulerune_s21_B	yulerune	21	B	US	Core destroyed	202	flagoff	0	0	500	504	0	-4	0.0		5	34	1	16	17	2	19	2	3	117	0		18	
atoll_s22_A	atoll	22	A	US	Core destroyed	844	flagoff	396	0	104	576	68	-8	0.1181	0.0	4	15	0	5	5	3	812	6	3	820	5	7	6	
atoll_s22_B	atoll	22	B	US	Core destroyed	124	flagoff	738	736	498	504	0	-4	0.0	0.9973	2	4	0	3	3	0		0	1	68	3	7	10	
atoll_s23_A	atoll	23	A	US	Titanium collected (tiebreak)	1000	flagoff	0	0	500	7488	7266	278	0.9704		4	8	0	3	3	0		1	2	72	2	7	5	
atoll_s23_B	atoll	23	B	OPP	Core destroyed	298	flagoff	900	392	-8	0	0	500		0.4356	4	13	0	0	0	0		2	0		3	7	8	
atoll_s24_A	atoll	24	A	US	Core destroyed	652	flagoff	108	108	500	4014	3500	-14	0.8719	1.0	4	14	0	0	0	0		5	2	210	4	7	42	
atoll_s24_B	atoll	24	B	US	Core destroyed	772	flagoff	288	288	500	504	0	-4	0.0	1.0	11	15	7	0	7	0		3	1	716	7	7	12	
drakkarfjord_s22_A	drakkarfjord	22	A	US	Core destroyed	93	flagoff	0	0	500	504	0	-4	0.0		3	13	0	0	0	0		0	1	37	1	13	13	
drakkarfjord_s22_B	drakkarfjord	22	B	US	Titanium collected (tiebreak)	1000	flagoff	0	0	500	3564	3564	500	1.0		4	13	0	0	0	0		0	2	40	2	13	75	
drakkarfjord_s23_A	drakkarfjord	23	A	US	Core destroyed	141	flagoff	0	0	500	720	220	0	0.3056		3	20	0	1	1	0		0	1	61	3	13	17	
drakkarfjord_s23_B	drakkarfjord	23	B	US	Core destroyed	101	flagoff	0	0	500	504	0	-4	0.0		2	9	0	0	0	0		0	1	45	1	13	18	
drakkarfjord_s24_A	drakkarfjord	24	A	US	Core destroyed	213	flagoff	0	0	500	504	0	-4	0.0		3	26	0	1	1	0		2	1	147	3	13	26	
drakkarfjord_s24_B	drakkarfjord	24	B	US	Core destroyed	117	flagoff	0	0	500	540	36	-4	0.0667		3	16	0	0	0	0		0	1	57	2	13	12	
glacierkeep_s22_A	glacierkeep	22	A	US	Core destroyed	143	flagoff	0	0	500	504	0	-4	0.0		4	19	0	0	0	0		0	1	77	2	9	8	
glacierkeep_s22_B	glacierkeep	22	B	OPP	Core destroyed	733	flagoff	504	0	-4	882	882	500	1.0	0.0	6	59	0	0	0	0		1	1	84	3	9	18	
glacierkeep_s23_A	glacierkeep	23	A	US	Core destroyed	110	flagoff	0	0	500	504	0	-4	0.0		3	17	0	0	0	0		0	1	52	2	9	11	
glacierkeep_s23_B	glacierkeep	23	B	US	Core destroyed	245	flagoff	0	0	500	504	0	-4	0.0		3	23	0	0	0	0		0	1	88	2	9	31	
glacierkeep_s24_A	glacierkeep	24	A	US	Core destroyed	173	flagoff	0	0	500	504	0	-4	0.0		2	13	0	0	0	0		0	2	65	2	9	18	
glacierkeep_s24_B	glacierkeep	24	B	US	Core destroyed	225	flagoff	0	0	500	504	0	-4	0.0		4	28	0	0	0	0		0	1	113	3	9	12	
midgard_s22_A	midgard	22	A	OPP	Core destroyed	189	flagoff	504	0	-4	0	0	500		0.0	6	25	1	7	8	1	45	2	0		0		17	
midgard_s22_B	midgard	22	B	OPP	Core destroyed	153	flagoff	504	0	-4	0	0	500		0.0	8	19	4	7	11	2	35	4	0		0		9	
midgard_s23_A	midgard	23	A	US	Core destroyed	147	flagoff	0	0	500	504	0	-4	0.0		8	39	2	5	7	2	34	2	2	104	0		10	
midgard_s23_B	midgard	23	B	US	Titanium collected (tiebreak)	1000	flagoff	0	0	500	0	0	500			9	134	2	105	107	1	41	3	0		2	882	10	
midgard_s24_A	midgard	24	A	US	Core destroyed	343	flagoff	2592	2352	260	504	0	-4	0.0	0.9074	6	18	3	5	8	3	34	3	1	228	0		24	
midgard_s24_B	midgard	24	B	OPP	Core destroyed	173	flagoff	594	88	-6	1116	652	36	0.5842	0.1481	8	35	2	6	8	2	35	4	2	93	0		4	
nordkap_s22_A	nordkap	22	A	US	Core destroyed	140	flagoff	0	0	500	504	0	-4	0.0		3	10	0	2	2	0		0	1	64	3	5	13	
nordkap_s22_B	nordkap	22	B	OPP	Titanium collected (tiebreak)	1000	flagoff	2556	2556	500	0	0	500		1.0	7	30	2	6	8	3	7	4	0		4	5	10	
nordkap_s23_A	nordkap	23	A	US	Core destroyed	494	flagoff	0	0	500	504	0	-4	0.0		6	22	0	1	1	1	137	2	3	461	6	5	8	
nordkap_s23_B	nordkap	23	B	OPP	Core destroyed	208	flagoff	558	54	-4	0	0	500		0.0968	7	25	0	0	0	0		0	0		3	5	7	
nordkap_s24_A	nordkap	24	A	US	Titanium collected (tiebreak)	1000	flagoff	0	0	500	918	918	500	1.0		7	27	2	1	3	3	32	3	1	136	4	5	41	
nordkap_s24_B	nordkap	24	B	OPP	Core destroyed	287	flagoff	792	288	-4	0	0	500		0.3636	17	61	5	6	11	1	9	2	0		6	5	8	
yulerune_s22_A	yulerune	22	A	OPP	Core destroyed	309	flagoff	504	0	-4	396	0	104	0.0	0.0	7	39	2	7	9	1	19	2	1	236	0		8	
yulerune_s22_B	yulerune	22	B	US	Core destroyed	269	flagoff	0	0	500	504	0	-4	0.0		7	34	2	5	7	1	19	1	1	176	0		9	
yulerune_s23_A	yulerune	23	A	US	Core destroyed	190	flagoff	594	576	482	504	0	-4	0.0	0.9697	3	14	1	5	6	2	19	2	1	134	0		9	
yulerune_s23_B	yulerune	23	B	OPP	Core destroyed	379	flagoff	504	0	-4	0	0	500		0.0	18	69	8	12	20	2	19	2	0		0		18	
yulerune_s24_A	yulerune	24	A	US	Core destroyed	208	flagoff	0	0	500	504	0	-4	0.0		6	30	1	10	11	2	19	2	1	152	0		9	
yulerune_s24_B	yulerune	24	B	OPP	Core destroyed	147	flagoff	504	0	-4	0	0	500		0.0	7	32	3	7	10	1	19	1	0		0		6	
atoll_s25_A	atoll	25	A	OPP	Core destroyed	157	flagoff	504	0	-4	0	0	500		0.0	4	17	0	2	2	1	17	2	0		3	7	2	
atoll_s25_B	atoll	25	B	US	Core destroyed	421	flagoff	0	0	500	504	0	-4	0.0		3	10	0	4	4	3	217	7	3	282	5	7	5	
atoll_s26_A	atoll	26	A	US	Core destroyed	781	flagoff	342	342	500	1620	1116	-4	0.6889	1.0	4	17	0	6	6	2	595	8	1	601	7	7	21	
atoll_s26_B	atoll	26	B	US	Core destroyed	126	flagoff	612	598	486	504	0	-4	0.0	0.9771	3	12	0	2	2	0		0	1	70	3	7	12	
atoll_s27_A	atoll	27	A	US	Core destroyed	604	flagoff	0	0	500	2988	2488	0	0.8327		4	38	0	23	23	2	240	2	1	272	3	7	36	
atoll_s27_B	atoll	27	B	US	Core destroyed	216	flagoff	1206	898	192	504	0	-4	0.0	0.7446	3	12	0	2	2	0		0	2	62	4	7	8	
drakkarfjord_s25_A	drakkarfjord	25	A	US	Core destroyed	215	flagoff	0	0	500	846	344	-2	0.4066		6	51	0	1	1	0		2	1	121	2	13	47	
drakkarfjord_s25_B	drakkarfjord	25	B	US	Titanium collected (tiebreak)	1000	flagoff	0	0	500	0	0	500			9	94	0	0	0	0		0	0		9	13	9	
drakkarfjord_s26_A	drakkarfjord	26	A	US	Core destroyed	610	flagoff	0	0	500	2376	1868	-8	0.7862		8	86	2	8	10	2	525	4	2	371	9	13	16	
drakkarfjord_s26_B	drakkarfjord	26	B	US	Core destroyed	98	flagoff	0	0	500	504	0	-4	0.0		2	16	0	0	0	0		0	1	42	1	13	15	
drakkarfjord_s27_A	drakkarfjord	27	A	US	Core destroyed	90	flagoff	0	0	500	504	0	-4	0.0		3	25	0	0	0	0		0	1	34	1	13	10	
drakkarfjord_s27_B	drakkarfjord	27	B	US	Core destroyed	268	flagoff	0	0	500	738	232	-6	0.3144		5	31	0	0	0	0		1	2	205	2	13	8	
glacierkeep_s25_A	glacierkeep	25	A	US	Core destroyed	111	flagoff	0	0	500	504	0	-4	0.0		4	20	0	0	0	0		0	1	55	2	9	11	
glacierkeep_s25_B	glacierkeep	25	B	US	Titanium collected (tiebreak)	1000	flagoff	0	0	500	1638	1628	490	0.9939		10	85	0	0	0	0		0	1	92	3	9	14	
glacierkeep_s26_A	glacierkeep	26	A	US	Core destroyed	143	flagoff	0	0	500	504	0	-4	0.0		4	19	0	0	0	0		0	1	77	2	9	8	
glacierkeep_s26_B	glacierkeep	26	B	US	Core destroyed	277	flagoff	0	0	500	504	0	-4	0.0		5	39	0	0	0	0		0	1	168	2	9	12	
glacierkeep_s27_A	glacierkeep	27	A	US	Core destroyed	124	flagoff	0	0	500	504	0	-4	0.0		3	14	0	0	0	0		0	1	68	2	9	12	
glacierkeep_s27_B	glacierkeep	27	B	OPP	Titanium collected (tiebreak)	1000	flagoff	126	0	374	2700	2700	500	1.0	0.0	12	99	0	0	0	0		1	3	56	3	9	23	
midgard_s25_A	midgard	25	A	OPP	Titanium collected (tiebreak)	1000	flagoff	0	0	500	990	936	446	0.9455		8	42	1	10	11	1	43	3	1	52	0		10	
midgard_s25_B	midgard	25	B	OPP	Core destroyed	409	flagoff	720	216	-4	2160	2056	396	0.9519	0.3	7	17	4	5	9	3	35	4	1	45	0		9	
midgard_s26_A	midgard	26	A	US	Core destroyed	705	flagoff	0	0	500	504	0	-4	0.0		8	46	1	7	8	3	34	3	1	556	0		27	
midgard_s26_B	midgard	26	B	US	Core destroyed	705	flagoff	0	0	500	504	0	-4	0.0		10	35	4	21	25	3	41	4	1	524	0		12	
midgard_s27_A	midgard	27	A	US	Core destroyed	224	flagoff	0	0	500	504	0	-4	0.0		6	23	2	10	12	2	42	4	1	168	0		9	
midgard_s27_B	midgard	27	B	OPP	Core destroyed	337	flagoff	504	0	-4	450	72	122	0.16	0.0	8	26	4	7	11	2	35	3	4	100	0		8	
nordkap_s25_A	nordkap	25	A	US	Core destroyed	492	flagoff	0	0	500	504	0	-4	0.0		7	28	1	4	5	2	96	2	1	436	4	5	10	
nordkap_s25_B	nordkap	25	B	OPP	Core destroyed	311	flagoff	3150	2650	0	0	0	500		0.8413	9	37	1	1	2	1	9	1	0		2	5	6	
nordkap_s26_A	nordkap	26	A	US	Core destroyed	99	flagoff	378	324	446	504	0	-4	0.0	0.8571	2	5	0	1	1	0		0	2	60	4	5	8	
nordkap_s26_B	nordkap	26	B	US	Core destroyed	328	flagoff	0	0	500	756	252	-4	0.3333		4	13	0	2	2	0		0	4	60	3	5	12	
nordkap_s27_A	nordkap	27	A	US	Core destroyed	102	flagoff	0	0	500	504	0	-4	0.0		3	8	0	1	1	0		1	1	45	2	5	14	
nordkap_s27_B	nordkap	27	B	US	Core destroyed	181	flagoff	0	0	500	504	0	-4	0.0		6	26	0	4	4	1	9	1	1	85	4	5	11	
yulerune_s25_A	yulerune	25	A	OPP	Core destroyed	184	flagoff	504	0	-4	0	0	500		0.0	8	39	2	6	8	1	19	2	0		0		7	
yulerune_s25_B	yulerune	25	B	OPP	Core destroyed	177	flagoff	504	0	-4	0	0	500		0.0	9	46	4	6	10	1	19	1	0		0		6	
yulerune_s26_A	yulerune	26	A	OPP	Core destroyed	261	flagoff	504	0	-4	0	0	500		0.0	5	19	2	4	6	1	20	1	0		0		11	
yulerune_s26_B	yulerune	26	B	US	Core destroyed	335	flagoff	0	0	500	504	0	-4	0.0		12	61	5	12	17	1	19	2	1	279	0		10	
yulerune_s27_A	yulerune	27	A	OPP	Core destroyed	303	flagoff	504	0	-4	0	0	500		0.0	14	49	7	10	17	1	19	1	0		0		7	
yulerune_s27_B	yulerune	27	B	OPP	Core destroyed	336	flagoff	504	0	-4	0	0	500		0.0	18	70	10	16	26	1	19	1	0		0		11	
atoll_s28_A	atoll	28	A	OPP	Core destroyed	157	flagoff	504	0	-4	0	0	500		0.0	4	17	0	2	2	1	17	2	0		3	7	2	
atoll_s28_B	atoll	28	B	OPP	Titanium collected (tiebreak)	1000	flagoff	0	0	500	0	0	500			4	14	0	0	0	0		1	0		5	7	3	
atoll_s29_A	atoll	29	A	OPP	Core destroyed	319	flagoff	792	290	-2	0	0	500		0.3662	5	17	0	0	0	0		3	0		4	7	4	
atoll_s29_B	atoll	29	B	US	Core destroyed	346	flagoff	2610	2600	490	2448	1948	0	0.7958	0.9962	5	17	0	1	1	0		1	1	74	4	7	14	
atoll_s30_A	atoll	30	A	OPP	Core destroyed	182	flagoff	1260	752	-8	0	0	500		0.5968	4	14	0	0	0	0		1	0		3	7	3	
atoll_s30_B	atoll	30	B	OPP	Core destroyed	242	flagoff	504	0	-4	36	36	500	1.0	0.0	5	16	0	1	1	0		0	1	162	2	7	8	
drakkarfjord_s28_A	drakkarfjord	28	A	US	Core destroyed	106	flagoff	0	0	500	630	128	-2	0.2032		3	17	0	0	0	0		0	1	36	1	13	11	
drakkarfjord_s28_B	drakkarfjord	28	B	US	Titanium collected (tiebreak)	1000	flagoff	0	0	500	3492	3492	500	1.0		4	12	0	0	0	0		0	2	40	2	13	77	
drakkarfjord_s29_A	drakkarfjord	29	A	US	Core destroyed	88	flagoff	0	0	500	504	0	-4	0.0		3	13	0	0	0	0		0	1	32	1	13	13	
drakkarfjord_s29_B	drakkarfjord	29	B	US	Titanium collected (tiebreak)	1000	flagoff	0	0	500	1926	1926	500	1.0		4	13	0	0	0	0		0	1	40	23	13	74	
drakkarfjord_s30_A	drakkarfjord	30	A	US	Core destroyed	100	flagoff	0	0	500	504	0	-4	0.0		2	16	0	0	0	0		0	1	41	1	13	12	
drakkarfjord_s30_B	drakkarfjord	30	B	US	Core destroyed	96	flagoff	0	0	500	504	0	-4	0.0		3	14	0	0	0	0		0	1	40	1	13	13	
glacierkeep_s28_A	glacierkeep	28	A	US	Core destroyed	110	flagoff	0	0	500	504	0	-4	0.0		3	15	0	0	0	0		0	1	52	2	9	11	
glacierkeep_s28_B	glacierkeep	28	B	US	Core destroyed	245	flagoff	0	0	500	504	0	-4	0.0		3	23	0	0	0	0		0	1	88	2	9	31	
