tag	map	seed	seat	rounds	won	spawn_n	spawn1_rnd	spawn4_rnd	spawn_fwd4	spawn_fwd_pos4	spawn_n30	harv1_rnd	harv1_dour	harv1_dtheir	harv_n30	harv_n60	harv_n	opp_harv1_rnd	opp_harv_n30	opp_harv_n60	conv1_rnd	conv_n30	conv_n60	opp_conv_n30	turret_n	opp_turret_n	ti_bank30	ti_coll30	opp_coll30	ti_bank60	ti_coll60	opp_coll60	ti_bank100	ti_coll100	opp_coll100	ti_bank200	ti_coll200	opp_coll200	ti_coll_end	opp_coll_end	harv_live30	harv_wired30	conv_good30	enemy_ourring30	conv_dmin30	harv_dmin30	conv_home30	harv_live60	harv_wired60	conv_good60	enemy_ourring60	conv_dmin60	harv_dmin60	conv_home60	harv_live100	harv_wired100	conv_good100	enemy_ourring100	conv_dmin100	harv_dmin100	conv_home100	harv_live150	harv_wired150	conv_good150	enemy_ourring150	conv_dmin150	harv_dmin150	conv_home150	head2_rnd	head1_rnd	head_dmin_ever	headadj_free_rnds	headadj_enemy_rnds	headadj_own_rnds	headadj_free_share	replan_rnds	replan_share	replan_dist	ringfree_rounds_after_head2	rounds_after_head2	ringfree_share_after_head2	homering_n	eseal30	ebar30	oseal30	free30	eseal60	ebar60	oseal60	free60	eseal100	ebar100	oseal100	free100	eseal150	ebar150	oseal150	free150	eseal_first	ebar_first	eseal_max	oseal_max	eseal_mean	bots_ours	bots_theirs	moves	rev_rate	choke_step_rate	dep_rnd	arr36_rnd	arr16_rnd	n_reach36	n_reach16	reach36_share	stall_bots	bfs_cc	route_steps	route_detour	arr16_hops	arr16_walks	throws_ours	throws_opp	throw1_rnd	throws_ours30	throw_fwd	throw_back	throw_gain	turret_dmin	turret1_rnd	turret_n30	turret_n_theirhalf	fwdbuild_n	fwdbuild1_rnd	fwdbuild_n100	fc_rnd	fc_victim_ours	fc_weapon	fc_basin	fc_dour	fc_dtheir	fc_pres0	fc_pres20	atring_first8	atring_first16	atring_rnds8	atring_share8	atring_share16	atring_bodyrnds	atring_peak	establish_first	establish_rnds	establish_share	establish_peak	raider_n	raider_life_med	kill_sentinel	kill_gunner	kill_builder_attack	kill_none	apron_death_med	apron_death_first	ourbot_deaths	oppbot_deaths	death_home	death_mid	death_apron	death_tiles	death_top1	death_conc	death_med_rnd	death_choke	our_recv_sent	our_recv_gun	our_recv_peck	opp_recv_sent	opp_recv_gun	opp_recv_peck	ourcore_firsthit	ourcore_min	ourcore_r150	oppcore_firsthit	oppcore_min	oppcore_r150	tape_ours_won	tape_turn	cond
v531fix_midgard_s4_A	midgard	4	A	265	1	6	0	3	0.707	3	5	5	3	44	4	8	10	5	5	6	6	13	20	13	4	7	209	130	130	50	430	470	27	680	800	12	690	940	690	940	4	4	13	0	1	3	3	3	3	20	1	1	3	4	4	1	7	8	1	3	2	4	0	2	8	1	3	2	6	6	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	5	0	0	0	4	5	5	0	0	5	5	0	0	63	63	5	0	3.577	6	6	507	0.2367	0.0394	8	51	53	3	3	0.5	0	46	50	1.087	0	51	0	0	-1	0	0	0	0	3	36	0	3	13	36	9	37	0	gunner	theirs	36	10	0	1	55	53	210	0.792	0.8	448	3	56	209	0.789	11	3	54	1	3	0	0	187	187	4	2	0	3	1	3	2	0.5	113	0	10	68	54	28	36	40	249	356	500	173	0	500	1	265	Core destroyed
parent_midgard_s4_B	midgard	4	B	169	1	6	0	3	1.061	4	6	3	3	44	5	6	6	5	5	5	4	16	24	16	6	3	77	130	130	45	480	450	89	880	610	16	1250	610	1250	610	5	5	16	0	1	3	3	5	4	15	2	1	3	3	5	4	15	5	1	3	3	5	1	3	5	1	3	2	4	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	5	2	2	0	3	3	3	0	1	4	4	0	2	53	53	5	0	2.308	6	6	534	0.1348	0.0674	8	45	48	3	3	0.5	0	46	44	0.957	0	46	0	0	-1	0	0	0	0	3	31	0	4	14	31	13	32	0	gunner	theirs	36	10	0	1	49	48	120	0.71	0.716	307	3	55	114	0.675	11	3	103	0	1	0	0	-1	-1	1	3	0	1	0	1	1	1.0	157	0	17	28	69	35	53	40	51	358	500	112	0	158	1	169	Core destroyed
flagoff_midgard_s4_B	midgard	4	B	177	1	7	0	3	1.061	4	6	3	3	44	5	5	7	3	5	7	4	9	16	18	5	3	158	160	140	118	460	470	50	860	600	257	1770	600	1770	600	5	3	9	0	1	3	3	4	4	13	2	1	3	3	5	4	13	3	1	3	3	5	5	28	3	1	3	3	4	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	5	2	2	0	2	3	3	0	1	3	3	0	1	51	51	3	0	2.051	7	5	444	0.2027	0.0586	8	45	49	3	3	0.429	0	46	44	0.957	0	46	0	0	-1	0	0	0	0	3	31	0	4	14	31	13	32	0	gunner	theirs	36	10	0	2	50	49	127	0.718	0.723	370	3	56	121	0.684	11	3	-1	0	0	0	0	-1	-1	0	1	0	0	0	0	0	-1	-1	0	50	14	3	28	57	51	47	396	494	122	0	230	1	177	Core destroyed
v530_midgard_s4_B	midgard	4	B	240	1	6	0	3	0.707	3	6	7	3	44	4	4	7	5	5	8	4	10	12	15	8	3	163	130	150	1	380	460	39	670	700	49	1560	950	2000	1050	4	3	9	0	1	3	3	3	3	12	1	1	3	3	3	3	10	6	1	3	2	4	3	11	6	1	3	3	4	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	4	1	1	0	3	5	5	0	1	5	5	0	0	47	47	6	0	3.504	6	6	569	0.2478	0.0457	8	51	53	3	3	0.5	1	46	49	1.065	0	50	0	0	-1	0	0	0	0	2	31	0	4	15	31	12	32	0	gunner	theirs	36	10	0	1	54	53	186	0.775	0.779	374	3	56	184	0.767	9	3	34	0	1	0	0	89	89	1	5	0	0	1	1	1	1.0	89	0	61	101	34	41	56	29	40	438	500	185	0	500	1	240	Core destroyed
v531fix_midgard_s4_B	midgard	4	B	301	0	5	0	3	0.707	3	5	7	3	44	4	4	7	3	5	6	4	12	12	16	6	10	226	140	140	45	410	440	71	710	740	69	890	1270	890	1770	4	4	12	0	1	3	3	3	3	12	1	1	3	3	4	4	27	7	1	3	2	5	0	1	8	1	3	1	4	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	5	0	0	0	4	5	5	0	0	6	6	0	0	67	67	6	0	4.369	5	8	495	0.3333	0.0384	8	46	48	2	2	0.4	2	46	43	0.935	0	44	0	0	-1	0	0	0	0	2	32	0	5	11	32	9	33	0	gunner	theirs	36	10	0	2	49	48	66	0.219	0.223	100	2	51	250	0.831	4	2	20	0	4	0	0	115	93	4	5	2	0	2	3	2	0.5	93	0	30	64	50	19	135	36	246	0	500	107	380	480	0	301	Core destroyed
parent_atoll_s5_A	atoll	5	A	141	1	5	0	3	0.0	2	5	2	3	27	3	3	3	7	3	3	3	10	12	11	6	1	40	120	50	78	270	60	16	340	60	16	340	60	340	60	3	2	4	2	1	3	2	3	2	4	7	1	3	2	3	0	2	7	1	3	2	0	0	0	0	-1	-1	0	3	3	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	2	2	0	4	5	5	0	1	5	5	0	1	-1	-1	-1	-1	25	25	6	0	3.73	5	6	460	0.6543	0.1348	6	8	8	3	2	0.6	0	22	5	0.227	2	2	5	82	6	5	5	0	30	2	5	4	3	11	9	11	12	0	builder_attack	theirs	23	2	2	2	9	8	132	0.936	0.943	168	2	9	132	0.936	9	3	40	1	0	0	0	49	49	1	1	0	0	1	1	1	1.0	49	0	7	0	21	36	0	18	-1	500	500	66	0	0	1	141	Core destroyed
flagoff_atoll_s5_A	atoll	5	A	249	1	5	0	3	0.0	2	5	2	3	27	3	3	3	5	4	5	3	11	12	6	9	3	33	120	120	50	270	260	29	470	330	20	960	330	1200	330	3	2	4	3	1	3	2	3	2	4	3	1	3	2	3	2	4	5	1	3	2	3	2	4	3	1	3	2	3	3	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	3	3	0	3	3	3	0	2	5	5	0	0	3	3	0	2	22	22	6	0	3.229	5	6	598	0.4515	0.0368	6	8	8	2	2	0.4	0	22	5	0.227	2	2	6	15	6	6	6	0	33	2	5	5	4	12	11	11	15	1	sentinel	theirs	20	2	2	2	8	8	241	0.968	0.968	471	2	11	238	0.956	10	2	-1	0	0	0	0	-1	-1	0	2	0	0	0	0	0	-1	-1	0	29	0	12	80	62	28	73	350	498	85	0	408	1	249	Core destroyed
v530_atoll_s5_A	atoll	5	A	561	0	5	0	3	0.0	2	5	6	3	27	2	2	3	5	3	3	2	4	4	10	8	13	64	120	110	98	250	190	46	310	290	12	340	790	340	2590	2	2	4	2	1	3	2	2	1	3	7	1	3	2	2	1	3	7	1	3	2	3	0	6	6	1	3	3	2	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	2	2	0	4	5	5	0	1	5	5	0	1	5	5	0	0	22	22	5	0	3.357	5	7	842	0.6259	0.0202	6	8	8	4	2	0.8	1	22	5	0.227	2	2	6	24	6	5	6	0	34	3	5	4	2	15	9	15	11	0	builder_attack	theirs	25	1	2	2	9	8	95	0.169	0.171	162	2	9	552	0.984	8	4	77	0	2	0	0	104	85	2	3	0	0	2	2	1	0.5	104	0	221	24	42	22	21	30	235	0	500	65	398	500	0	561	Core destroyed
v531fix_atoll_s5_A	atoll	5	A	249	0	6	0	3	0.0	2	5	5	3	27	2	2	2	4	3	4	2	3	3	12	9	8	5	40	120	5	120	280	75	220	480	14	470	1160	590	1880	2	1	3	3	1	3	2	2	1	3	5	1	3	2	2	1	3	5	1	3	2	2	1	3	5	1	3	2	2	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	3	3	0	3	4	4	0	2	4	4	0	2	4	4	0	2	22	22	4	0	3.494	6	8	724	0.6782	0.0691	6	8	8	3	3	0.5	1	22	5	0.227	2	2	6	0	6	4	6	0	41	5	5	4	2	33	11	18	12	1	sentinel	theirs	21	1	2	2	8	8	131	0.526	0.594	146	2	11	238	0.956	4	3	31	3	0	0	0	108	39	3	2	0	0	3	3	1	0.333	108	0	106	0	0	38	3	16	196	0	500	169	390	500	0	249	Core destroyed
parent_atoll_s5_B	atoll	5	B	1000	0	16	0	3	1.061	3	5	2	3	22	3	4	4	2	2	4	3	11	16	4	48	29	13	120	120	43	260	270	63	460	470	122	970	970	4970	8160	3	2	4	2	1	3	2	4	2	4	7	1	3	2	4	2	4	4	1	3	2	4	2	6	3	1	3	3	3	3	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	2	2	0	4	6	6	0	0	4	4	0	2	3	3	0	2	28	28	6	0	2.263	16	19	2702	0.4615	0.0477	6	8	8	15	12	0.938	0	22	5	0.227	2	2	75	387	6	4	32	43	-5	3	5	5	23	39	9	3	12	1	sentinel	theirs	18	4	2	2	8	8	106	0.106	0.135	111	2	9	677	0.677	5	15	16	10	3	0	0	460	16	13	15	0	0	13	11	2	0.154	460	0	275	74	16	65	38	4	177	12	500	-1	500	500	0	1000	Titanium collected (tiebreak)
flagoff_atoll_s5_B	atoll	5	B	121	1	5	0	3	1.061	3	5	2	3	22	3	3	3	3	2	2	3	11	13	4	6	4	50	120	110	83	270	180	13	470	280	13	570	330	570	330	2	2	4	0	1	3	2	2	2	12	3	1	3	3	2	2	12	3	1	3	3	0	0	0	0	-1	-1	0	3	3	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	6	3	3	0	0	3	3	0	0	-1	-1	-1	-1	38	38	3	0	1.901	5	5	331	0.6465	0.0393	6	8	8	3	2	0.6	1	22	5	0.227	2	2	6	34	6	6	6	0	35	2	5	4	3	10	9	10	12	0	builder_attack	theirs	25	1	2	3	9	8	112	0.926	0.934	182	2	9	112	0.926	10	3	-1	0	0	0	0	-1	-1	0	1	0	0	0	0	0	-1	-1	0	45	10	4	34	2	10	31	432	494	63	0	0	1	121	Core destroyed
v530_atoll_s5_B	atoll	5	B	1000	1	16	0	3	1.061	3	5	5	3	22	2	2	3	3	3	5	2	3	3	10	12	6	15	30	50	27	100	130	99	200	140	117	450	140	2450	140	2	1	3	1	1	3	2	2	1	3	2	1	3	2	2	1	3	2	1	3	2	3	1	3	2	1	3	2	2	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	1	1	0	5	2	2	0	4	2	2	0	4	2	2	0	3	24	24	2	0	1.945	16	8	6025	0.9076	0.0309	6	8	8	9	6	0.562	5	22	5	0.227	2	2	5	87	6	5	5	0	31	2	5	4	6	19	10	11	24	0	sentinel	ours	2	21	2	2	8	8	143	0.143	0.168	206	2	10	990	0.99	10	9	66	0	6	0	0	423	88	6	3	0	0	6	3	3	0.5	423	0	11	65	0	12	562	30	-1	500	500	205	392	500	1	1000	Titanium collected (tiebreak)
v531fix_atoll_s5_B	atoll	5	B	817	0	12	0	3	1.061	3	5	5	3	22	1	1	2	3	3	4	2	3	3	12	12	9	34	0	100	62	0	120	12	0	120	22	0	120	0	120	1	0	3	2	1	3	2	1	0	3	5	1	3	2	1	0	1	7	1	3	1	1	0	1	7	1	3	1	2	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	2	2	0	4	4	4	0	2	6	6	0	1	6	6	0	1	25	25	6	0	5.662	12	12	2760	0.8591	0.042	6	8	8	4	3	0.333	6	22	5	0.227	2	2	5	21	6	5	5	0	30	2	5	4	3	13	10	12	11	1	sentinel	theirs	20	2	2	2	8	8	95	0.116	0.179	134	2	10	807	0.988	12	4	44	2	0	0	0	154	53	2	6	0	0	2	2	1	0.5	154	0	37	0	10	34	11	28	697	0	500	-1	500	500	0	817	Core destroyed
parent_atoll_s6_A	atoll	6	A	148	1	5	0	3	0.0	2	5	2	3	27	3	3	3	4	3	5	3	11	14	11	7	3	17	120	120	23	270	220	16	470	260	36	710	260	710	260	3	2	4	2	1	3	2	3	2	4	4	1	3	2	3	2	4	4	1	3	2	0	0	0	0	-1	-1	0	3	3	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	2	2	0	4	4	4	0	2	4	4	0	2	-1	-1	-1	-1	27	27	5	0	3.264	5	6	448	0.3281	0.0536	6	8	8	3	3	0.6	0	22	5	0.227	2	2	5	57	6	5	5	0	31	2	5	4	2	12	9	8	11	0	builder_attack	theirs	23	2	2	2	8	8	135	0.912	0.946	188	2	9	139	0.939	12	3	77	1	1	0	0	90	90	2	2	1	0	1	2	1	0.5	90	0	4	49	6	33	14	32	-1	500	500	93	0	0	1	148	Core destroyed
flagoff_atoll_s6_A	atoll	6	A	179	0	5	0	3	0.0	2	5	2	3	27	3	3	3	4	3	4	3	9	12	10	9	4	23	120	100	34	270	260	14	320	450	7	320	1010	320	1010	3	2	4	3	1	3	2	3	2	4	8	1	3	2	3	0	2	7	1	3	2	3	0	2	6	1	3	2	3	3	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	3	3	0	3	6	6	0	0	6	6	0	0	5	5	0	0	24	24	6	0	4.721	5	7	593	0.5531	0.0219	6	8	8	2	2	0.4	0	22	5	0.227	2	2	4	8	6	4	4	0	28	2	5	5	3	14	10	11	11	1	sentinel	theirs	20	2	2	2	8	8	171	0.955	0.955	250	2	10	169	0.944	4	2	104	0	1	0	0	112	112	1	3	0	0	1	1	1	1.0	112	0	43	46	30	4	30	31	120	0	224	-1	500	500	0	179	Core destroyed
v530_atoll_s6_A	atoll	6	A	313	1	6	0	3	0.0	2	5	6	3	27	2	2	3	3	3	3	2	4	4	11	7	3	57	120	30	68	270	30	26	320	30	26	320	30	320	30	2	2	4	3	1	3	2	2	1	3	8	1	3	2	2	0	2	8	1	3	2	3	0	2	8	1	3	2	2	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	2	2	0	3	5	5	0	0	5	5	0	0	5	5	0	0	20	20	5	0	4.489	6	6	836	0.5742	0.0311	6	8	8	6	4	1.0	0	22	5	0.227	2	2	6	1	6	5	6	0	37	2	5	5	3	9	9	8	14	0	builder_attack	theirs	24	1	2	2	10	8	303	0.968	0.974	437	3	11	302	0.965	8	6	86	1	1	0	0	213	26	2	0	0	0	2	2	1	0.5	213	0	23	1	30	61	10	10	261	176	500	61	0	500	1	313	Core destroyed
v531fix_atoll_s6_A	atoll	6	A	374	0	5	0	3	0.0	2	5	5	3	27	2	2	2	3	3	4	2	3	3	12	4	5	14	40	110	17	120	270	10	220	470	12	400	970	400	1830	2	1	3	3	1	3	2	2	1	3	4	1	3	2	2	1	3	5	1	3	2	2	1	3	4	1	3	2	2	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	3	3	0	3	3	3	0	3	3	3	0	1	2	2	0	2	20	20	4	0	2.858	5	6	535	0.7327	0.0093	6	8	8	2	2	0.4	1	22	5	0.227	2	2	5	57	6	5	5	0	30	3	5	4	1	6	9	6	11	0	builder_attack	theirs	25	1	2	2	9	8	279	0.746	0.749	543	2	9	365	0.976	5	2	267	2	0	0	0	288	275	2	0	0	0	2	2	1	0.5	288	0	167	0	10	68	0	9	73	0	334	-1	500	500	0	374	Core destroyed
parent_atoll_s6_B	atoll	6	B	429	0	16	0	3	1.061	3	5	2	3	22	2	2	3	3	3	5	3	4	4	10	25	18	77	120	50	92	260	130	56	460	230	16	960	790	2100	3640	2	2	4	3	1	3	2	2	2	4	4	1	3	2	3	2	4	4	1	3	2	3	2	4	4	1	3	2	3	3	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	3	3	0	3	4	4	0	2	4	4	0	2	4	4	0	2	23	23	5	0	3.765	16	14	1196	0.2968	0.1355	6	8	8	11	8	0.688	0	22	5	0.227	2	2	27	99	6	5	21	6	106	2	5	5	9	15	10	6	24	0	sentinel	ours	2	20	2	2	8	8	131	0.305	0.331	153	2	10	419	0.977	6	11	30	9	0	0	0	179	43	9	5	0	0	9	8	2	0.222	179	1	75	5	0	41	6	17	404	0	500	169	446	500	0	429	Core destroyed
flagoff_atoll_s6_B	atoll	6	B	1000	1	16	0	3	1.061	3	5	2	3	22	3	3	3	3	3	5	3	11	12	10	19	11	22	120	120	75	260	270	130	460	470	39	1250	970	6810	4970	3	2	4	1	1	3	2	3	2	4	6	1	3	2	3	2	4	3	1	3	2	3	3	13	3	1	3	3	3	3	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	1	1	0	4	6	6	0	0	3	3	0	3	3	3	1	1	26	26	6	1	3.01	16	13	5113	0.8429	0.0078	6	8	8	13	12	0.812	2	22	5	0.227	2	2	5	256	6	4	5	0	37	2	5	4	4	14	10	9	12	1	sentinel	theirs	19	3	2	2	8	8	58	0.058	0.071	80	3	10	990	0.99	8	13	6	12	1	0	0	970	30	13	4	1	0	12	9	3	0.231	970	0	47	782	24	30	857	10	136	430	450	954	442	500	1	1000	Titanium collected (tiebreak)
v530_atoll_s6_B	atoll	6	B	1000	1	16	0	3	1.061	3	5	5	3	22	2	2	3	3	3	5	2	3	3	10	12	6	15	30	50	27	100	130	99	200	140	117	450	140	2450	140	2	1	3	1	1	3	2	2	1	3	2	1	3	2	2	1	3	2	1	3	2	3	1	3	2	1	3	2	2	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	1	1	0	5	2	2	0	4	2	2	0	4	2	2	0	3	24	24	2	0	1.945	16	8	6067	0.8991	0.0315	6	8	8	9	6	0.562	5	22	5	0.227	2	2	5	87	6	5	5	0	31	2	5	4	6	19	10	11	24	0	sentinel	ours	2	21	2	2	8	8	143	0.143	0.168	206	2	10	990	0.99	10	9	66	0	6	0	0	423	88	6	3	0	0	6	3	3	0.5	423	0	11	65	0	12	562	30	-1	500	500	205	392	500	1	1000	Titanium collected (tiebreak)
v531fix_atoll_s6_B	atoll	6	B	309	0	8	0	3	1.061	3	5	5	3	22	1	1	2	4	2	3	2	3	3	4	6	6	28	0	110	12	0	180	26	0	280	126	0	530	0	800	1	0	3	3	1	3	2	1	0	1	6	1	3	1	1	0	1	5	1	3	1	2	0	1	5	1	3	1	2	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	3	3	0	3	5	5	0	2	4	4	0	2	4	4	0	3	22	22	5	0	3.706	8	7	776	0.6817	0.0644	6	8	8	3	2	0.375	4	22	5	0.227	2	2	5	32	6	5	5	0	30	3	5	4	2	10	9	10	13	1	sentinel	theirs	21	1	2	2	9	8	105	0.34	0.343	130	2	9	300	0.971	7	3	31	2	0	0	0	114	39	2	2	0	0	2	2	1	0.5	114	0	62	5	10	12	0	10	210	0	500	-1	500	500	0	309	Core destroyed
parent_drakkarfjord_s5_A	drakkarfjord	5	A	188	1	5	0	3	1.376	4	4	9	9	33	2	2	3	11	3	3	10	10	10	10	7	1	69	50	0	22	200	0	52	400	0	56	1000	0	1000	0	2	2	10	0	1	9	1	2	2	10	2	1	9	1	2	2	10	5	1	9	1	3	3	23	5	1	9	2	21	23	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	7	2	2	0	5	4	4	0	2	4	4	0	1	48	48	5	0	2.851	5	6	717	0.7322	0.0014	6	12	14	2	2	0.4	0	42	9	0.214	5	5	10	0	6	10	10	0	66	4	5	5	3	14	11	14	18	1	sentinel	theirs	42	1	2	2	14	14	23	0.122	0.926	43	2	15	173	0.92	12	2	-1	0	0	0	0	-1	-1	0	0	0	0	0	0	0	-1	-1	0	4	0	5	76	32	0	-1	500	500	37	0	82	1	188	Core destroyed
flagoff_drakkarfjord_s5_A	drakkarfjord	5	A	92	1	4	0	3	1.376	4	4	9	9	33	2	2	2	12	3	3	10	10	10	10	6	1	69	50	0	22	200	0	22	340	0	22	340	0	340	0	2	2	10	0	1	9	1	2	2	10	5	1	9	1	0	0	0	0	-1	-1	0	0	0	0	0	-1	-1	0	21	23	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	7	5	5	0	2	-1	-1	-1	-1	-1	-1	-1	-1	40	40	7	0	2.783	4	6	331	0.6073	0.003	6	12	14	2	2	0.5	0	42	9	0.214	5	5	10	0	6	10	10	0	66	4	5	5	3	17	11	17	18	1	sentinel	theirs	42	1	2	2	14	14	52	0.565	0.848	72	2	15	77	0.837	12	2	-1	0	0	0	0	-1	-1	0	0	0	0	0	0	0	-1	-1	0	6	0	10	28	0	0	-1	500	500	37	0	0	1	92	Core destroyed
v530_drakkarfjord_s5_A	drakkarfjord	5	A	277	1	5	0	3	1.376	4	5	169	9	33	0	0	1	12	3	3	9	10	10	10	8	1	43	0	0	37	0	0	14	0	0	12	0	0	0	0	0	0	10	0	1	-1	1	0	0	10	4	1	-1	1	0	0	1	4	1	-1	1	0	0	1	4	1	-1	1	9	9	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	7	2	2	0	4	2	2	0	4	2	2	0	4	44	44	2	0	1.653	5	6	782	0.6726	0.0051	6	12	14	2	2	0.4	0	42	9	0.214	5	5	11	24	6	10	11	0	69	2	5	5	5	22	11	16	17	1	sentinel	theirs	43	2	2	2	14	14	182	0.657	0.657	320	2	15	262	0.946	13	2	173	2	0	0	0	196	185	2	0	0	0	2	1	2	1.0	196	0	26	0	16	38	0	0	-1	500	500	77	0	500	1	277	Core destroyed
v531fix_drakkarfjord_s5_A	drakkarfjord	5	A	1000	1	5	0	3	1.376	4	5	14	11	31	1	1	3	10	3	3	9	10	10	21	8	1	11	10	0	39	90	0	16	190	0	16	260	0	260	0	1	1	10	0	1	11	1	1	1	10	5	1	11	1	1	1	10	8	1	11	1	1	0	0	8	2	11	0	9	9	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	7	5	5	0	2	6	6	0	0	7	7	0	0	40	40	8	0	7.288	5	6	2223	0.6883	0.0031	6	12	14	2	2	0.4	0	42	9	0.214	5	5	10	0	6	10	10	0	66	3	5	5	3	66	11	14	45	1	builder_attack	ours	2	40	2	2	14	14	981	0.981	0.986	1208	2	15	985	0.985	12	2	323	0	1	0	0	335	335	1	2	0	0	1	1	1	1.0	335	0	0	277	20	10	415	0	-1	500	500	80	320	320	1	1000	Titanium collected (tiebreak)
parent_drakkarfjord_s5_B	drakkarfjord	5	B	453	1	4	0	3	1.376	4	4	9	9	33	2	4	5	11	2	2	10	17	29	9	6	1	7	30	0	52	190	0	14	400	0	24	400	0	400	0	2	1	8	0	1	9	1	4	2	18	5	1	9	2	4	0	2	8	1	9	2	4	0	2	8	1	9	2	21	23	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	7	5	5	0	1	6	6	0	0	6	6	0	0	46	46	6	0	5.274	4	6	1406	0.7255	0.0028	6	12	14	2	2	0.5	0	42	9	0.214	5	5	10	0	6	10	10	0	68	4	5	5	3	57	11	18	17	1	sentinel	theirs	41	2	2	2	14	14	437	0.965	0.969	798	2	15	438	0.967	11	2	-1	0	0	0	0	-1	-1	0	0	0	0	0	0	0	-1	-1	0	85	0	38	62	0	0	-1	500	500	77	0	140	1	453	Core destroyed
flagoff_drakkarfjord_s5_B	drakkarfjord	5	B	340	1	8	0	3	1.376	4	4	9	9	33	2	3	7	16	3	3	10	18	29	15	28	1	59	50	0	18	190	0	39	560	0	65	1870	0	3970	0	2	2	18	0	1	9	2	3	2	18	4	1	9	2	4	4	37	2	1	9	3	6	5	46	2	1	9	3	21	23	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	6	4	4	0	2	2	2	0	3	1	1	0	4	41	41	5	0	1.291	8	5	985	0.1401	0.0183	6	12	14	5	5	0.625	0	42	9	0.214	5	5	20	0	6	10	20	0	138	3	5	5	7	19	11	11	17	1	sentinel	theirs	42	1	2	2	14	14	106	0.312	0.371	107	2	15	325	0.956	8	5	15	4	0	0	0	200	21	4	2	0	0	4	2	3	0.75	200	0	16	0	18	58	16	0	-1	500	500	249	0	500	1	340	Core destroyed
v530_drakkarfjord_s5_B	drakkarfjord	5	B	249	1	5	0	3	1.376	4	5	69	9	33	0	0	4	11	2	2	9	15	17	9	9	1	5	0	0	40	0	0	11	60	0	18	510	0	510	0	0	0	9	0	1	-1	2	0	0	9	3	1	-1	2	3	1	9	4	1	9	2	4	2	22	3	1	9	3	9	9	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	6	2	2	0	4	2	2	0	3	2	2	0	2	46	46	5	0	2.293	5	6	906	0.4779	0.0033	6	12	14	2	2	0.4	0	42	9	0.214	5	5	10	0	6	10	10	0	68	2	5	5	4	31	11	21	18	1	sentinel	theirs	42	1	2	2	14	14	219	0.88	0.94	257	2	15	234	0.94	13	2	44	1	0	0	0	56	56	1	1	0	0	1	1	1	1.0	56	0	41	0	20	28	16	0	-1	500	500	170	0	500	1	249	Core destroyed
v531fix_drakkarfjord_s5_B	drakkarfjord	5	B	478	0	6	0	3	1.376	4	5	14	11	31	1	1	5	10	3	3	9	15	21	10	10	3	1	0	0	21	90	0	24	180	0	14	290	0	560	1250	1	0	8	0	1	11	1	1	1	21	4	1	11	2	2	1	9	6	1	9	2	2	0	2	8	1	9	2	9	9	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	7	3	3	0	3	4	4	0	1	5	5	0	0	44	44	5	0	4.134	6	6	1405	0.6911	0.0057	6	12	14	2	2	0.333	0	42	9	0.214	5	5	12	0	6	10	12	0	83	4	5	5	3	11	11	11	17	1	sentinel	theirs	41	2	2	2	14	14	83	0.174	0.174	156	2	15	463	0.969	9	2	76	2	0	0	0	97	88	2	1	0	0	2	1	2	1.0	97	0	48	21	20	71	0	0	392	0	500	94	246	334	0	478	Core destroyed
