tag	map	seed	seat	rounds	won	spawn_n	spawn1_rnd	spawn4_rnd	spawn_fwd4	spawn_fwd_pos4	spawn_n30	harv1_rnd	harv1_dour	harv1_dtheir	harv_n30	harv_n60	harv_n	opp_harv1_rnd	opp_harv_n30	opp_harv_n60	conv1_rnd	conv_n30	conv_n60	opp_conv_n30	turret_n	opp_turret_n	ti_bank30	ti_coll30	opp_coll30	ti_bank60	ti_coll60	opp_coll60	ti_bank100	ti_coll100	opp_coll100	ti_bank200	ti_coll200	opp_coll200	ti_coll_end	opp_coll_end	harv_live30	harv_wired30	conv_good30	enemy_ourring30	conv_dmin30	harv_dmin30	conv_home30	harv_live60	harv_wired60	conv_good60	enemy_ourring60	conv_dmin60	harv_dmin60	conv_home60	harv_live100	harv_wired100	conv_good100	enemy_ourring100	conv_dmin100	harv_dmin100	conv_home100	harv_live150	harv_wired150	conv_good150	enemy_ourring150	conv_dmin150	harv_dmin150	conv_home150	head2_rnd	head1_rnd	head_dmin_ever	headadj_free_rnds	headadj_enemy_rnds	headadj_own_rnds	headadj_free_share	replan_rnds	replan_share	replan_dist	ringfree_rounds_after_head2	rounds_after_head2	ringfree_share_after_head2	homering_n	eseal30	ebar30	oseal30	free30	eseal60	ebar60	oseal60	free60	eseal100	ebar100	oseal100	free100	eseal150	ebar150	oseal150	free150	eseal_first	ebar_first	eseal_max	oseal_max	eseal_mean	bots_ours	bots_theirs	moves	rev_rate	choke_step_rate	dep_rnd	arr36_rnd	arr16_rnd	n_reach36	n_reach16	reach36_share	stall_bots	bfs_cc	route_steps	route_detour	arr16_hops	arr16_walks	throws_ours	throws_opp	throw1_rnd	throws_ours30	throw_fwd	throw_back	throw_gain	turret_dmin	turret1_rnd	turret_n30	turret_n_theirhalf	fwdbuild_n	fwdbuild1_rnd	fwdbuild_n100	fc_rnd	fc_victim_ours	fc_weapon	fc_basin	fc_dour	fc_dtheir	fc_pres0	fc_pres20	atring_first8	atring_first16	atring_rnds8	atring_share8	atring_share16	atring_bodyrnds	atring_peak	establish_first	establish_rnds	establish_share	establish_peak	raider_n	raider_life_med	kill_sentinel	kill_gunner	kill_builder_attack	kill_none	apron_death_med	apron_death_first	ourbot_deaths	oppbot_deaths	death_home	death_mid	death_apron	death_tiles	death_top1	death_conc	death_med_rnd	death_choke	our_recv_sent	our_recv_gun	our_recv_peck	opp_recv_sent	opp_recv_gun	opp_recv_peck	ourcore_firsthit	ourcore_min	ourcore_r150	oppcore_firsthit	oppcore_min	oppcore_r150	tape_ours_won	tape_turn	cond
ring_nordkap_s7_B	nordkap	7	B	301	1	5	0	3	1.5	4	5	9	4	15	1	1	1	8	2	2	2	6	6	6	6	2	19	50	100	49	90	140	15	90	140	15	90	140	90	140	1	1	5	5	1	4	3	1	0	2	6	1	4	2	1	0	1	7	1	4	1	1	0	1	7	1	4	1	2	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	5	5	0	0	5	5	0	0	6	6	0	0	6	6	0	0	15	15	6	0	5.369	5	5	1017	0.763	0.0	6	6	6	2	2	0.4	2	11	3	0.273	1	1	5	107	6	5	5	0	18	1	5	4	4	16	7	15	6	1	sentinel	ours	2	9	1	2	8	6	292	0.97	0.98	421	2	9	292	0.97	12	2	-1	0	0	0	0	-1	-1	0	0	0	0	0	0	0	-1	-1	0	69	0	85	30	0	20	13	416	478	88	0	356	1	301	Core destroyed
v530_nordkap_s8_A	nordkap	8	A	220	1	5	0	3	0.0	2	5	9	4	16	1	1	2	9	1	1	3	7	10	6	8	3	21	50	50	84	130	90	33	300	90	27	790	90	890	90	1	1	7	4	1	4	2	1	1	10	4	1	4	2	2	2	10	3	1	4	2	2	2	10	3	1	4	2	3	3	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	3	3	0	2	3	3	0	2	3	3	0	3	3	3	0	2	16	16	3	0	2.723	5	5	737	0.3365	0.0	6	6	6	2	2	0.4	0	11	3	0.273	1	1	51	42	6	5	8	3	22	2	5	4	5	19	7	18	6	1	sentinel	ours	2	9	1	2	8	6	212	0.964	0.973	357	2	9	211	0.959	10	2	-1	0	0	0	0	-1	-1	0	2	0	0	0	0	0	-1	-1	0	28	25	71	58	4	26	45	446	482	101	0	246	1	220	Core destroyed
parent_nordkap_s8_A	nordkap	8	A	448	1	8	0	3	0.0	2	5	4	4	16	2	3	16	9	1	1	5	6	10	10	17	4	39	80	20	12	200	20	42	410	20	30	1200	170	3650	1020	2	2	6	4	1	4	2	3	1	6	7	1	4	2	4	3	16	6	1	4	2	4	3	17	3	1	4	3	5	8	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	4	4	0	2	6	6	0	0	5	5	0	1	3	3	0	2	14	14	6	0	3.453	8	8	896	0.452	0.0	6	6	6	8	7	1.0	0	11	3	0.273	1	1	8	10	6	3	8	0	38	2	5	3	11	42	7	11	6	1	sentinel	ours	2	9	1	2	8	6	328	0.732	0.799	374	2	9	439	0.98	11	8	22	0	6	0	0	259	29	6	6	0	0	6	4	2	0.333	259	0	25	128	160	142	64	87	373	176	500	154	0	500	1	448	Core destroyed
flagoff_nordkap_s8_A	nordkap	8	A	133	1	5	0	3	0.0	2	5	10	4	15	2	2	2	9	1	1	11	6	6	7	7	4	2	70	40	90	220	40	24	320	40	14	340	40	340	40	2	2	6	5	1	4	2	2	1	4	7	1	4	2	2	1	4	7	1	4	2	0	0	0	0	-1	-1	0	11	11	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	4	4	0	1	5	5	0	0	5	5	0	1	-1	-1	-1	-1	14	14	5	0	4.12	5	5	455	0.6044	0.0	6	6	6	3	2	0.6	2	11	3	0.273	1	1	13	35	6	6	5	7	4	2	5	5	4	14	7	14	6	1	sentinel	ours	2	9	1	2	8	6	125	0.94	0.955	202	2	9	124	0.932	12	3	88	1	0	0	0	95	95	1	1	0	0	1	1	1	1.0	95	0	10	0	40	28	18	20	-1	500	500	78	0	0	1	133	Core destroyed
nomouth_nordkap_s8_A	nordkap	8	A	527	1	10	0	3	0.0	2	5	4	4	16	1	1	7	9	1	1	5	3	3	8	15	6	12	60	20	2	110	20	28	110	20	101	110	20	2490	1810	1	1	3	2	1	4	1	1	0	1	5	1	4	1	1	0	1	6	1	4	1	1	0	1	6	1	4	1	5	8	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	2	2	0	5	4	4	0	3	5	5	0	2	5	5	0	2	20	20	5	0	4.628	10	10	1327	0.679	0.0	6	6	6	8	7	0.8	1	11	3	0.273	1	1	8	71	6	3	8	0	40	2	5	4	8	32	7	12	6	1	sentinel	ours	2	9	1	2	8	6	353	0.67	0.793	513	2	9	518	0.983	11	8	32	1	5	0	0	315	198	6	1	1	0	5	4	3	0.5	315	0	64	74	181	118	69	58	426	76	500	293	0	500	1	527	Core destroyed
ring_nordkap_s8_A	nordkap	8	A	201	1	5	0	3	0.0	2	5	9	4	16	1	1	1	9	2	2	2	14	15	10	6	2	37	50	40	17	130	40	14	180	40	13	180	40	180	40	1	1	13	1	1	4	7	1	1	13	2	1	4	7	1	0	10	4	1	4	6	1	0	10	4	1	4	6	2	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	1	1	0	0	1	1	0	0	2	2	0	0	2	2	0	0	20	20	2	0	1.478	5	5	658	0.6915	0.0	6	6	6	2	2	0.4	2	11	3	0.273	1	1	7	44	6	5	7	0	24	1	5	3	5	18	7	17	6	1	sentinel	ours	2	9	1	2	8	6	183	0.91	0.95	280	2	9	192	0.955	13	2	28	1	0	0	0	-1	-1	1	0	1	0	0	1	1	1.0	34	0	29	0	121	28	0	20	96	450	480	55	0	122	1	201	Core destroyed
v530_nordkap_s8_B	nordkap	8	B	601	1	11	0	3	1.5	4	5	9	4	15	1	1	2	8	2	2	3	5	6	7	11	3	12	50	100	40	130	250	36	230	380	134	480	630	1670	1190	1	1	5	2	1	4	2	1	1	6	2	1	4	2	1	1	6	4	1	4	2	1	1	6	4	1	4	2	3	3	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	2	2	0	4	2	2	0	3	4	4	0	1	4	4	0	1	13	13	5	0	3.702	11	5	626	0.5974	0.0016	6	6	6	5	3	0.455	1	11	3	0.273	1	1	17	274	6	5	7	10	-41	2	5	4	6	38	7	9	6	1	sentinel	ours	2	9	1	3	8	6	362	0.602	0.75	375	2	9	592	0.985	14	5	14	1	2	0	0	208	24	3	2	1	0	2	2	2	0.667	24	0	183	79	144	55	0	120	36	238	356	546	0	500	1	601	Core destroyed
parent_nordkap_s8_B	nordkap	8	B	875	1	5	0	3	1.5	4	5	6	4	15	1	1	1	8	2	2	7	3	3	6	6	2	3	50	100	45	130	250	26	230	450	9	480	950	2160	3800	1	1	3	0	1	4	1	1	1	3	0	1	4	1	1	1	3	2	1	4	1	1	1	3	4	1	4	1	7	9	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	5	0	0	0	5	2	2	0	4	4	4	0	1	14	14	5	0	4.275	5	5	622	0.5643	0.0	6	6	6	3	2	0.6	2	11	3	0.273	1	1	6	399	6	5	6	0	18	2	5	4	4	24	7	10	6	1	sentinel	ours	2	9	1	2	8	6	865	0.989	0.993	1657	2	9	866	0.99	13	3	-1	0	0	0	0	-1	-1	0	1	0	0	0	0	0	-1	-1	0	499	0	170	174	0	62	13	390	462	809	0	500	1	875	Core destroyed
flagoff_nordkap_s8_B	nordkap	8	B	386	1	8	0	3	1.5	4	5	6	4	15	1	1	12	8	2	2	7	3	3	7	14	4	52	50	90	99	130	160	12	230	190	16	480	190	2660	190	1	1	3	3	1	4	1	1	1	3	2	1	4	1	1	1	3	4	1	4	1	1	1	3	4	1	4	1	7	9	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	3	3	0	4	2	2	0	3	4	4	0	3	4	4	0	3	13	13	4	0	2.588	8	5	855	0.4982	0.0	6	6	6	6	5	0.75	0	11	3	0.273	1	1	9	99	6	5	9	0	39	2	5	4	8	43	7	13	6	1	sentinel	ours	2	9	1	2	8	6	234	0.606	0.803	250	2	9	377	0.977	12	6	17	2	2	0	0	246	26	4	3	1	0	3	4	1	0.25	246	0	28	64	108	95	29	38	36	370	500	75	0	248	1	386	Core destroyed
nomouth_nordkap_s8_B	nordkap	8	B	198	0	5	0	3	1.5	4	5	6	4	15	2	2	2	8	2	2	7	8	8	7	5	6	14	50	100	12	80	250	10	80	450	12	90	1590	90	1590	2	1	4	3	1	4	2	2	0	2	4	1	4	2	2	0	2	6	1	4	2	2	0	1	6	1	4	1	7	9	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	2	2	0	4	3	3	0	2	6	6	0	0	6	6	0	1	13	13	6	0	4.414	5	7	634	0.5505	0.0	6	6	6	3	2	0.6	3	11	3	0.273	1	1	4	0	6	4	4	0	16	3	5	3	1	17	7	17	6	1	sentinel	ours	2	9	1	2	8	6	190	0.96	0.97	361	2	9	73	0.369	6	3	-1	0	0	0	0	-1	-1	0	4	0	0	0	0	0	-1	-1	0	50	58	83	3	59	7	36	0	500	-1	500	500	0	198	Core destroyed
ring_nordkap_s8_B	nordkap	8	B	509	1	8	0	3	1.5	4	5	9	4	15	2	2	11	8	2	2	2	13	14	6	9	2	11	60	100	42	230	250	56	430	450	36	930	950	4010	1830	2	2	12	2	1	4	3	2	2	13	2	1	4	3	2	2	13	1	1	4	3	2	2	13	3	1	4	3	2	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	2	2	0	3	2	2	0	3	1	1	0	3	3	3	0	2	14	14	3	0	1.688	8	5	1288	0.4511	0.0031	6	6	6	4	3	0.5	1	11	3	0.273	1	1	4	13	6	4	4	0	16	2	5	3	6	58	7	16	6	1	sentinel	ours	2	9	1	2	8	6	444	0.872	0.982	634	2	9	500	0.982	11	4	225	0	1	0	0	232	232	1	2	0	0	1	1	1	1.0	232	0	131	164	118	232	2	46	36	448	498	334	0	500	1	509	Core destroyed
v530_icefloe_s9_A	icefloe	9	A	248	1	5	0	3	1.388	4	5	76	11	17	0	0	2	12	2	2	7	6	6	13	7	5	39	0	20	91	0	20	48	0	20	109	0	20	100	20	0	0	6	2	1	-1	1	0	0	6	2	1	-1	1	1	0	6	2	1	11	1	1	0	6	3	1	11	1	7	7	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	1	1	0	5	1	1	0	5	1	1	0	5	2	2	0	4	9	9	3	0	1.754	5	5	872	0.5138	0.0401	6	10	10	2	2	0.4	0	28	7	0.25	3	3	39	162	6	14	39	0	226	3	5	5	5	16	9	14	13	0	builder_attack	theirs	27	1	2	2	10	10	167	0.673	0.859	232	2	11	237	0.956	13	2	186	2	0	0	0	223	196	2	0	0	0	2	2	1	0.5	223	0	6	0	55	28	0	30	-1	500	500	117	0	320	1	248	Core destroyed
parent_icefloe_s9_A	icefloe	9	A	425	0	5	0	3	1.388	4	5	6	6	22	2	2	5	13	2	2	7	8	8	6	6	12	5	0	40	39	0	170	49	0	370	73	0	940	0	4450	2	0	0	3	2	6	0	2	0	0	3	2	6	0	2	0	0	3	2	6	0	2	0	0	3	2	6	0	16	-1	2	0	409	0	0.0	366	0.895	4.06	366	409	0.895	8	3	3	0	5	3	3	0	5	3	3	0	5	3	3	0	5	9	9	8	0	3.68	5	10	1379	0.4837	0.0334	6	10	10	2	2	0.4	0	28	7	0.25	3	3	62	34	6	10	62	0	365	3	5	4	2	46	9	22	12	0	builder_attack	theirs	27	1	2	2	10	10	282	0.664	0.664	466	2	11	285	0.671	3	2	215	1	1	0	0	292	225	2	1	0	0	2	2	1	0.5	292	0	38	158	193	5	53	63	397	0	500	-1	500	500	0	425	Core destroyed
flagoff_icefloe_s9_A	icefloe	9	A	450	0	5	0	3	1.388	4	5	6	6	22	2	2	5	13	2	2	7	8	8	6	8	14	8	0	40	39	0	170	49	0	370	73	0	940	390	4890	2	0	0	3	2	6	0	2	0	0	3	2	6	0	2	0	0	3	2	6	0	2	0	0	3	2	6	0	16	352	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	3	3	0	4	3	3	0	5	3	3	0	5	3	3	0	5	9	9	7	0	3.636	5	10	1377	0.3755	0.0399	6	10	10	2	2	0.4	0	28	7	0.25	3	3	69	33	6	10	69	0	409	3	5	4	2	46	9	22	12	0	builder_attack	theirs	27	1	2	2	10	10	282	0.627	0.627	466	2	11	285	0.633	3	2	215	1	1	0	0	292	225	2	3	0	0	2	2	1	0.5	292	0	55	158	203	13	82	63	407	0	500	-1	500	500	0	450	Core destroyed
nomouth_icefloe_s9_A	icefloe	9	A	263	0	6	0	3	1.388	4	5	6	6	22	2	2	5	16	1	2	7	9	9	11	7	7	54	40	0	76	110	90	120	210	190	41	460	600	480	910	2	1	6	2	1	6	1	2	1	6	2	1	6	1	4	1	6	2	1	6	1	5	1	6	2	1	6	1	17	19	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	1	1	0	5	1	1	0	5	1	1	0	5	1	1	0	5	9	9	3	0	1.548	6	5	677	0.0901	0.0561	6	10	10	3	3	0.5	0	28	7	0.25	3	3	59	14	6	10	59	0	348	2	5	4	5	16	9	11	23	0	builder_attack	theirs	28	1	2	2	10	10	249	0.947	0.962	423	2	20	243	0.924	7	3	78	0	1	0	0	88	88	1	0	0	0	1	1	1	1.0	88	0	33	15	227	31	3	40	211	0	500	149	406	482	0	263	Core destroyed
ring_icefloe_s9_A	icefloe	9	A	480	0	13	0	3	1.388	4	5	129	9	19	0	0	8	20	1	2	2	9	9	12	25	14	19	0	0	41	0	90	71	0	270	33	180	940	3250	5000	0	0	9	0	1	-1	4	0	0	9	0	1	-1	4	0	0	9	0	1	-1	4	2	0	9	0	1	6	4	2	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	4	0	0	0	4	0	0	0	4	0	0	0	4	10	10	2	0	0.077	13	12	1814	0.4983	0.0281	6	10	10	7	7	0.538	1	28	7	0.25	3	3	94	40	6	11	94	0	517	2	5	4	14	32	9	8	14	0	sentinel	ours	1	30	2	2	10	10	387	0.806	0.815	445	2	15	237	0.494	6	7	13	4	2	0	0	364	83	6	3	0	0	6	4	3	0.5	364	0	49	44	157	30	95	213	453	0	500	239	430	500	0	480	Core destroyed
v530_icefloe_s9_B	icefloe	9	B	522	0	14	0	3	1.458	4	5	13	6	22	1	1	8	10	1	3	5	8	8	8	25	13	29	40	40	68	110	150	73	210	250	166	970	800	4370	5560	1	1	6	5	1	6	1	1	1	6	2	1	6	1	2	1	6	1	1	6	1	6	4	21	1	1	6	2	5	5	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	4	4	0	2	1	1	0	5	1	1	0	6	1	1	0	5	10	10	4	0	1.128	14	15	1877	0.2419	0.0389	6	10	10	10	10	0.714	0	28	7	0.25	3	3	109	267	6	8	109	0	636	2	5	5	8	40	9	11	11	1	builder_attack	ours	1	27	2	2	10	10	294	0.563	0.579	381	3	11	511	0.979	5	10	26	9	1	0	0	292	103	10	2	0	0	10	6	4	0.4	292	0	89	23	150	2	491	75	507	0	500	-1	500	500	0	522	Core destroyed
parent_icefloe_s9_B	icefloe	9	B	373	0	5	0	3	1.458	4	4	8	6	22	3	3	4	10	2	2	9	8	8	12	5	6	63	0	40	91	0	80	35	0	170	67	0	420	0	850	3	0	0	5	2	6	0	3	0	0	5	2	6	0	4	0	4	5	1	6	1	4	0	0	5	2	6	0	14	88	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	4	4	0	3	4	4	0	3	4	4	0	2	4	4	0	2	10	10	4	0	3.834	5	5	608	0.1365	0.0016	6	10	10	2	2	0.4	0	28	7	0.25	3	3	78	153	6	10	78	0	407	2	5	4	2	12	9	8	12	0	builder_attack	theirs	27	1	2	2	10	10	363	0.973	0.973	542	2	11	362	0.971	5	2	183	0	1	0	0	193	193	1	0	0	0	1	1	1	1.0	193	0	118	6	121	0	0	87	137	0	382	-1	500	500	0	373	Core destroyed
flagoff_icefloe_s9_B	icefloe	9	B	1000	0	9	0	3	1.458	4	4	8	6	22	3	3	5	10	1	1	9	8	8	11	5	6	63	0	40	45	0	60	55	0	60	61	0	180	0	330	3	0	0	5	2	6	0	3	0	0	5	2	6	0	3	0	4	5	1	6	1	3	0	1	6	1	6	1	14	86	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	4	4	0	3	4	4	0	3	4	4	0	2	4	4	0	2	10	10	4	0	3.938	9	6	3768	0.4331	0.0249	6	10	10	2	2	0.222	0	28	7	0.25	3	3	232	344	6	10	232	0	1317	2	5	4	3	22	9	10	12	0	builder_attack	theirs	27	1	2	2	10	10	883	0.883	0.99	1111	2	11	989	0.989	10	2	876	0	1	0	0	886	886	1	1	0	0	1	1	1	1.0	886	0	155	31	147	3	0	182	254	58	500	-1	500	500	0	1000	Titanium collected (tiebreak)
nomouth_icefloe_s9_B	icefloe	9	B	230	0	7	0	3	1.458	4	4	8	6	22	3	4	4	10	2	2	10	7	11	10	7	12	57	0	30	44	0	110	84	0	310	72	0	810	0	960	3	0	0	4	2	6	0	4	0	0	4	2	6	0	4	0	0	4	2	6	0	4	0	0	4	2	6	0	15	-1	2	0	215	0	0.0	215	1.0	2.0	215	215	1.0	8	3	3	0	4	3	3	0	4	3	3	0	4	3	3	0	4	10	10	5	0	3.374	7	5	558	0.0878	0.0036	6	10	10	4	4	0.571	0	28	7	0.25	3	3	75	83	6	10	75	0	434	2	5	4	3	8	9	7	12	0	builder_attack	theirs	27	1	2	2	10	10	109	0.474	0.496	147	2	11	219	0.952	5	4	38	3	1	0	0	146	49	4	0	0	0	4	4	1	0.25	146	0	40	9	53	0	0	21	199	0	500	-1	500	500	0	230	Core destroyed
ring_icefloe_s9_B	icefloe	9	B	171	0	5	0	3	1.435	4	5	40	6	22	0	2	2	10	2	2	2	10	14	12	6	6	76	0	0	46	40	160	13	120	360	90	300	720	300	720	0	0	6	3	1	-1	2	2	1	6	3	1	6	2	2	1	6	3	1	6	2	2	1	6	3	1	6	2	2	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	2	2	0	3	2	2	0	3	2	2	0	2	2	2	0	2	10	10	2	0	1.871	5	5	355	0.3662	0.0028	6	10	10	2	2	0.4	1	28	7	0.25	3	3	26	32	6	8	26	0	162	2	5	4	4	10	9	8	11	1	builder_attack	ours	1	27	2	2	10	10	161	0.942	0.942	237	2	11	160	0.936	5	2	118	0	1	0	0	128	128	1	0	0	0	1	1	1	1.0	128	0	47	12	72	17	0	42	82	0	98	92	452	500	0	171	Core destroyed
v530_icefloe_s10_A	icefloe	10	A	294	1	5	0	3	1.388	4	5	144	6	22	0	0	4	12	2	2	7	6	6	13	7	5	8	0	40	55	0	110	86	0	150	24	150	150	590	150	0	0	6	0	1	-1	1	0	0	6	0	1	-1	1	0	0	6	0	1	-1	1	1	0	6	0	1	6	1	7	7	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	6	0	0	0	6	0	0	0	6	0	0	0	6	9	9	1	0	0.051	5	5	1122	0.6524	0.0267	6	10	10	2	2	0.4	1	28	7	0.25	3	3	36	104	6	12	36	0	205	2	5	5	4	22	9	15	13	0	builder_attack	theirs	27	1	2	2	10	10	199	0.677	0.963	266	2	11	283	0.963	8	2	69	0	1	0	0	79	79	1	1	0	0	1	1	1	1.0	79	0	0	21	180	58	0	29	-1	500	500	189	0	500	1	294	Core destroyed
parent_icefloe_s10_A	icefloe	10	A	677	1	6	0	3	1.388	4	4	6	6	22	2	2	4	12	1	2	7	8	8	6	8	5	22	0	40	46	0	80	37	0	80	105	0	80	0	80	2	0	0	4	2	6	0	2	0	0	4	2	6	0	3	0	0	4	2	6	0	4	0	0	4	2	6	0	16	-1	2	0	661	0	0.0	661	1.0	4.0	661	661	1.0	8	3	3	0	4	3	3	0	4	3	3	0	4	3	3	0	4	9	9	3	0	2.95	6	5	2922	0.3145	0.0318	6	10	10	3	3	0.5	0	28	7	0.25	3	3	241	423	6	12	241	0	1134	3	5	5	5	56	9	16	13	0	builder_attack	theirs	27	1	2	2	10	10	664	0.981	0.985	1083	3	11	666	0.984	10	3	-1	0	0	0	0	-1	-1	0	3	0	0	0	0	0	-1	-1	0	0	351	28	28	46	28	-1	500	500	501	0	500	1	677	Core destroyed
flagoff_icefloe_s10_A	icefloe	10	A	355	0	5	0	3	1.388	4	5	6	6	22	2	2	5	16	1	2	7	8	8	11	6	15	8	0	0	42	0	130	43	0	350	92	0	1460	0	4540	2	0	0	3	2	6	0	2	0	0	2	2	6	0	2	0	0	2	2	6	0	2	0	0	2	2	6	0	28	-1	2	0	327	0	0.0	309	0.945	3.04	309	327	0.945	8	3	3	0	5	2	2	0	6	2	2	0	6	2	2	0	6	9	9	7	0	2.386	5	12	1171	0.4535	0.0453	6	10	10	2	2	0.4	0	28	7	0.25	3	3	54	36	6	11	54	0	332	3	5	4	2	7	9	5	14	0	sentinel	ours	2	29	2	2	10	10	198	0.558	0.575	351	2	20	303	0.854	2	2	181	2	0	0	0	214	191	2	4	0	0	2	2	1	0.5	214	0	35	1	64	25	0	85	328	0	500	-1	500	500	0	355	Core destroyed
nomouth_icefloe_s10_A	icefloe	10	A	337	0	6	0	3	1.388	4	5	6	6	22	2	2	5	16	1	2	7	9	9	6	6	9	36	40	30	96	110	80	103	210	150	16	460	610	700	1290	2	1	6	2	1	6	1	2	1	6	2	1	6	1	5	1	6	2	1	6	1	5	1	6	2	1	6	1	17	19	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	1	1	0	4	1	1	0	4	1	1	0	4	1	1	0	4	9	9	2	0	1.128	6	10	829	0.4704	0.0555	6	10	10	2	2	0.333	1	28	7	0.25	3	3	59	136	6	11	59	0	294	2	5	4	4	14	9	11	12	0	builder_attack	theirs	27	1	2	2	10	10	327	0.97	0.97	378	2	11	326	0.967	6	2	62	1	0	0	0	72	72	1	0	0	0	1	1	1	1.0	72	0	50	0	97	91	0	30	282	0	500	128	246	404	0	337	Core destroyed
ring_icefloe_s10_A	icefloe	10	A	419	1	10	0	3	1.388	4	5	21	7	22	1	2	5	10	1	1	2	7	10	11	18	8	44	10	30	49	90	110	40	310	210	129	810	460	2540	1790	1	1	7	2	1	7	2	2	1	7	2	1	6	2	2	2	11	2	1	6	2	3	2	11	2	1	6	2	2	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	1	1	0	4	1	1	0	4	1	1	0	4	1	1	0	4	10	10	4	0	1.463	10	7	1334	0.1867	0.0337	6	10	10	6	6	0.6	0	28	7	0.25	3	3	120	55	6	12	120	0	676	2	5	4	12	42	9	24	13	0	builder_attack	theirs	27	1	2	2	10	10	277	0.661	0.831	390	2	11	408	0.974	11	6	41	2	2	0	0	308	130	4	0	0	0	4	4	1	0.25	308	0	42	77	258	101	10	127	377	284	500	61	0	406	1	419	Core destroyed
v530_icefloe_s10_B	icefloe	10	B	1000	0	13	0	3	1.458	4	5	13	6	22	1	1	5	10	1	2	5	8	11	9	13	9	24	40	40	29	110	110	58	200	210	183	720	230	4710	10710	1	1	6	5	1	6	1	1	1	6	2	1	6	1	2	1	6	2	1	6	1	5	2	14	2	1	6	1	5	5	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	4	4	0	2	2	2	0	5	2	2	0	5	2	2	0	5	10	10	4	0	2.022	13	19	4077	0.4064	0.0338	6	10	10	5	5	0.385	5	28	7	0.25	3	3	365	311	6	9	365	0	1871	2	5	5	6	15	9	8	11	1	builder_attack	ours	1	27	2	2	10	10	362	0.362	0.385	429	2	11	989	0.989	5	5	70	4	1	0	0	252	81	5	6	0	0	5	3	3	0.6	252	0	10	15	145	284	534	136	-1	500	500	144	176	428	0	1000	Titanium collected (tiebreak)
parent_icefloe_s10_B	icefloe	10	B	235	0	6	0	3	1.458	4	4	8	6	22	3	4	5	10	2	2	9	8	11	9	5	8	57	0	40	50	0	110	60	0	300	102	0	800	0	980	3	0	0	5	2	6	0	4	0	0	5	2	6	0	4	0	4	5	1	6	1	5	0	1	5	1	6	1	14	87	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	4	4	0	3	4	4	0	3	4	4	0	2	4	4	0	2	10	10	5	0	3.983	6	6	398	0.1432	0.0226	6	10	10	2	2	0.333	0	28	7	0.25	3	3	47	79	6	10	47	0	267	2	5	4	2	9	9	8	12	0	builder_attack	theirs	27	1	2	2	10	10	149	0.634	0.634	183	2	11	224	0.953	5	2	45	1	1	0	0	159	55	2	0	0	0	2	2	1	0.5	159	0	63	6	94	0	0	10	130	0	374	-1	500	500	0	235	Core destroyed
flagoff_icefloe_s10_B	icefloe	10	B	374	0	5	0	3	1.458	4	4	8	6	22	3	4	4	10	1	2	9	8	11	9	5	10	57	0	20	40	0	90	18	0	190	72	0	540	0	2160	3	0	0	5	2	6	0	4	0	0	5	2	6	0	4	0	4	5	1	6	1	4	0	4	5	1	6	1	14	92	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	4	4	0	3	4	4	0	3	4	4	0	2	4	4	0	2	10	10	4	0	3.832	5	7	711	0.1871	0.0	6	10	10	2	2	0.4	0	28	7	0.25	3	3	78	126	6	10	78	0	413	2	5	4	3	33	9	12	12	0	builder_attack	theirs	27	1	2	2	10	10	253	0.676	0.676	498	2	11	363	0.971	7	2	248	2	0	0	0	263	258	2	0	0	0	2	2	1	0.5	263	0	92	95	123	0	0	83	229	0	500	-1	500	500	0	374	Core destroyed
