tag	map	seed	seat	rounds	won	spawn_n	spawn1_rnd	spawn4_rnd	spawn_fwd4	spawn_fwd_pos4	spawn_n30	harv1_rnd	harv1_dour	harv1_dtheir	harv_n30	harv_n60	harv_n	opp_harv1_rnd	opp_harv_n30	opp_harv_n60	conv1_rnd	conv_n30	conv_n60	opp_conv_n30	turret_n	opp_turret_n	ti_bank30	ti_coll30	opp_coll30	ti_bank60	ti_coll60	opp_coll60	ti_bank100	ti_coll100	opp_coll100	ti_bank200	ti_coll200	opp_coll200	ti_coll_end	opp_coll_end	harv_live30	harv_wired30	conv_good30	enemy_ourring30	conv_dmin30	harv_dmin30	conv_home30	harv_live60	harv_wired60	conv_good60	enemy_ourring60	conv_dmin60	harv_dmin60	conv_home60	harv_live100	harv_wired100	conv_good100	enemy_ourring100	conv_dmin100	harv_dmin100	conv_home100	harv_live150	harv_wired150	conv_good150	enemy_ourring150	conv_dmin150	harv_dmin150	conv_home150	head2_rnd	head1_rnd	head_dmin_ever	headadj_free_rnds	headadj_enemy_rnds	headadj_own_rnds	headadj_free_share	replan_rnds	replan_share	replan_dist	ringfree_rounds_after_head2	rounds_after_head2	ringfree_share_after_head2	homering_n	eseal30	ebar30	oseal30	free30	eseal60	ebar60	oseal60	free60	eseal100	ebar100	oseal100	free100	eseal150	ebar150	oseal150	free150	eseal_first	ebar_first	eseal_max	oseal_max	eseal_mean	bots_ours	bots_theirs	moves	rev_rate	choke_step_rate	dep_rnd	arr36_rnd	arr16_rnd	n_reach36	n_reach16	reach36_share	stall_bots	bfs_cc	route_steps	route_detour	arr16_hops	arr16_walks	throws_ours	throws_opp	throw1_rnd	throws_ours30	throw_fwd	throw_back	throw_gain	turret_dmin	turret1_rnd	turret_n30	turret_n_theirhalf	fwdbuild_n	fwdbuild1_rnd	fwdbuild_n100	fc_rnd	fc_victim_ours	fc_weapon	fc_basin	fc_dour	fc_dtheir	fc_pres0	fc_pres20	atring_first8	atring_first16	atring_rnds8	atring_share8	atring_share16	atring_bodyrnds	atring_peak	establish_first	establish_rnds	establish_share	establish_peak	raider_n	raider_life_med	kill_sentinel	kill_gunner	kill_builder_attack	kill_none	apron_death_med	apron_death_first	ourbot_deaths	oppbot_deaths	death_home	death_mid	death_apron	death_tiles	death_top1	death_conc	death_med_rnd	death_choke	our_recv_sent	our_recv_gun	our_recv_peck	opp_recv_sent	opp_recv_gun	opp_recv_peck	ourcore_firsthit	ourcore_min	ourcore_r150	oppcore_firsthit	oppcore_min	oppcore_r150	tape_ours_won	tape_turn	cond
parent_atoll_s6_B	atoll	6	B	258	0	5	0	3	1.061	3	5	2	3	22	2	3	3	2	3	4	3	4	9	11	6	9	57	120	120	4	220	190	12	220	290	12	220	770	220	1060	2	2	4	4	1	3	2	3	0	0	8	2	3	0	3	0	0	7	2	3	0	3	0	0	7	2	3	0	3	3	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	4	4	0	2	7	7	0	0	6	6	0	1	6	6	0	1	20	20	7	0	5.597	5	7	732	0.7937	0.1298	6	8	8	3	2	0.6	1	22	5	0.227	2	2	5	21	6	5	5	0	33	2	5	4	2	9	12	9	13	1	sentinel	theirs	20	2	2	2	8	8	85	0.329	0.329	157	2	12	246	0.953	9	3	73	2	0	0	0	93	82	2	1	0	0	2	2	1	0.5	93	1	40	18	30	8	104	10	13	0	500	-1	500	500	0	258	Core destroyed
flagoff_atoll_s6_B	atoll	6	B	197	1	5	0	3	1.061	3	5	2	3	22	2	2	2	4	2	2	3	4	4	4	10	2	119	120	120	10	260	210	12	460	220	20	940	220	940	220	2	2	4	3	1	3	2	2	2	4	3	1	3	2	2	2	4	5	1	3	2	2	2	4	3	1	3	2	3	3	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	3	3	0	2	3	3	0	1	5	5	0	1	3	3	0	3	23	23	6	0	2.853	5	6	619	0.643	0.0129	6	8	8	2	2	0.4	1	22	5	0.227	2	2	4	20	6	4	4	0	30	2	5	4	3	13	10	12	16	1	sentinel	theirs	20	2	2	2	8	8	185	0.939	0.959	294	2	10	187	0.949	13	2	-1	0	0	0	0	-1	-1	0	3	0	0	0	0	0	-1	-1	0	29	0	0	55	27	30	19	428	500	139	0	392	1	197	Core destroyed
nomouth_atoll_s6_B	atoll	6	B	111	1	5	0	3	1.061	3	5	2	3	22	2	2	2	4	2	4	3	4	4	4	6	2	65	120	120	16	260	200	24	460	200	42	520	200	520	200	2	2	4	2	1	3	2	2	2	4	3	1	3	2	2	2	4	3	1	3	2	0	0	0	0	-1	-1	0	3	3	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	2	2	0	3	2	2	0	2	2	2	0	2	-1	-1	-1	-1	25	25	2	0	1.523	5	6	279	0.3835	0.043	6	8	8	2	2	0.4	0	22	5	0.227	2	2	4	29	6	4	4	0	30	2	5	4	3	12	10	12	16	1	sentinel	theirs	20	2	2	2	8	8	99	0.892	0.928	178	2	10	101	0.91	12	2	-1	0	0	0	0	-1	-1	0	0	0	0	0	0	0	-1	-1	0	6	0	0	33	0	28	19	472	500	56	0	0	1	111	Core destroyed
nocorner_atoll_s6_B	atoll	6	B	281	0	7	0	3	1.061	3	5	6	3	22	2	2	4	4	2	3	2	4	4	4	14	9	73	110	120	53	270	270	87	470	470	27	970	970	1360	1370	2	2	4	2	1	3	2	2	2	4	5	1	3	2	3	2	4	4	1	3	2	3	2	4	3	1	3	2	2	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	2	2	0	4	5	5	0	1	4	4	0	1	3	3	0	3	29	29	5	0	2.975	7	12	731	0.3543	0.1053	6	8	8	7	4	1.0	0	22	5	0.227	2	2	6	2	6	4	6	0	45	3	5	4	2	10	11	6	18	1	sentinel	ours	0	23	2	2	8	8	47	0.167	0.214	54	2	11	270	0.961	7	7	15	3	0	0	0	36	29	3	7	0	0	3	1	3	1.0	36	0	55	23	0	46	20	6	18	0	500	-1	500	500	0	281	Core destroyed
nodoor_atoll_s6_B	atoll	6	B	365	0	5	0	3	1.061	3	5	5	3	22	1	1	1	2	2	3	2	1	1	4	4	3	0	0	130	7	0	280	7	0	480	7	0	980	0	1800	1	0	1	1	1	3	1	1	0	1	4	1	3	1	1	0	1	5	1	3	1	1	0	1	5	1	3	1	2	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	1	1	0	4	4	4	0	1	5	5	0	0	5	5	0	0	23	23	5	0	4.395	5	5	141	0.383	0.0	6	8	8	2	2	0.4	0	22	5	0.227	2	2	4	109	6	4	4	0	28	2	5	4	1	11	10	11	14	1	sentinel	ours	0	23	2	2	8	8	66	0.181	0.197	83	2	10	355	0.973	7	2	30	2	0	0	0	80	38	2	0	0	0	2	1	2	1.0	80	0	225	0	0	5	0	0	14	0	482	-1	500	500	0	365	Core destroyed
ring_atoll_s6_B	atoll	6	B	690	1	11	0	3	1.061	3	5	6	3	22	2	2	3	3	2	4	2	15	18	4	34	10	28	60	120	33	140	260	27	330	360	62	830	610	3280	1220	1	1	9	0	1	3	7	1	1	17	0	1	3	8	2	2	17	0	1	3	8	2	2	17	0	1	3	8	2	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	0.0	11	13	1242	0.6103	0.0354	6	8	8	10	9	0.909	0	22	5	0.227	2	2	12	44	6	6	12	0	69	2	5	3	14	26	9	9	12	0	builder_attack	theirs	25	1	2	2	9	8	579	0.839	0.92	607	2	9	681	0.987	12	10	21	8	2	0	0	392	30	10	12	1	1	8	6	4	0.4	337	0	68	60	16	62	61	28	225	482	500	473	0	500	1	690	Core destroyed
v530_drakkarfjord_s5_A	drakkarfjord	5	A	1000	0	5	0	3	1.376	4	5	108	9	33	0	0	3	11	3	3	9	10	10	10	15	3	37	0	0	4	0	0	34	0	0	25	60	0	60	290	0	0	10	0	1	-1	1	0	0	10	3	1	-1	1	0	0	1	4	1	-1	1	2	0	1	4	1	9	1	9	9	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	7	1	1	0	5	2	2	0	4	2	2	0	4	44	44	6	0	4.029	5	6	1283	0.4653	0.0109	6	12	14	2	2	0.4	0	42	9	0.214	5	5	10	6	6	10	10	0	66	2	5	5	4	28	11	15	18	1	sentinel	theirs	42	1	2	2	14	14	227	0.227	0.23	358	2	15	985	0.985	12	2	152	2	0	0	0	244	164	2	0	0	0	2	1	2	1.0	244	0	34	31	30	83	0	0	-1	500	500	61	174	464	0	1000	Titanium collected (tiebreak)
parent_drakkarfjord_s5_A	drakkarfjord	5	A	92	1	4	0	3	1.376	4	4	9	9	33	2	2	2	10	3	3	10	10	10	10	6	1	63	50	0	22	200	0	32	340	0	32	340	0	340	0	2	2	10	0	1	9	1	2	2	10	5	1	9	1	0	0	0	0	-1	-1	0	0	0	0	0	-1	-1	0	21	23	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	7	5	5	0	2	-1	-1	-1	-1	-1	-1	-1	-1	40	40	7	0	2.87	4	6	310	0.5645	0.0032	6	12	14	2	2	0.5	0	42	9	0.214	5	5	10	0	6	10	10	0	66	4	5	5	3	15	11	15	17	1	sentinel	theirs	43	2	2	2	14	14	70	0.761	0.848	87	2	15	77	0.837	12	2	-1	0	0	0	0	-1	-1	0	0	0	0	0	0	0	-1	-1	0	5	0	20	28	0	0	-1	500	500	37	0	0	1	92	Core destroyed
flagoff_drakkarfjord_s5_A	drakkarfjord	5	A	102	1	4	0	3	1.376	4	4	9	9	33	2	3	3	10	2	2	10	10	22	14	6	1	75	50	0	17	190	0	12	290	0	12	290	0	290	0	2	2	10	0	1	9	1	3	2	10	5	1	9	1	3	0	0	8	2	9	0	0	0	0	0	-1	-1	0	21	23	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	7	5	5	0	2	7	7	0	0	-1	-1	-1	-1	44	44	7	0	3.147	4	6	349	0.5244	0.0029	6	12	14	2	2	0.5	0	42	9	0.214	5	5	10	0	6	10	10	0	66	4	5	5	3	15	11	15	18	1	sentinel	theirs	42	1	2	2	14	14	82	0.804	0.804	101	2	15	87	0.853	10	2	84	1	0	0	0	96	96	1	0	0	0	1	1	1	1.0	96	0	10	0	20	28	0	0	-1	500	500	42	0	0	1	102	Core destroyed
nomouth_drakkarfjord_s5_A	drakkarfjord	5	A	189	1	5	0	3	1.376	4	4	9	9	33	2	2	2	11	2	2	10	10	10	14	8	1	49	40	0	31	200	0	26	400	0	26	840	0	840	0	2	2	10	0	1	9	1	2	2	10	3	1	9	1	2	2	10	5	1	9	1	2	2	10	4	1	9	1	21	23	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	7	2	2	0	4	4	4	0	2	3	3	0	3	41	41	4	0	2.667	5	6	839	0.7521	0.0012	6	12	14	2	2	0.4	0	42	9	0.214	5	5	10	0	6	10	10	0	66	2	5	5	3	19	11	18	17	1	sentinel	theirs	43	2	2	2	14	14	168	0.889	0.926	325	2	15	174	0.921	12	2	-1	0	0	0	0	-1	-1	0	0	0	0	0	0	0	-1	-1	0	13	0	0	87	0	10	-1	500	500	81	0	176	1	189	Core destroyed
nocorner_drakkarfjord_s5_A	drakkarfjord	5	A	220	1	5	0	3	1.376	4	5	116	11	31	0	0	2	11	3	3	9	10	10	10	7	1	55	0	0	14	0	0	14	0	0	14	190	0	240	0	0	0	10	0	1	-1	1	0	0	10	3	1	-1	1	0	0	10	5	1	-1	1	1	1	10	5	1	11	1	9	9	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	7	3	3	0	4	4	4	0	2	4	4	0	2	48	48	4	0	2.959	5	6	611	0.5761	0.0016	6	12	14	2	2	0.4	0	42	9	0.214	5	5	10	4	6	10	10	0	66	2	5	5	4	29	11	16	17	1	sentinel	theirs	43	2	2	2	14	14	206	0.936	0.936	323	2	15	205	0.932	11	2	-1	0	0	0	0	-1	-1	0	0	0	0	0	0	0	-1	-1	0	33	0	3	41	0	0	-1	500	500	45	0	500	1	220	Core destroyed
nodoor_drakkarfjord_s5_A	drakkarfjord	5	A	211	1	5	0	3	1.376	4	5	109	9	33	0	0	2	10	3	3	9	10	10	10	7	1	37	0	0	4	0	0	34	0	0	14	210	0	240	0	0	0	10	0	1	-1	1	0	0	10	2	1	-1	1	0	0	10	4	1	-1	1	2	1	10	4	1	9	1	9	9	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	7	1	1	0	5	2	2	0	3	2	2	0	3	52	52	2	0	1.45	5	6	532	0.5075	0.0019	6	12	14	2	2	0.4	0	42	9	0.214	5	5	10	10	6	10	10	0	66	2	5	5	4	28	11	15	17	1	sentinel	theirs	43	2	2	2	14	14	190	0.9	0.934	253	2	15	196	0.929	12	2	97	1	0	0	0	109	109	1	0	0	0	1	1	1	1.0	109	0	33	0	0	37	0	0	-1	500	500	61	0	464	1	211	Core destroyed
ring_drakkarfjord_s5_A	drakkarfjord	5	A	235	1	5	0	3	1.376	4	5	144	9	33	0	0	2	12	2	2	2	14	14	14	7	1	21	0	0	50	0	0	12	0	0	24	210	0	370	0	0	0	14	0	1	-1	5	0	0	13	5	1	-1	4	0	0	4	6	1	-1	4	1	0	4	6	1	9	4	2	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	3	4	4	0	0	4	4	0	0	4	4	0	0	39	39	4	0	3.106	5	6	850	0.7024	0.0012	6	12	14	2	2	0.4	0	42	9	0.214	5	5	10	0	6	10	10	0	66	4	5	5	3	25	11	17	18	1	sentinel	theirs	42	1	2	2	14	14	165	0.702	0.796	220	2	15	220	0.936	12	2	76	2	0	0	0	216	88	2	0	0	0	2	1	2	1.0	216	0	31	0	40	39	39	10	-1	500	500	77	0	494	1	235	Core destroyed
v530_drakkarfjord_s5_B	drakkarfjord	5	B	1000	1	5	0	3	1.376	4	5	156	9	33	0	0	4	14	3	3	9	15	17	10	8	2	17	0	0	67	0	0	14	0	0	14	0	0	370	0	0	0	9	0	1	-1	2	0	0	9	5	1	-1	2	0	0	1	8	1	-1	1	0	0	1	8	1	-1	1	9	9	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	6	4	4	0	2	6	6	0	0	6	6	0	0	44	44	6	0	5.628	5	6	1984	0.7833	0.004	6	12	14	2	2	0.4	0	42	9	0.214	5	5	10	49	6	10	10	0	68	1	5	5	5	68	11	16	18	1	sentinel	theirs	42	1	2	2	14	14	632	0.632	0.639	1193	2	15	985	0.985	12	2	588	2	0	0	0	656	600	2	0	0	0	2	1	2	1.0	656	0	110	17	56	125	0	0	-1	500	500	77	50	458	1	1000	Titanium collected (tiebreak)
parent_drakkarfjord_s5_B	drakkarfjord	5	B	388	1	7	0	3	1.376	4	4	9	9	33	2	4	7	16	3	3	10	17	31	12	22	2	19	30	0	6	190	0	53	590	0	95	1010	0	3340	0	2	1	8	0	1	9	1	4	2	18	3	1	9	2	5	4	37	3	1	9	3	5	1	9	3	1	9	2	21	23	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	7	3	3	0	2	3	3	0	2	2	2	0	4	44	44	4	0	1.046	7	5	1123	0.2315	0.0232	6	12	14	4	4	0.571	0	42	9	0.214	5	5	17	0	6	10	17	0	117	3	5	5	7	33	11	13	17	1	sentinel	theirs	41	2	2	2	14	14	162	0.418	0.42	184	2	15	373	0.961	10	4	27	2	1	0	0	72	40	3	2	0	0	3	2	2	0.667	72	0	7	58	24	44	97	18	-1	500	500	314	0	500	1	388	Core destroyed
flagoff_drakkarfjord_s5_B	drakkarfjord	5	B	101	1	4	0	3	1.376	4	4	9	9	33	2	2	2	12	2	2	10	17	18	9	6	1	7	30	0	24	200	0	14	280	0	14	280	0	280	0	2	1	8	0	1	9	1	2	2	18	5	1	9	2	2	0	2	8	1	9	2	0	0	0	0	-1	-1	0	21	23	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	7	5	5	0	1	6	6	0	0	-1	-1	-1	-1	45	45	6	0	2.802	4	6	354	0.5932	0.0028	6	12	14	2	2	0.5	0	42	9	0.214	5	5	10	0	6	10	10	0	68	3	5	5	3	21	11	21	17	1	sentinel	theirs	43	2	2	2	14	14	87	0.861	0.861	127	2	15	86	0.851	11	2	-1	0	0	0	0	-1	-1	0	0	0	0	0	0	0	-1	-1	0	17	0	20	28	0	0	-1	500	500	46	0	0	1	101	Core destroyed
nomouth_drakkarfjord_s5_B	drakkarfjord	5	B	153	1	4	0	3	1.376	4	4	9	9	33	2	3	3	11	2	2	10	16	23	9	7	1	9	30	0	78	200	0	7	330	0	7	330	0	330	0	2	2	15	0	1	9	1	3	2	18	5	1	9	2	3	0	2	8	1	9	2	3	0	2	8	1	9	2	21	24	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	7	4	4	0	2	6	6	0	0	6	6	0	0	46	46	6	0	3.771	4	6	492	0.4593	0.0041	6	12	14	2	2	0.5	0	42	9	0.214	5	5	11	6	6	10	11	0	72	3	5	5	4	25	11	21	18	1	sentinel	theirs	42	1	2	2	14	14	125	0.817	0.908	187	2	15	138	0.902	12	2	104	1	0	0	0	116	116	1	0	0	0	1	1	1	1.0	116	0	27	0	30	28	0	0	-1	500	500	69	0	14	1	153	Core destroyed
nocorner_drakkarfjord_s5_B	drakkarfjord	5	B	273	1	5	0	3	1.376	4	5	188	9	33	0	0	1	15	3	3	9	17	18	9	8	1	17	0	0	28	0	0	14	0	0	62	20	0	200	0	0	0	17	0	1	-1	2	0	0	18	3	1	-1	2	0	0	18	6	1	-1	2	0	0	9	7	1	-1	2	9	9	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	6	3	3	0	3	5	5	0	0	5	5	0	0	44	44	5	0	3.901	5	6	833	0.6411	0.0024	6	12	14	2	2	0.4	0	42	9	0.214	5	5	10	0	6	10	10	0	68	2	5	5	4	30	11	17	18	1	sentinel	theirs	42	1	2	2	14	14	242	0.886	0.949	318	2	15	258	0.945	11	2	92	1	0	0	0	104	104	1	0	0	0	1	1	1	1.0	104	0	37	0	39	43	0	0	-1	500	500	97	0	374	1	273	Core destroyed
nodoor_drakkarfjord_s5_B	drakkarfjord	5	B	917	0	5	0	3	1.376	4	5	148	11	31	0	0	4	11	2	2	9	15	17	9	8	2	5	0	0	34	0	0	12	0	0	51	0	0	0	0	0	0	9	0	1	-1	2	0	0	9	4	1	-1	2	0	0	2	6	1	-1	2	1	0	2	5	1	11	2	9	9	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	6	3	3	0	3	5	5	0	1	4	4	0	2	46	46	6	0	4.201	5	6	1573	0.3732	0.0013	6	12	14	2	2	0.4	0	42	9	0.214	5	5	10	77	6	10	10	0	68	3	5	5	4	64	11	19	18	1	sentinel	theirs	42	1	2	2	14	14	315	0.344	0.504	373	2	15	902	0.984	12	2	80	2	0	0	0	476	92	2	1	0	0	2	2	1	0.5	476	0	136	0	40	32	211	0	769	0	500	474	176	500	0	917	Core destroyed
ring_drakkarfjord_s5_B	drakkarfjord	5	B	273	1	5	0	3	1.376	4	5	-1	-1	-1	0	0	0	12	3	3	2	17	20	10	8	2	2	0	0	42	0	0	11	0	0	16	0	0	0	0	0	0	12	0	1	-1	5	0	0	12	4	1	-1	5	0	0	4	5	1	-1	4	0	0	3	7	1	-1	3	2	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	3	2	2	0	0	3	3	0	0	4	4	0	0	48	48	4	0	2.432	5	6	1059	0.7989	0.0019	6	12	14	2	2	0.4	0	42	9	0.214	5	5	10	0	6	10	10	0	68	3	5	5	3	14	11	13	66	0	gunner	ours	1	41	2	2	14	14	259	0.949	0.949	496	2	15	258	0.945	12	2	-1	0	0	0	0	-1	-1	0	1	0	0	0	0	0	-1	-1	0	3	0	30	32	2	0	-1	500	500	164	0	500	1	273	Core destroyed
v530_drakkarfjord_s6_A	drakkarfjord	6	A	469	1	5	0	3	1.376	4	5	156	9	33	0	0	2	13	3	3	9	10	10	10	9	1	55	0	0	56	0	0	14	0	0	14	0	0	210	0	0	0	10	0	1	-1	1	0	0	10	6	1	-1	1	0	0	0	8	3	-1	0	0	0	0	8	3	-1	0	9	9	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	7	5	5	0	2	7	7	0	0	7	7	0	0	40	40	7	0	6.128	5	6	1255	0.5896	0.0008	6	12	14	2	2	0.4	0	42	9	0.214	5	5	10	26	6	10	10	0	66	1	5	5	6	48	11	16	17	1	sentinel	theirs	43	2	2	2	14	14	412	0.878	0.962	608	2	15	454	0.968	13	2	264	1	0	0	0	276	276	1	0	0	0	1	1	1	1.0	276	0	75	0	50	66	0	0	-1	500	500	77	0	378	1	469	Core destroyed
parent_drakkarfjord_s6_A	drakkarfjord	6	A	99	1	4	0	3	1.376	4	4	9	9	33	2	2	2	11	3	3	10	10	10	10	6	1	63	50	0	22	200	0	52	390	0	52	390	0	390	0	2	2	10	0	1	9	1	2	2	10	3	1	9	1	0	0	0	0	-1	-1	0	0	0	0	0	-1	-1	0	21	23	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	7	3	3	0	4	-1	-1	-1	-1	-1	-1	-1	-1	44	44	6	0	2.384	4	6	356	0.5674	0.0028	6	12	14	2	2	0.5	0	42	9	0.214	5	5	10	0	6	10	10	0	66	4	5	5	3	15	11	15	17	1	sentinel	theirs	43	2	2	2	14	14	72	0.727	0.859	99	2	15	84	0.848	12	2	-1	0	0	0	0	-1	-1	0	0	0	0	0	0	0	-1	-1	0	7	0	3	31	0	0	-1	500	500	38	0	0	1	99	Core destroyed
flagoff_drakkarfjord_s6_A	drakkarfjord	6	A	112	1	4	0	3	1.376	4	4	9	9	33	2	2	3	11	3	3	10	10	10	10	6	1	69	50	0	22	200	0	52	400	0	10	420	0	420	0	2	2	10	0	1	9	1	2	2	10	3	1	9	1	2	2	10	8	1	9	1	0	0	0	0	-1	-1	0	21	23	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	7	3	3	0	4	7	7	0	0	-1	-1	-1	-1	48	48	7	0	3.027	4	6	408	0.6716	0.0025	6	12	14	2	2	0.5	0	42	9	0.214	5	5	10	0	6	10	10	0	66	4	5	5	3	14	11	14	18	1	sentinel	theirs	42	1	2	2	14	14	25	0.223	0.875	45	2	15	97	0.866	12	2	-1	0	0	0	0	-1	-1	0	0	0	0	0	0	0	-1	-1	0	3	0	20	38	0	0	-1	500	500	37	0	0	1	112	Core destroyed
nomouth_drakkarfjord_s6_A	drakkarfjord	6	A	237	1	5	0	3	1.376	4	4	9	9	33	2	2	7	12	3	3	10	10	10	11	8	2	43	40	0	22	200	0	42	400	0	63	1230	0	1670	0	2	2	10	0	1	9	1	2	2	10	5	1	9	1	2	2	10	6	1	9	1	4	3	17	6	1	9	1	21	23	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	7	4	4	0	2	4	4	0	1	4	4	0	1	40	40	4	0	3.19	5	6	756	0.5132	0.004	6	12	14	2	2	0.4	0	42	9	0.214	5	5	10	2	6	10	10	0	66	2	5	5	4	15	11	14	18	1	sentinel	theirs	42	1	2	2	14	14	216	0.911	0.941	391	2	15	222	0.937	12	2	224	0	1	0	0	236	236	1	0	0	0	1	1	1	1.0	236	0	4	6	0	102	0	0	-1	500	500	38	0	138	1	237	Core destroyed
nocorner_drakkarfjord_s6_A	drakkarfjord	6	A	721	0	5	0	3	1.376	4	5	157	9	33	0	0	3	10	3	3	9	10	10	10	9	2	55	0	0	41	0	0	14	0	0	14	0	0	0	0	0	0	10	0	1	-1	1	0	0	10	5	1	-1	1	0	0	0	8	2	-1	0	0	0	0	8	2	-1	0	9	9	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	6	5	5	0	2	7	7	0	0	7	7	0	0	40	40	7	0	6.433	5	6	2858	0.887	0.0003	6	12	14	2	2	0.4	0	42	9	0.214	5	5	10	0	6	10	10	0	66	3	5	5	3	15	11	15	17	1	sentinel	theirs	43	2	2	2	14	14	405	0.562	0.981	485	2	15	706	0.979	12	2	108	1	0	0	0	120	120	1	0	0	0	1	1	1	1.0	120	0	39	0	10	127	2	0	569	0	500	77	140	488	0	721	Core destroyed
nodoor_drakkarfjord_s6_A	drakkarfjord	6	A	382	1	5	0	3	1.376	4	5	140	9	33	0	0	7	14	3	3	9	10	10	17	9	1	49	0	0	14	0	0	14	0	0	26	240	0	1690	0	0	0	10	0	1	-1	1	0	0	10	5	1	-1	1	0	0	1	8	1	-1	1	1	1	10	8	1	9	1	9	9	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	7	5	5	0	2	7	7	0	0	7	7	0	0	40	40	7	0	5.458	5	5	1441	0.7058	0.0056	6	12	14	2	2	0.4	0	42	9	0.214	5	5	10	0	6	10	10	0	66	3	5	5	4	19	11	16	17	1	sentinel	theirs	43	2	2	2	14	14	231	0.605	0.963	308	2	15	367	0.961	12	2	92	1	0	0	0	104	104	1	1	0	0	1	1	1	1.0	104	0	15	0	40	125	4	0	-1	500	500	57	0	500	1	382	Core destroyed
ring_drakkarfjord_s6_A	drakkarfjord	6	A	209	1	5	0	3	1.376	4	5	-1	-1	-1	0	0	0	12	3	3	2	15	17	10	7	1	21	0	0	47	0	0	14	0	0	14	0	0	0	0	0	0	15	0	1	-1	6	0	0	17	2	1	-1	8	0	0	15	2	1	-1	6	0	0	14	4	1	-1	5	2	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	146	146	1	0	0.301	5	6	869	0.748	0.0012	6	12	14	2	2	0.4	0	42	9	0.214	5	5	10	0	6	10	10	0	66	2	5	5	4	19	11	16	18	1	sentinel	theirs	41	2	2	2	14	14	156	0.746	0.928	216	2	15	194	0.928	12	2	92	1	0	0	0	104	104	1	0	0	0	1	1	1	1.0	104	0	15	0	40	28	0	0	-1	500	500	94	0	266	1	209	Core destroyed
v530_drakkarfjord_s6_B	drakkarfjord	6	B	410	1	10	0	3	1.376	4	5	100	11	31	0	0	5	13	3	3	9	14	21	10	9	1	5	0	0	12	0	0	55	0	0	69	0	0	930	0	0	0	9	0	1	-1	2	0	0	9	4	1	-1	2	1	0	9	6	1	11	2	1	0	9	5	1	11	2	9	9	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	6	3	3	0	3	4	4	0	1	4	4	0	2	44	44	4	0	3.473	10	6	1481	0.503	0.0128	6	12	14	6	6	0.6	0	42	9	0.214	5	5	10	0	6	10	10	0	66	7	5	5	3	15	11	14	17	1	sentinel	theirs	41	1	2	2	14	14	145	0.354	0.361	255	2	15	395	0.963	11	6	19	4	0	0	0	361	89	4	3	0	0	4	2	2	0.5	361	0	19	0	0	38	6	8	-1	500	500	347	0	500	1	410	Core destroyed
