tag	map	seed	seat	ours	turn	n_seats	rounds	sealed_r	live_r	funded_r	livefund_r	overlap_r	overlap_first	seal_only_r	shot_only_r	dmg_in	heal_in	net_in	dmg_out	heal_out	net_out	net_per_overlap	net_per_nonoverlap
atoll_s20_B	atoll	20	B	US	238	8	238	0	92	229	92	0	-1	0	92	0	0		664	164	500		2.1008
atoll_s21_A	atoll	21	A	US	285	8	285	0	140	262	138	0	-1	0	138	0	0		504	0	504		1.7684
atoll_s21_B	atoll	21	B	US	118	8	118	0	56	105	56	0	-1	0	56	0	0		504	0	504		4.2712
drakkarfjord_s19_A	drakkarfjord	19	A	US	88	8	88	57	56	73	55	55	32	2	0	486	0	486	18	0	18	8.8364	0.5455
drakkarfjord_s19_B	drakkarfjord	19	B	US	544	8	544	40	504	227	201	25	40	15	176	216	0	216	1804	1520	284	8.64	0.5472
drakkarfjord_s20_A	drakkarfjord	20	A	US	106	8	106	30	70	92	70	24	36	6	46	216	0	216	350	64	286	9.0	3.4878
drakkarfjord_s20_B	drakkarfjord	20	B	US	116	8	116	39	76	102	76	28	40	11	48	252	0	252	340	88	252	9.0	2.8636
drakkarfjord_s21_A	drakkarfjord	21	A	US	105	8	105	42	70	91	70	37	35	5	33	324	0	324	242	60	182	8.7568	2.6765
drakkarfjord_s21_B	drakkarfjord	21	B	US	125	8	125	20	84	111	84	15	41	5	69	126	0	126	502	124	378	8.4	3.4364
glacierkeep_s19_A	glacierkeep	19	A	US	129	8	129	101	77	9	9	9	56	92	0	0	0	0	504	0	504	0.0	4.2
glacierkeep_s19_B	glacierkeep	19	B	US	265	8	265	138	109	107	3	3	156	135	0	18	0	18	486	0	486	6.0	1.855
glacierkeep_s20_A	glacierkeep	20	A	US	145	8	145	117	93	4	4	4	60	113	0	0	0	0	504	0	504	0.0	3.5745
glacierkeep_s20_B	glacierkeep	20	B	OPP	1000	8	1000	114	0	128	0	0	-1	114	0	0	0		0	0	0		0.0
glacierkeep_s21_A	glacierkeep	21	A	US	126	8	126	80	59	94	55	55	71	25	0	504	0	504	0	0	0	9.1636	0.0
glacierkeep_s21_B	glacierkeep	21	B	US	265	8	265	198	173	0	0	0	-1	198	0	0	0		504	0	504		1.9019
midgard_s19_A	midgard	19	A	OPP	135	8	135	0	88	90	55	0	-1	0	55	0	0		354	204	150		1.1111
midgard_s19_B	midgard	19	B	US	1000	8	1000	0	0	610	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s20_A	midgard	20	A	US	273	8	273	0	93	186	16	0	-1	0	16	0	0		504	0	504		1.8462
midgard_s20_B	midgard	20	B	US	1000	8	1000	0	948	159	121	0	-1	0	121	0	0		0	0	0		0.0
midgard_s21_A	midgard	21	A	US	263	8	263	0	55	245	55	0	-1	0	55	0	0		504	0	504		1.9163
midgard_s21_B	midgard	21	B	OPP	224	8	224	0	0	91	0	0	-1	0	0	0	0		0	0	0		0.0
nordkap_s19_A	nordkap	19	A	US	364	8	364	0	98	298	98	0	-1	0	98	0	0		694	188	506		1.3901
nordkap_s19_B	nordkap	19	B	OPP	268	8	268	0	4	193	4	0	-1	0	4	0	0		0	0	0		0.0
nordkap_s20_A	nordkap	20	A	US	202	8	202	33	111	89	28	7	91	26	21	36	0	36	688	220	468	5.1429	2.4
nordkap_s20_B	nordkap	20	B	US	238	8	238	184	231	49	49	3	54	181	46	0	0	0	504	0	504	0.0	2.1447
nordkap_s21_A	nordkap	21	A	OPP	1000	8	1000	0	832	146	1	0	-1	0	1	0	0		2776	2532	244		0.244
nordkap_s21_B	nordkap	21	B	US	141	8	141	120	132	45	45	33	21	87	12	72	0	72	432	0	432	2.1818	4.0
yulerune_s19_A	yulerune	19	A	OPP	515	8	515	0	0	480	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s19_B	yulerune	19	B	US	417	8	417	0	93	253	16	0	-1	0	16	0	0		504	0	504		1.2086
yulerune_s20_A	yulerune	20	A	US	1000	8	1000	0	760	230	20	0	-1	0	20	0	0		2050	2050	0		0.0
yulerune_s20_B	yulerune	20	B	OPP	233	8	233	0	45	193	16	0	-1	0	16	0	0		288	0	288		1.2361
yulerune_s21_A	yulerune	21	A	OPP	509	8	509	0	0	178	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s21_B	yulerune	21	B	US	877	8	877	0	97	791	35	0	-1	0	35	0	0		504	0	504		0.5747
atoll_s22_A	atoll	22	A	OPP	1000	8	1000	0	760	527	302	0	-1	0	302	0	0		2226	2226	0		0.0
atoll_s22_B	atoll	22	B	OPP	191	8	191	0	61	116	14	0	-1	0	14	0	0		128	128	0		0.0
atoll_s23_A	atoll	23	A	OPP	389	8	389	0	273	117	13	0	-1	0	13	0	0		1030	792	238		0.6118
atoll_s23_B	atoll	23	B	US	226	8	226	29	95	213	95	0	-1	29	95	0	0		696	188	508		2.2478
atoll_s24_A	atoll	24	A	OPP	777	8	777	0	409	623	354	0	-1	0	354	0	0		1788	1788	0		0.0
atoll_s24_B	atoll	24	B	US	459	8	459	0	62	449	62	0	-1	0	62	0	0		550	46	504		1.098
drakkarfjord_s22_A	drakkarfjord	22	A	US	99	8	99	55	62	85	62	47	37	8	15	414	0	414	116	24	92	8.8085	1.7692
drakkarfjord_s22_B	drakkarfjord	22	B	US	101	8	101	63	56	87	56	56	45	7	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s23_A	drakkarfjord	23	A	US	92	8	92	63	56	78	56	56	36	7	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s23_B	drakkarfjord	23	B	US	96	8	96	54	56	80	54	48	40	6	6	414	0	414	90	0	90	8.625	1.875
drakkarfjord_s24_A	drakkarfjord	24	A	US	106	8	106	30	70	92	70	24	36	6	46	216	0	216	350	64	286	9.0	3.4878
drakkarfjord_s24_B	drakkarfjord	24	B	US	544	8	544	40	504	227	201	25	40	15	176	216	0	216	1804	1520	284	8.64	0.5472
glacierkeep_s22_A	glacierkeep	22	A	US	355	8	355	114	100	332	94	43	100	71	51	360	0	360	522	378	144	8.3721	0.4615
glacierkeep_s22_B	glacierkeep	22	B	US	617	8	617	96	501	102	55	12	116	84	43	108	0	108	840	444	396	9.0	0.6545
glacierkeep_s23_A	glacierkeep	23	A	US	123	8	123	78	56	108	56	56	67	22	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s23_B	glacierkeep	23	B	US	388	8	388	0	164	361	164	0	-1	0	164	0	0		1036	532	504		1.299
glacierkeep_s24_A	glacierkeep	24	A	US	112	8	112	84	60	13	13	13	60	71	0	0	0	0	504	0	504	0.0	5.0909
glacierkeep_s24_B	glacierkeep	24	B	US	337	8	337	261	185	126	3	3	152	258	0	18	0	18	486	0	486	6.0	1.4551
midgard_s22_A	midgard	22	A	OPP	178	8	178	0	128	147	115	0	-1	0	115	0	0		0	0	0		0.0
midgard_s22_B	midgard	22	B	US	161	8	161	0	100	148	100	0	-1	0	100	0	0		504	0	504		3.1304
midgard_s23_A	midgard	23	A	US	143	8	143	0	58	119	53	0	-1	0	53	0	0		504	0	504		3.5245
midgard_s23_B	midgard	23	B	OPP	196	8	196	0	146	186	144	0	-1	0	144	0	0		0	0	0		0.0
midgard_s24_A	midgard	24	A	US	157	8	157	0	52	135	52	0	-1	0	52	0	0		504	0	504		3.2102
midgard_s24_B	midgard	24	B	US	1000	8	1000	0	946	390	346	0	-1	0	346	0	0		306	0	306		0.306
nordkap_s22_A	nordkap	22	A	US	568	8	568	0	312	556	312	0	-1	0	312	0	0		562	52	510		0.8979
nordkap_s22_B	nordkap	22	B	US	129	8	129	71	122	121	121	71	58	0	50	504	0	504	0	0	0	7.0986	0.0
nordkap_s23_A	nordkap	23	A	US	182	8	182	139	157	111	99	81	43	58	18	18	0	18	486	0	486	0.2222	4.8119
nordkap_s23_B	nordkap	23	B	US	373	8	373	308	366	365	365	308	64	0	57	504	0	504	0	0	0	1.6364	0.0
nordkap_s24_A	nordkap	24	A	US	165	8	165	127	109	48	3	3	56	124	0	18	0	18	486	0	486	6.0	3.0
nordkap_s24_B	nordkap	24	B	US	209	8	209	101	169	45	14	14	48	87	0	90	0	90	558	148	410	6.4286	2.1026
yulerune_s22_A	yulerune	22	A	OPP	818	8	818	0	0	618	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s22_B	yulerune	22	B	OPP	205	8	205	0	0	52	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s23_A	yulerune	23	A	OPP	533	8	533	0	0	181	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s23_B	yulerune	23	B	OPP	748	8	748	0	175	559	19	0	-1	0	19	0	0		648	648	0		0.0
yulerune_s24_A	yulerune	24	A	OPP	285	8	285	0	0	204	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s24_B	yulerune	24	B	OPP	541	8	541	0	504	123	101	0	-1	0	101	0	0		0	0	0		0.0
atoll_s25_A	atoll	25	A	US	189	8	189	0	65	142	29	0	-1	0	29	0	0		504	0	504		2.6667
atoll_s25_B	atoll	25	B	US	124	8	124	69	56	115	56	56	68	13	0	504	0	504	0	0	0	9.0	0.0
atoll_s26_A	atoll	26	A	OPP	585	8	585	0	306	567	305	0	-1	0	305	0	0		0	0	0		0.0
atoll_s26_B	atoll	26	B	OPP	984	8	984	0	0	959	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s27_A	atoll	27	A	US	1000	8	1000	20	33	980	33	0	-1	20	33	0	0		286	286	0		0.0
atoll_s27_B	atoll	27	B	US	306	8	306	0	9	286	9	0	-1	0	9	0	0		662	152	510		1.6667
drakkarfjord_s25_A	drakkarfjord	25	A	US	101	8	101	57	56	87	56	56	45	1	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s25_B	drakkarfjord	25	B	US	122	8	122	29	82	108	82	20	40	9	62	180	0	180	442	116	326	9.0	3.1961
drakkarfjord_s26_A	drakkarfjord	26	A	OPP	327	8	327	4	0	116	0	0	-1	4	0	0	0		0	0	0		0.0
drakkarfjord_s26_B	drakkarfjord	26	B	US	361	8	361	61	321	237	211	36	40	25	175	324	0	324	1004	824	180	9.0	0.5538
drakkarfjord_s27_A	drakkarfjord	27	A	US	224	8	224	34	188	210	188	28	36	6	160	252	0	252	840	592	248	9.0	1.2653
drakkarfjord_s27_B	drakkarfjord	27	B	US	295	8	295	0	56	281	56	0	-1	0	56	0	0		504	0	504		1.7085
glacierkeep_s25_A	glacierkeep	25	A	US	110	8	110	82	58	14	14	14	56	68	0	0	0	0	504	0	504	0.0	5.25
glacierkeep_s25_B	glacierkeep	25	B	US	321	8	321	276	157	83	7	7	164	269	0	54	0	54	450	0	450	7.7143	1.4331
glacierkeep_s26_A	glacierkeep	26	A	US	161	8	161	118	93	17	5	5	76	113	0	0	0	0	504	0	504	0.0	3.2308
glacierkeep_s26_B	glacierkeep	26	B	OPP	1000	8	1000	186	0	796	0	0	-1	186	0	0	0		0	0	0		0.0
glacierkeep_s27_A	glacierkeep	27	A	US	144	8	144	117	69	77	38	38	75	79	0	234	0	234	270	0	270	6.1579	2.5472
glacierkeep_s27_B	glacierkeep	27	B	US	123	8	123	84	56	70	56	49	67	35	7	414	0	414	90	0	90	8.449	1.2162
midgard_s25_A	midgard	25	A	OPP	308	8	308	0	0	189	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s25_B	midgard	25	B	OPP	177	8	177	0	131	53	19	0	-1	0	19	0	0		126	126	0		0.0
midgard_s26_A	midgard	26	A	US	157	8	157	0	52	135	52	0	-1	0	52	0	0		504	0	504		3.2102
midgard_s26_B	midgard	26	B	OPP	276	8	276	0	56	200	52	0	-1	0	52	0	0		0	0	0		0.0
midgard_s27_A	midgard	27	A	OPP	1000	8	1000	0	769	238	30	0	-1	0	30	0	0		1208	1118	90		0.09
midgard_s27_B	midgard	27	B	US	281	8	281	0	56	263	56	0	-1	0	56	0	0		504	0	504		1.7936
nordkap_s25_A	nordkap	25	A	US	1000	8	1000	951	30	64	3	3	64	948	0	18	0	18	126	0	126	6.0	0.1264
nordkap_s25_B	nordkap	25	B	US	290	8	290	229	281	280	280	229	61	0	51	504	0	504	0	0	0	2.2009	0.0
nordkap_s26_A	nordkap	26	A	US	412	8	412	34	345	170	119	9	325	25	110	90	0	90	1240	826	414	10.0	1.0273
nordkap_s26_B	nordkap	26	B	US	534	8	534	165	222	412	115	25	49	140	90	216	0	216	746	452	294	8.64	0.5776
nordkap_s27_A	nordkap	27	A	US	529	8	529	30	441	409	341	5	88	25	336	36	0	36	1940	1476	464	7.2	0.8855
nordkap_s27_B	nordkap	27	B	US	205	8	205	169	188	8	8	0	-1	169	8	0	0		504	0	504		2.4585
yulerune_s25_A	yulerune	25	A	US	340	8	340	0	56	324	56	0	-1	0	56	0	0		504	0	504		1.4824
yulerune_s25_B	yulerune	25	B	US	156	8	156	0	56	146	56	0	-1	0	56	0	0		504	0	504		3.2308
yulerune_s26_A	yulerune	26	A	OPP	193	8	193	0	0	142	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s26_B	yulerune	26	B	OPP	741	8	741	0	349	389	11	0	-1	0	11	0	0		1304	940	364		0.4912
yulerune_s27_A	yulerune	27	A	OPP	249	8	249	0	0	143	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s27_B	yulerune	27	B	US	492	8	492	0	465	408	395	0	-1	0	395	0	0		504	0	504		1.0244
atoll_s28_A	atoll	28	A	US	372	8	372	0	100	362	100	0	-1	0	100	0	0		704	196	508		1.3656
atoll_s28_B	atoll	28	B	US	765	8	765	0	424	754	424	0	-1	0	424	0	0		2156	1656	500		0.6536
atoll_s29_A	atoll	29	A	US	202	8	202	0	92	195	92	0	-1	0	92	0	0		664	164	500		2.4752
atoll_s29_B	atoll	29	B	OPP	805	8	805	0	53	796	53	0	-1	0	53	0	0		252	252	0		0.0
atoll_s30_A	atoll	30	A	OPP	220	8	220	0	65	210	65	0	-1	0	65	0	0		380	196	184		0.8364
atoll_s30_B	atoll	30	B	US	114	8	114	70	56	105	56	56	58	14	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s28_A	drakkarfjord	28	A	US	215	8	215	0	94	201	94	0	-1	0	94	0	0		674	172	502		2.3349
drakkarfjord_s28_B	drakkarfjord	28	B	US	98	8	98	59	56	84	56	53	42	6	3	486	0	486	18	0	18	9.1698	0.4
drakkarfjord_s29_A	drakkarfjord	29	A	US	185	8	185	0	94	113	36	0	-1	0	36	0	0		504	0	504		2.7243
drakkarfjord_s29_B	drakkarfjord	29	B	US	600	8	600	86	560	254	228	21	40	65	207	180	0	180	2212	1892	320	8.5714	0.5527
drakkarfjord_s30_A	drakkarfjord	30	A	US	88	8	88	57	56	73	55	55	32	2	0	486	0	486	18	0	18	8.8364	0.5455
drakkarfjord_s30_B	drakkarfjord	30	B	US	120	8	120	73	56	106	56	56	64	17	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s28_A	glacierkeep	28	A	US	165	8	165	137	101	3	3	3	72	134	0	0	0	0	504	0	504	0.0	3.1111
glacierkeep_s28_B	glacierkeep	28	B	US	143	8	143	10	59	91	51	5	87	5	46	54	0	54	450	0	450	10.8	3.2609
glacierkeep_s29_A	glacierkeep	29	A	US	130	8	130	87	58	55	14	14	72	73	0	0	0	0	504	0	504	0.0	4.3448
glacierkeep_s29_B	glacierkeep	29	B	US	245	8	245	89	108	88	11	0	-1	89	11	0	0		504	0	504		2.0571
glacierkeep_s30_A	glacierkeep	30	A	US	110	8	110	82	58	14	14	14	56	68	0	0	0	0	504	0	504	0.0	5.25
glacierkeep_s30_B	glacierkeep	30	B	US	617	8	617	96	501	102	55	12	116	84	43	108	0	108	840	444	396	9.0	0.6545
midgard_s28_A	midgard	28	A	US	441	8	441	0	264	195	32	0	-1	0	32	0	0		1196	696	500		1.1338
midgard_s28_B	midgard	28	B	OPP	267	8	267	0	0	242	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s29_A	midgard	29	A	OPP	181	8	181	0	131	125	82	0	-1	0	82	0	0		598	580	18		0.0994
midgard_s29_B	midgard	29	B	US	192	8	192	0	108	185	108	0	-1	0	108	0	0		504	0	504		2.625
midgard_s30_A	midgard	30	A	OPP	449	8	449	0	400	354	318	0	-1	0	318	0	0		0	0	0		0.0
midgard_s30_B	midgard	30	B	OPP	1000	8	1000	0	906	103	31	0	-1	0	31	0	0		1086	1086	0		0.0
nordkap_s28_A	nordkap	28	A	US	288	8	288	257	56	264	56	56	232	201	0	504	0	504	0	0	0	9.0	0.0
nordkap_s28_B	nordkap	28	B	US	177	8	177	141	137	42	11	11	40	130	0	90	0	90	414	0	414	8.1818	2.494
nordkap_s29_A	nordkap	29	A	US	257	8	257	204	197	55	4	4	60	200	0	18	0	18	486	0	486	4.5	1.9209
nordkap_s29_B	nordkap	29	B	US	168	8	168	71	60	159	60	54	112	17	6	486	0	486	18	0	18	9.0	0.1579
nordkap_s30_A	nordkap	30	A	US	408	8	408	342	64	356	46	12	36	330	34	90	0	90	414	0	414	7.5	1.0455
nordkap_s30_B	nordkap	30	B	US	121	8	121	83	114	68	68	39	38	44	29	270	0	270	234	0	234	6.9231	2.8537
yulerune_s28_A	yulerune	28	A	US	295	8	295	0	79	230	24	0	-1	0	24	0	0		504	0	504		1.7085
yulerune_s28_B	yulerune	28	B	OPP	170	8	170	0	0	83	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s29_A	yulerune	29	A	OPP	197	8	197	0	100	52	38	0	-1	0	38	0	0		0	0	0		0.0
yulerune_s29_B	yulerune	29	B	OPP	176	8	176	0	0	160	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s30_A	yulerune	30	A	OPP	193	8	193	0	0	142	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s30_B	yulerune	30	B	OPP	318	8	318	0	0	213	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s31_A	atoll	31	A	OPP	479	8	479	0	0	468	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s31_B	atoll	31	B	OPP	825	8	825	0	248	398	6	0	-1	0	6	0	0		136	136	0		0.0
atoll_s32_A	atoll	32	A	US	632	8	632	0	348	621	347	0	-1	0	347	0	0		1816	1316	500		0.7911
atoll_s32_B	atoll	32	B	US	448	8	448	0	388	439	388	0	-1	0	388	0	0		1992	1492	500		1.1161
atoll_s33_A	atoll	33	A	US	364	8	364	0	285	331	264	0	-1	0	264	0	0		1516	1016	500		1.3736
atoll_s33_B	atoll	33	B	OPP	191	8	191	0	61	116	14	0	-1	0	14	0	0		128	128	0		0.0
drakkarfjord_s31_A	drakkarfjord	31	A	US	88	8	88	57	56	73	55	55	32	2	0	486	0	486	18	0	18	8.8364	0.5455
drakkarfjord_s31_B	drakkarfjord	31	B	US	125	8	125	20	84	111	84	15	41	5	69	126	0	126	502	124	378	8.4	3.4364
drakkarfjord_s32_A	drakkarfjord	32	A	US	92	8	92	35	56	78	56	29	36	6	27	270	0	270	234	0	234	9.3103	3.7143
drakkarfjord_s32_B	drakkarfjord	32	B	US	124	8	124	27	84	110	84	16	40	11	68	144	0	144	484	128	356	9.0	3.2963
drakkarfjord_s33_A	drakkarfjord	33	A	US	99	8	99	53	56	85	56	43	48	10	13	378	0	378	126	0	126	8.7907	2.25
drakkarfjord_s33_B	drakkarfjord	33	B	US	101	8	101	63	56	87	56	56	45	7	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s31_A	glacierkeep	31	A	US	112	8	112	84	60	16	16	16	60	68	0	36	0	36	468	0	468	2.25	4.875
glacierkeep_s31_B	glacierkeep	31	B	US	265	8	265	198	173	0	0	0	-1	198	0	0	0		504	0	504		1.9019
glacierkeep_s32_A	glacierkeep	32	A	US	124	8	124	79	56	109	56	56	68	23	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s32_B	glacierkeep	32	B	US	217	8	217	96	109	93	3	3	108	93	0	18	0	18	486	0	486	6.0	2.271
glacierkeep_s33_A	glacierkeep	33	A	US	110	8	110	82	58	14	14	14	56	68	0	0	0	0	504	0	504	0.0	5.25
glacierkeep_s33_B	glacierkeep	33	B	OPP	1000	8	1000	55	944	211	203	24	56	31	179	216	0	216	1730	1946	-216	9.0	-0.2213
midgard_s31_A	midgard	31	A	OPP	598	8	598	0	0	169	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s31_B	midgard	31	B	US	401	8	401	0	68	335	37	0	-1	0	37	0	0		504	0	504		1.2569
midgard_s32_A	midgard	32	A	US	228	8	228	0	88	209	88	0	-1	0	88	0	0		504	0	504		2.2105
midgard_s32_B	midgard	32	B	OPP	486	8	486	0	0	177	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s33_A	midgard	33	A	OPP	141	8	141	0	84	125	84	0	-1	0	84	0	0		456	296	160		1.1348
midgard_s33_B	midgard	33	B	OPP	177	8	177	0	0	164	0	0	-1	0	0	0	0		0	0	0		0.0
nordkap_s31_A	nordkap	31	A	US	529	8	529	30	441	409	341	5	88	25	336	36	0	36	1940	1476	464	7.2	0.8855
nordkap_s31_B	nordkap	31	B	US	130	8	130	0	50	120	50	0	-1	0	50	0	0		504	0	504		3.8769
nordkap_s32_A	nordkap	32	A	US	171	8	171	0	67	112	19	0	-1	0	19	0	0		504	0	504		2.9474
nordkap_s32_B	nordkap	32	B	OPP	433	8	433	396	393	39	6	3	45	393	3	36	0	36	54	0	54	12.0	0.1256
nordkap_s33_A	nordkap	33	A	OPP	241	8	241	0	165	67	7	0	-1	0	7	0	0		462	338	124		0.5145
nordkap_s33_B	nordkap	33	B	US	282	8	282	0	245	227	198	0	-1	0	198	0	0		780	278	502		1.7801
yulerune_s31_A	yulerune	31	A	US	171	8	171	0	40	158	40	0	-1	0	40	0	0		504	0	504		2.9474
yulerune_s31_B	yulerune	31	B	US	168	8	168	0	56	159	56	0	-1	0	56	0	0		504	0	504		3.0
yulerune_s32_A	yulerune	32	A	OPP	177	8	177	0	0	129	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s32_B	yulerune	32	B	OPP	321	8	321	0	0	310	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s33_A	yulerune	33	A	US	524	8	524	0	109	506	109	0	-1	0	109	0	0		504	0	504		0.9618
yulerune_s33_B	yulerune	33	B	OPP	318	8	318	0	0	76	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s34_A	atoll	34	A	US	424	8	424	0	364	417	364	0	-1	0	364	0	0		1896	1396	500		1.1792
atoll_s34_B	atoll	34	B	OPP	316	8	316	0	0	298	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s35_A	atoll	35	A	OPP	1000	8	1000	0	0	983	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s35_B	atoll	35	B	US	420	8	420	0	292	410	292	0	-1	0	292	0	0		1564	1064	500		1.1905
atoll_s36_A	atoll	36	A	OPP	160	8	160	0	0	143	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s36_B	atoll	36	B	OPP	351	8	351	0	0	116	0	0	-1	0	0	0	0		0	0	0		0.0
drakkarfjord_s34_A	drakkarfjord	34	A	US	89	8	89	49	56	74	55	47	33	2	8	396	0	396	108	0	108	8.4255	2.5714
drakkarfjord_s34_B	drakkarfjord	34	B	US	120	8	120	73	56	106	56	56	64	17	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s35_A	drakkarfjord	35	A	US	106	8	106	30	70	92	70	24	36	6	46	216	0	216	350	64	286	9.0	3.4878
drakkarfjord_s35_B	drakkarfjord	35	B	US	122	8	122	29	82	108	82	20	40	9	62	180	0	180	442	116	326	9.0	3.1961
drakkarfjord_s36_A	drakkarfjord	36	A	OPP	702	8	702	0	167	530	45	0	-1	0	45	0	0		596	596	0		0.0
drakkarfjord_s36_B	drakkarfjord	36	B	US	113	8	113	54	56	99	56	48	57	6	8	414	0	414	90	0	90	8.625	1.3846
glacierkeep_s34_A	glacierkeep	34	A	US	123	8	123	78	56	108	56	56	67	22	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s34_B	glacierkeep	34	B	US	245	8	245	89	108	88	11	0	-1	89	11	0	0		504	0	504		2.0571
glacierkeep_s35_A	glacierkeep	35	A	US	165	8	165	137	101	3	3	3	72	134	0	0	0	0	504	0	504	0.0	3.1111
glacierkeep_s35_B	glacierkeep	35	B	US	544	8	544	69	76	497	52	14	490	55	38	108	0	108	536	144	392	7.7143	0.7396
glacierkeep_s36_A	glacierkeep	36	A	US	119	8	119	76	56	76	56	56	63	20	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s36_B	glacierkeep	36	B	US	217	8	217	179	149	35	4	4	68	175	0	18	0	18	486	0	486	4.5	2.2817
midgard_s34_A	midgard	34	A	OPP	272	8	272	0	222	179	149	0	-1	0	149	0	0		0	0	0		0.0
midgard_s34_B	midgard	34	B	OPP	529	8	529	0	0	177	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s35_A	midgard	35	A	OPP	355	8	355	0	0	238	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s35_B	midgard	35	B	US	183	8	183	0	98	166	95	0	-1	0	95	0	0		504	0	504		2.7541
midgard_s36_A	midgard	36	A	OPP	441	8	441	0	394	88	53	0	-1	0	53	0	0		1432	1296	136		0.3084
midgard_s36_B	midgard	36	B	US	257	8	257	0	57	231	48	0	-1	0	48	0	0		504	0	504		1.9611
nordkap_s34_A	nordkap	34	A	US	401	8	401	65	336	212	159	10	157	55	149	90	0	90	1096	686	410	9.0	1.0486
nordkap_s34_B	nordkap	34	B	OPP	372	8	372	2	4	178	3	0	-1	2	3	0	0		0	0	0		0.0
nordkap_s35_A	nordkap	35	A	US	1000	8	1000	306	864	153	30	24	136	282	6	216	0	216	630	846	-216	9.0	-0.2213
nordkap_s35_B	nordkap	35	B	OPP	456	8	456	0	0	37	0	0	-1	0	0	0	0		0	0	0		0.0
nordkap_s36_A	nordkap	36	A	US	549	8	549	114	81	392	16	16	468	98	0	126	0	126	378	0	378	7.875	0.7092
nordkap_s36_B	nordkap	36	B	OPP	326	8	326	0	12	316	12	0	-1	0	12	0	0		68	68	0		0.0
yulerune_s34_A	yulerune	34	A	US	736	8	736	0	120	651	120	0	-1	0	120	0	0		504	0	504		0.6848
yulerune_s34_B	yulerune	34	B	OPP	212	8	212	0	84	135	20	0	-1	0	20	0	0		468	0	468		2.2075
yulerune_s35_A	yulerune	35	A	OPP	233	8	233	0	0	167	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s35_B	yulerune	35	B	OPP	208	8	208	0	0	193	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s36_A	yulerune	36	A	US	219	8	219	0	35	207	35	0	-1	0	35	0	0		504	0	504		2.3014
yulerune_s36_B	yulerune	36	B	OPP	315	8	315	0	0	266	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s37_A	atoll	37	A	OPP	204	8	204	0	0	46	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s37_B	atoll	37	B	US	284	8	284	0	56	275	56	0	-1	0	56	0	0		504	0	504		1.7746
atoll_s38_A	atoll	38	A	OPP	1000	8	1000	0	0	987	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s38_B	atoll	38	B	US	126	8	126	0	56	116	56	0	-1	0	56	0	0		504	0	504		4.0
atoll_s39_A	atoll	39	A	US	285	8	285	0	140	262	138	0	-1	0	138	0	0		504	0	504		1.7684
atoll_s39_B	atoll	39	B	OPP	340	8	340	0	0	52	0	0	-1	0	0	0	0		0	0	0		0.0
drakkarfjord_s37_A	drakkarfjord	37	A	US	105	8	105	42	70	91	70	37	35	5	33	324	0	324	242	60	182	8.7568	2.6765
drakkarfjord_s37_B	drakkarfjord	37	B	US	459	8	459	29	419	407	381	20	40	9	361	180	0	180	1862	1542	320	9.0	0.7289
