tag	map	seed	seat	ours	turn	n_seats	rounds	sealed_r	live_r	funded_r	livefund_r	overlap_r	overlap_first	seal_only_r	shot_only_r	dmg_in	heal_in	net_in	dmg_out	heal_out	net_out	net_per_overlap	net_per_nonoverlap
atoll_s20_B	atoll	20	B	OPP	585	8	585	0	5	521	5	0	-1	0	5	0	0		36	0	36		0.0615
atoll_s21_A	atoll	21	A	OPP	584	8	584	0	0	573	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s21_B	atoll	21	B	US	533	8	533	489	173	178	3	3	360	486	0	18	0	18	486	0	486	6.0	0.917
drakkarfjord_s19_A	drakkarfjord	19	A	US	88	8	88	57	56	73	55	55	32	2	0	486	0	486	18	0	18	8.8364	0.5455
drakkarfjord_s19_B	drakkarfjord	19	B	OPP	521	8	521	0	461	56	10	0	-1	0	10	0	0		1702	1344	358		0.6871
drakkarfjord_s20_A	drakkarfjord	20	A	US	99	8	99	53	56	85	56	43	48	10	13	378	0	378	126	0	126	8.7907	2.25
drakkarfjord_s20_B	drakkarfjord	20	B	US	153	8	153	64	85	93	39	31	68	33	8	270	0	270	234	0	234	8.7097	1.918
drakkarfjord_s21_A	drakkarfjord	21	A	US	93	8	93	64	56	79	56	56	37	8	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s21_B	drakkarfjord	21	B	US	461	8	461	18	385	113	51	18	86	0	33	162	0	162	906	564	342	9.0	0.772
glacierkeep_s19_A	glacierkeep	19	A	US	428	8	428	40	131	293	79	0	-1	40	79	0	0		806	304	502		1.1729
glacierkeep_s19_B	glacierkeep	19	B	US	1000	8	1000	303	76	900	8	0	-1	303	8	0	0		180	0	180		0.18
glacierkeep_s20_A	glacierkeep	20	A	US	177	8	177	4	85	95	31	0	-1	4	31	0	0		504	0	504		2.8475
glacierkeep_s20_B	glacierkeep	20	B	US	217	8	217	179	149	35	4	4	68	175	0	18	0	18	486	0	486	4.5	2.2817
glacierkeep_s21_A	glacierkeep	21	A	US	119	8	119	76	56	76	56	56	63	20	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s21_B	glacierkeep	21	B	US	145	8	145	99	73	61	24	21	72	78	3	162	0	162	342	0	342	7.7143	2.7581
midgard_s19_A	midgard	19	A	US	181	8	181	0	37	164	37	0	-1	0	37	0	0		504	0	504		2.7845
midgard_s19_B	midgard	19	B	OPP	208	8	208	0	0	154	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s20_A	midgard	20	A	US	316	8	316	0	31	303	31	0	-1	0	31	0	0		504	0	504		1.5949
midgard_s20_B	midgard	20	B	US	195	8	195	0	147	187	147	0	-1	0	147	0	0		620	110	510		2.6154
midgard_s21_A	midgard	21	A	US	345	8	345	0	295	205	164	0	-1	0	164	0	0		504	0	504		1.4609
midgard_s21_B	midgard	21	B	OPP	341	8	341	0	45	129	16	0	-1	0	16	0	0		288	0	288		0.8446
nordkap_s19_A	nordkap	19	A	OPP	802	8	802	179	507	68	1	1	80	178	0	0	0	0	54	54	0	0.0	0.0
nordkap_s19_B	nordkap	19	B	US	141	8	141	99	134	43	43	9	42	90	34	36	0	36	468	0	468	4.0	3.5455
nordkap_s20_A	nordkap	20	A	US	129	8	129	83	73	58	12	12	56	71	0	18	0	18	486	0	486	1.5	4.1538
nordkap_s20_B	nordkap	20	B	OPP	204	8	204	0	197	153	153	0	-1	0	153	0	0		0	0	0		0.0
nordkap_s21_A	nordkap	21	A	US	375	8	375	24	226	293	156	4	76	20	152	36	0	36	1154	682	472	9.0	1.2722
nordkap_s21_B	nordkap	21	B	US	241	8	241	55	234	140	140	25	42	30	115	36	0	36	468	0	468	1.44	2.1667
yulerune_s19_A	yulerune	19	A	US	253	8	253	0	56	239	56	0	-1	0	56	0	0		504	0	504		1.9921
yulerune_s19_B	yulerune	19	B	US	285	8	285	0	109	169	7	0	-1	0	7	0	0		504	0	504		1.7684
yulerune_s20_A	yulerune	20	A	US	261	8	261	0	93	168	16	0	-1	0	16	0	0		504	0	504		1.931
yulerune_s20_B	yulerune	20	B	OPP	285	8	285	0	0	77	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s21_A	yulerune	21	A	OPP	730	8	730	0	701	507	487	0	-1	0	487	0	0		876	678	198		0.2712
yulerune_s21_B	yulerune	21	B	US	249	8	249	0	93	157	16	0	-1	0	16	0	0		504	0	504		2.0241
atoll_s22_A	atoll	22	A	US	310	8	310	0	98	303	98	0	-1	0	98	0	0		710	204	506		1.6323
atoll_s22_B	atoll	22	B	US	124	8	124	69	56	115	56	56	68	13	0	504	0	504	0	0	0	9.0	0.0
atoll_s23_A	atoll	23	A	OPP	1000	8	1000	0	516	481	5	0	-1	0	5	0	0		288	0	288		0.288
atoll_s23_B	atoll	23	B	US	419	8	419	0	351	410	351	0	-1	0	351	0	0		1840	1336	504		1.2029
atoll_s24_A	atoll	24	A	OPP	1000	8	1000	0	760	527	302	0	-1	0	302	0	0		2226	2226	0		0.0
atoll_s24_B	atoll	24	B	US	225	8	225	33	92	211	92	0	-1	33	92	0	0		664	164	500		2.2222
drakkarfjord_s22_A	drakkarfjord	22	A	OPP	286	8	286	0	0	259	0	0	-1	0	0	0	0		0	0	0		0.0
drakkarfjord_s22_B	drakkarfjord	22	B	US	153	8	153	64	85	93	39	31	68	33	8	270	0	270	234	0	234	8.7097	1.918
drakkarfjord_s23_A	drakkarfjord	23	A	US	106	8	106	30	70	92	70	24	36	6	46	216	0	216	350	64	286	9.0	3.4878
drakkarfjord_s23_B	drakkarfjord	23	B	US	459	8	459	29	419	407	381	20	40	9	361	180	0	180	1862	1542	320	9.0	0.7289
drakkarfjord_s24_A	drakkarfjord	24	A	US	389	8	389	34	301	216	142	11	88	23	131	90	0	90	1134	720	414	8.1818	1.0952
drakkarfjord_s24_B	drakkarfjord	24	B	US	100	8	100	57	56	86	56	56	44	1	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s22_A	glacierkeep	22	A	US	110	8	110	82	58	14	14	14	56	68	0	0	0	0	504	0	504	0.0	5.25
glacierkeep_s22_B	glacierkeep	22	B	OPP	1000	8	1000	89	188	735	3	3	96	86	0	18	0	18	678	696	-18	6.0	-0.0181
glacierkeep_s23_A	glacierkeep	23	A	OPP	1000	8	1000	434	95	501	6	6	104	428	0	0	0	0	306	152	154	0.0	0.1549
glacierkeep_s23_B	glacierkeep	23	B	US	349	8	349	130	257	30	3	3	92	127	0	18	0	18	674	188	486	6.0	1.4046
glacierkeep_s24_A	glacierkeep	24	A	US	205	8	205	162	117	44	0	0	-1	162	0	0	0		504	0	504		2.4585
glacierkeep_s24_B	glacierkeep	24	B	US	253	8	253	193	153	78	3	3	100	190	0	18	0	18	486	0	486	6.0	1.944
midgard_s22_A	midgard	22	A	OPP	184	8	184	0	12	117	12	0	-1	0	12	0	0		88	88	0		0.0
midgard_s22_B	midgard	22	B	US	736	8	736	626	40	693	40	40	696	586	0	504	0	504	0	0	0	12.6	0.0
midgard_s23_A	midgard	23	A	US	365	8	365	0	101	262	16	0	-1	0	16	0	0		504	0	504		1.3808
midgard_s23_B	midgard	23	B	US	537	8	537	0	484	247	203	0	-1	0	203	0	0		504	0	504		0.9385
midgard_s24_A	midgard	24	A	OPP	192	8	192	0	0	175	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s24_B	midgard	24	B	US	190	8	190	0	68	181	68	0	-1	0	68	0	0		504	0	504		2.6526
nordkap_s22_A	nordkap	22	A	US	665	8	665	32	584	106	36	10	81	22	26	72	0	72	1092	660	432	7.2	0.6595
nordkap_s22_B	nordkap	22	B	US	373	8	373	308	366	365	365	308	64	0	57	504	0	504	0	0	0	1.6364	0.0
nordkap_s23_A	nordkap	23	A	US	343	8	343	109	296	96	60	2	52	107	58	18	0	18	1008	522	486	9.0	1.4252
nordkap_s23_B	nordkap	23	B	OPP	1000	8	1000	934	4	902	2	0	-1	934	2	0	0		0	0	0		0.0
nordkap_s24_A	nordkap	24	A	US	148	8	148	95	73	76	11	11	75	84	0	18	0	18	486	0	486	1.6364	3.5474
nordkap_s24_B	nordkap	24	B	US	200	8	200	68	60	193	60	48	144	20	12	450	0	450	54	0	54	9.375	0.3553
yulerune_s22_A	yulerune	22	A	US	448	8	448	0	56	361	56	0	-1	0	56	0	0		504	0	504		1.125
yulerune_s22_B	yulerune	22	B	OPP	713	8	713	0	0	186	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s23_A	yulerune	23	A	US	1000	8	1000	0	0	84	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s23_B	yulerune	23	B	OPP	273	8	273	0	0	112	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s24_A	yulerune	24	A	OPP	509	8	509	0	5	227	5	0	-1	0	5	0	0		0	0	0		0.0
yulerune_s24_B	yulerune	24	B	OPP	581	8	581	0	0	268	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s25_A	atoll	25	A	OPP	1000	8	1000	0	508	905	473	0	-1	0	473	0	0		2352	1860	492		0.492
atoll_s25_B	atoll	25	B	US	149	8	149	0	67	117	44	0	-1	0	44	0	0		504	0	504		3.3826
atoll_s26_A	atoll	26	A	OPP	202	8	202	0	0	179	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s26_B	atoll	26	B	OPP	340	8	340	0	0	52	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s27_A	atoll	27	A	OPP	355	8	355	0	144	236	70	0	-1	0	70	0	0		406	406	0		0.0
atoll_s27_B	atoll	27	B	OPP	414	8	414	0	0	389	0	0	-1	0	0	0	0		0	0	0		0.0
drakkarfjord_s25_A	drakkarfjord	25	A	US	153	8	153	67	65	122	48	31	89	36	17	288	0	288	216	0	216	9.2903	1.7705
drakkarfjord_s25_B	drakkarfjord	25	B	US	459	8	459	29	419	407	381	20	40	9	361	180	0	180	1862	1542	320	9.0	0.7289
drakkarfjord_s26_A	drakkarfjord	26	A	OPP	865	8	865	71	788	196	133	45	33	26	88	378	0	378	2096	2326	-230	8.4	-0.2805
drakkarfjord_s26_B	drakkarfjord	26	B	US	287	8	287	60	247	230	204	44	40	16	160	396	0	396	848	738	110	9.0	0.4527
drakkarfjord_s27_A	drakkarfjord	27	A	US	91	8	91	62	56	77	56	56	35	6	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s27_B	drakkarfjord	27	B	US	96	8	96	66	56	82	56	55	40	11	1	504	0	504	0	0	0	9.1636	0.0
glacierkeep_s25_A	glacierkeep	25	A	US	130	8	130	87	59	55	14	14	76	73	0	0	0	0	504	0	504	0.0	4.3448
glacierkeep_s25_B	glacierkeep	25	B	US	617	8	617	96	501	102	55	12	116	84	43	108	0	108	840	444	396	9.0	0.6545
glacierkeep_s26_A	glacierkeep	26	A	OPP	316	8	316	0	57	271	31	0	-1	0	31	0	0		358	358	0		0.0
glacierkeep_s26_B	glacierkeep	26	B	US	277	8	277	154	109	119	3	3	168	151	0	18	0	18	486	0	486	6.0	1.7737
glacierkeep_s27_A	glacierkeep	27	A	US	127	8	127	80	56	96	42	42	71	38	0	252	0	252	252	0	252	6.0	2.9647
glacierkeep_s27_B	glacierkeep	27	B	OPP	1000	8	1000	898	748	42	0	0	-1	898	0	0	0		0	0	0		0.0
midgard_s25_A	midgard	25	A	US	289	8	289	0	89	146	20	0	-1	0	20	0	0		504	0	504		1.7439
midgard_s25_B	midgard	25	B	OPP	191	8	191	0	23	144	16	0	-1	0	16	0	0		180	0	180		0.9424
midgard_s26_A	midgard	26	A	US	237	8	237	0	85	160	24	0	-1	0	24	0	0		504	0	504		2.1266
midgard_s26_B	midgard	26	B	OPP	168	8	168	0	0	127	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s27_A	midgard	27	A	OPP	1000	8	1000	0	950	62	21	0	-1	0	21	0	0		0	0	0		0.0
midgard_s27_B	midgard	27	B	US	271	8	271	0	146	254	146	0	-1	0	146	0	0		504	0	504		1.8598
nordkap_s25_A	nordkap	25	A	US	485	8	485	392	78	193	78	22	402	370	56	198	0	198	404	100	304	9.0	0.6566
nordkap_s25_B	nordkap	25	B	US	397	8	397	0	198	349	168	0	-1	0	168	0	0		854	352	502		1.2645
nordkap_s26_A	nordkap	26	A	US	680	8	680	633	85	607	28	28	95	605	0	198	0	198	306	0	306	7.0714	0.4693
nordkap_s26_B	nordkap	26	B	US	130	8	130	0	50	120	50	0	-1	0	50	0	0		504	0	504		3.8769
nordkap_s27_A	nordkap	27	A	US	441	8	441	285	353	86	16	12	88	273	4	90	0	90	810	396	414	7.5	0.965
nordkap_s27_B	nordkap	27	B	US	186	8	186	139	120	47	25	12	136	127	13	0	0	0	504	0	504	0.0	2.8966
yulerune_s25_A	yulerune	25	A	OPP	197	8	197	0	0	86	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s25_B	yulerune	25	B	OPP	445	8	445	0	45	369	15	0	-1	0	15	0	0		212	100	112		0.2517
yulerune_s26_A	yulerune	26	A	OPP	225	8	225	0	0	71	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s26_B	yulerune	26	B	US	1000	8	1000	0	52	207	52	0	-1	0	52	0	0		0	0	0		0.0
yulerune_s27_A	yulerune	27	A	US	193	8	193	0	33	180	33	0	-1	0	33	0	0		504	0	504		2.6114
yulerune_s27_B	yulerune	27	B	US	236	8	236	0	58	209	58	0	-1	0	58	0	0		678	164	514		2.178
atoll_s28_A	atoll	28	A	US	1000	8	1000	0	520	941	520	0	-1	0	520	0	0		320	4	316		0.316
atoll_s28_B	atoll	28	B	US	182	8	182	122	56	173	56	56	126	66	0	504	0	504	0	0	0	9.0	0.0
atoll_s29_A	atoll	29	A	OPP	998	8	998	0	10	989	10	0	-1	0	10	0	0		146	16	130		0.1303
atoll_s29_B	atoll	29	B	US	966	8	966	0	100	940	100	0	-1	0	100	0	0		704	196	508		0.5259
atoll_s30_A	atoll	30	A	US	533	8	533	260	68	520	68	19	324	241	49	0	0	0	504	0	504	0.0	0.9805
atoll_s30_B	atoll	30	B	US	468	8	468	0	408	459	408	0	-1	0	408	0	0		2104	1604	500		1.0684
drakkarfjord_s28_A	drakkarfjord	28	A	US	153	8	153	67	65	122	48	31	89	36	17	288	0	288	216	0	216	9.2903	1.7705
drakkarfjord_s28_B	drakkarfjord	28	B	OPP	521	8	521	0	461	55	9	0	-1	0	9	0	0		1688	1348	340		0.6526
drakkarfjord_s29_A	drakkarfjord	29	A	US	93	8	93	64	56	79	56	56	37	8	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s29_B	drakkarfjord	29	B	US	120	8	120	73	56	106	56	56	64	17	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s30_A	drakkarfjord	30	A	US	1000	8	1000	898	908	71	0	0	-1	898	0	0	0		18	18	0		0.0
drakkarfjord_s30_B	drakkarfjord	30	B	US	100	8	100	57	56	86	56	56	44	1	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s28_A	glacierkeep	28	A	US	119	8	119	76	56	76	56	56	63	20	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s28_B	glacierkeep	28	B	OPP	1000	8	1000	55	944	211	203	24	56	31	179	216	0	216	1730	1946	-216	9.0	-0.2213
glacierkeep_s29_A	glacierkeep	29	A	US	177	8	177	134	105	49	3	3	84	131	0	0	0	0	504	0	504	0.0	2.8966
glacierkeep_s29_B	glacierkeep	29	B	US	747	8	747	152	56	675	56	56	691	96	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s30_A	glacierkeep	30	A	US	123	8	123	78	56	106	56	56	67	22	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s30_B	glacierkeep	30	B	US	217	8	217	96	109	93	3	3	108	93	0	18	0	18	486	0	486	6.0	2.271
midgard_s28_A	midgard	28	A	OPP	243	8	243	0	0	122	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s28_B	midgard	28	B	OPP	486	8	486	0	0	177	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s29_A	midgard	29	A	US	309	8	309	0	105	167	16	0	-1	0	16	0	0		504	0	504		1.6311
midgard_s29_B	midgard	29	B	US	171	8	171	0	52	157	52	0	-1	0	52	0	0		504	0	504		2.9474
midgard_s30_A	midgard	30	A	OPP	295	8	295	0	0	167	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s30_B	midgard	30	B	OPP	486	8	486	0	0	177	0	0	-1	0	0	0	0		0	0	0		0.0
nordkap_s28_A	nordkap	28	A	US	1000	8	1000	20	442	463	107	3	68	17	104	18	0	18	1866	1804	62	6.0	0.0622
nordkap_s28_B	nordkap	28	B	US	145	8	145	74	63	125	53	42	88	32	11	342	0	342	162	0	162	8.1429	1.5728
nordkap_s29_A	nordkap	29	A	US	137	8	137	25	82	126	82	15	55	10	67	126	0	126	496	116	380	8.4	3.1148
nordkap_s29_B	nordkap	29	B	US	466	8	466	35	327	451	327	35	407	0	292	252	0	252	1442	1190	252	7.2	0.5847
nordkap_s30_A	nordkap	30	A	US	1000	8	1000	650	920	121	54	18	80	632	36	144	0	144	436	580	-144	8.0	-0.1466
nordkap_s30_B	nordkap	30	B	US	125	8	125	77	118	67	67	27	48	50	40	72	0	72	432	0	432	2.6667	4.4082
yulerune_s28_A	yulerune	28	A	US	233	8	233	0	84	150	25	0	-1	0	25	0	0		504	0	504		2.1631
yulerune_s28_B	yulerune	28	B	OPP	229	8	229	0	0	61	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s29_A	yulerune	29	A	OPP	260	8	260	0	0	245	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s29_B	yulerune	29	B	OPP	315	8	315	0	0	266	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s30_A	yulerune	30	A	US	235	8	235	0	211	222	208	0	-1	0	208	0	0		504	0	504		2.1447
yulerune_s30_B	yulerune	30	B	US	253	8	253	0	93	167	16	0	-1	0	16	0	0		504	0	504		1.9921
atoll_s31_A	atoll	31	A	OPP	445	8	445	0	0	104	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s31_B	atoll	31	B	OPP	1000	8	1000	0	76	991	76	0	-1	0	76	0	0		536	536	0		0.0
atoll_s32_A	atoll	32	A	OPP	598	8	598	68	90	591	90	0	-1	68	90	0	0		474	474	0		0.0
atoll_s32_B	atoll	32	B	OPP	207	8	207	0	8	198	8	0	-1	0	8	0	0		72	0	72		0.3478
atoll_s33_A	atoll	33	A	OPP	325	8	325	0	0	307	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s33_B	atoll	33	B	OPP	492	8	492	0	0	483	0	0	-1	0	0	0	0		0	0	0		0.0
drakkarfjord_s31_A	drakkarfjord	31	A	US	88	8	88	57	56	73	55	55	32	2	0	486	0	486	18	0	18	8.8364	0.5455
drakkarfjord_s31_B	drakkarfjord	31	B	US	539	8	539	0	80	359	80	0	-1	0	80	0	0		616	116	500		0.9276
drakkarfjord_s32_A	drakkarfjord	32	A	US	93	8	93	64	56	79	56	56	37	8	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s32_B	drakkarfjord	32	B	US	127	8	127	20	86	113	86	15	41	5	71	126	0	126	512	132	380	8.4	3.3929
drakkarfjord_s33_A	drakkarfjord	33	A	US	115	8	115	8	82	100	81	6	33	2	75	36	0	36	582	116	466	6.0	4.2752
drakkarfjord_s33_B	drakkarfjord	33	B	US	125	8	125	20	84	111	84	15	41	5	69	126	0	126	502	124	378	8.4	3.4364
glacierkeep_s31_A	glacierkeep	31	A	US	143	8	143	100	55	100	55	55	63	45	0	486	0	486	18	0	18	8.8364	0.2045
glacierkeep_s31_B	glacierkeep	31	B	US	281	8	281	208	165	101	3	3	116	205	0	18	0	18	486	0	486	6.0	1.7482
glacierkeep_s32_A	glacierkeep	32	A	US	217	8	217	150	93	81	16	16	124	134	0	126	0	126	378	0	378	7.875	1.8806
glacierkeep_s32_B	glacierkeep	32	B	OPP	781	8	781	0	0	729	0	0	-1	0	0	0	0		0	0	0		0.0
glacierkeep_s33_A	glacierkeep	33	A	US	1000	8	1000	944	61	930	25	25	91	919	0	144	0	144	288	0	288	5.76	0.2954
glacierkeep_s33_B	glacierkeep	33	B	US	1000	8	1000	85	222	714	3	3	92	82	0	18	0	18	786	804	-18	6.0	-0.0181
midgard_s31_A	midgard	31	A	OPP	208	8	208	0	158	181	143	0	-1	0	143	0	0		234	0	234		1.125
midgard_s31_B	midgard	31	B	US	1000	8	1000	0	953	158	123	0	-1	0	123	0	0		2860	2860	0		0.0
midgard_s32_A	midgard	32	A	US	332	8	332	0	285	210	175	0	-1	0	175	0	0		782	280	502		1.512
midgard_s32_B	midgard	32	B	US	169	8	169	0	120	156	120	0	-1	0	120	0	0		504	0	504		2.9822
midgard_s33_A	midgard	33	A	US	162	8	162	0	56	141	56	0	-1	0	56	0	0		504	0	504		3.1111
midgard_s33_B	midgard	33	B	OPP	301	8	301	0	0	188	0	0	-1	0	0	0	0		0	0	0		0.0
nordkap_s31_A	nordkap	31	A	US	336	8	336	49	103	311	94	4	225	45	90	36	0	36	682	216	466	9.0	1.4036
nordkap_s31_B	nordkap	31	B	OPP	349	8	349	290	281	64	10	0	-1	290	10	0	0		432	0	432		1.2378
nordkap_s32_A	nordkap	32	A	US	343	8	343	109	296	96	60	2	52	107	58	18	0	18	1008	522	486	9.0	1.4252
nordkap_s32_B	nordkap	32	B	OPP	309	8	309	268	302	201	201	168	41	100	33	18	0	18	450	0	450	0.1071	3.1915
nordkap_s33_A	nordkap	33	A	US	236	8	236	33	184	181	142	13	52	20	129	108	0	108	968	576	392	8.3077	1.7578
nordkap_s33_B	nordkap	33	B	US	125	8	125	77	118	67	67	27	48	50	40	72	0	72	432	0	432	2.6667	4.4082
yulerune_s31_A	yulerune	31	A	US	332	8	332	0	56	321	56	0	-1	0	56	0	0		504	0	504		1.5181
yulerune_s31_B	yulerune	31	B	OPP	389	8	389	0	0	187	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s32_A	yulerune	32	A	OPP	319	8	319	0	0	65	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s32_B	yulerune	32	B	OPP	537	8	537	0	513	167	152	0	-1	0	152	0	0		1192	1158	34		0.0633
yulerune_s33_A	yulerune	33	A	OPP	208	8	208	0	114	118	72	0	-1	0	72	0	0		0	0	0		0.0
yulerune_s33_B	yulerune	33	B	OPP	748	8	748	0	175	559	19	0	-1	0	19	0	0		648	648	0		0.0
atoll_s34_A	atoll	34	A	US	512	8	512	0	308	462	276	0	-1	0	276	0	0		1518	1018	500		0.9766
atoll_s34_B	atoll	34	B	US	245	8	245	56	73	135	3	0	-1	56	3	0	0		504	0	504		2.0571
atoll_s35_A	atoll	35	A	US	245	8	245	0	92	189	43	0	-1	0	43	0	0		778	266	512		2.0898
atoll_s35_B	atoll	35	B	US	162	8	162	0	56	152	56	0	-1	0	56	0	0		504	0	504		3.1111
atoll_s36_A	atoll	36	A	US	476	8	476	0	100	377	100	0	-1	0	100	0	0		704	196	508		1.0672
atoll_s36_B	atoll	36	B	US	128	8	128	0	56	119	56	0	-1	0	56	0	0		504	0	504		3.9375
drakkarfjord_s34_A	drakkarfjord	34	A	US	1000	8	1000	917	824	82	0	0	-1	917	0	0	0		0	0	0		0.0
drakkarfjord_s34_B	drakkarfjord	34	B	US	153	8	153	64	85	93	39	31	68	33	8	270	0	270	234	0	234	8.7097	1.918
drakkarfjord_s35_A	drakkarfjord	35	A	US	106	8	106	30	70	92	70	24	36	6	46	216	0	216	350	64	286	9.0	3.4878
drakkarfjord_s35_B	drakkarfjord	35	B	US	1000	8	1000	0	0	986	0	0	-1	0	0	0	0		0	0	0		0.0
drakkarfjord_s36_A	drakkarfjord	36	A	US	105	8	105	42	70	91	70	37	35	5	33	324	0	324	242	60	182	8.7568	2.6765
drakkarfjord_s36_B	drakkarfjord	36	B	US	116	8	116	39	76	102	76	28	40	11	48	252	0	252	340	88	252	9.0	2.8636
glacierkeep_s34_A	glacierkeep	34	A	US	116	8	116	70	56	101	56	56	60	14	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s34_B	glacierkeep	34	B	US	736	8	736	63	56	664	56	55	681	8	1	504	0	504	0	0	0	9.1636	0.0
glacierkeep_s35_A	glacierkeep	35	A	US	143	8	143	100	55	100	55	55	63	45	0	486	0	486	18	0	18	8.8364	0.2045
glacierkeep_s35_B	glacierkeep	35	B	US	1000	8	1000	0	0	832	0	0	-1	0	0	0	0		0	0	0		0.0
glacierkeep_s36_A	glacierkeep	36	A	US	229	8	229	183	148	43	5	5	88	178	0	0	0	0	504	0	504	0.0	2.25
glacierkeep_s36_B	glacierkeep	36	B	US	253	8	253	207	161	1	1	1	92	206	0	0	0	0	504	0	504	0.0	2.0
midgard_s34_A	midgard	34	A	OPP	305	8	305	0	81	190	16	0	-1	0	16	0	0		450	0	450		1.4754
midgard_s34_B	midgard	34	B	OPP	168	8	168	0	0	127	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s35_A	midgard	35	A	US	277	8	277	0	227	169	128	0	-1	0	128	0	0		504	0	504		1.8195
midgard_s35_B	midgard	35	B	US	264	8	264	0	56	230	51	0	-1	0	51	0	0		504	0	504		1.9091
midgard_s36_A	midgard	36	A	OPP	1000	8	1000	0	0	644	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s36_B	midgard	36	B	US	173	8	173	0	65	140	48	0	-1	0	48	0	0		504	0	504		2.9133
nordkap_s34_A	nordkap	34	A	US	188	8	188	49	104	91	20	3	85	46	17	18	0	18	650	164	486	6.0	2.627
nordkap_s34_B	nordkap	34	B	US	117	8	117	79	110	62	62	44	41	35	18	288	0	288	216	0	216	6.5455	2.9589
nordkap_s35_A	nordkap	35	A	US	377	8	377	39	297	180	110	1	82	38	109	0	0	0	1002	498	504	0.0	1.3404
nordkap_s35_B	nordkap	35	B	OPP	273	8	273	163	36	254	28	13	260	150	15	108	0	108	126	0	126	8.3077	0.4846
nordkap_s36_A	nordkap	36	A	US	188	8	188	49	104	91	20	3	85	46	17	18	0	18	650	164	486	6.0	2.627
nordkap_s36_B	nordkap	36	B	OPP	251	8	251	0	101	205	74	0	-1	0	74	0	0		0	0	0		0.0
yulerune_s34_A	yulerune	34	A	US	236	8	236	0	212	226	212	0	-1	0	212	0	0		504	0	504		2.1356
yulerune_s34_B	yulerune	34	B	US	269	8	269	0	36	251	36	0	-1	0	36	0	0		504	0	504		1.8736
yulerune_s35_A	yulerune	35	A	US	254	8	254	0	56	237	56	0	-1	0	56	0	0		504	0	504		1.9843
yulerune_s35_B	yulerune	35	B	US	372	8	372	0	200	322	162	0	-1	0	162	0	0		1240	736	504		1.3548
yulerune_s36_A	yulerune	36	A	US	1000	8	1000	0	0	158	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s36_B	yulerune	36	B	OPP	556	8	556	0	372	190	20	0	-1	0	20	0	0		1388	1378	10		0.018
atoll_s37_A	atoll	37	A	US	309	8	309	0	161	151	11	0	-1	0	11	0	0		504	0	504		1.6311
atoll_s37_B	atoll	37	B	US	199	8	199	0	97	132	51	0	-1	0	51	0	0		858	342	516		2.593
atoll_s38_A	atoll	38	A	OPP	395	8	395	0	0	320	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s38_B	atoll	38	B	US	128	8	128	0	56	119	56	0	-1	0	56	0	0		504	0	504		3.9375
atoll_s39_A	atoll	39	A	OPP	212	8	212	0	0	202	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s39_B	atoll	39	B	US	127	8	127	0	61	102	49	0	-1	0	49	0	0		504	0	504		3.9685
drakkarfjord_s37_A	drakkarfjord	37	A	US	91	8	91	62	56	77	56	56	35	6	0	504	0	504	0	0	0	9.0	0.0
